truth_date;value;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2023-10-22;6,2;;;;
2023-10-29;7,3;;;;
2023-11-05;8,2;;;;
2023-11-12;9,2;;;;
2023-11-19;10,8;12,06520133630173;12,655796899440052;12,753806377649536;12,498791987335611
2023-11-26;8,7;13,094245517021037;14,124538920230789;13,676218763423377;14,65967052578408
2023-12-03;7,5;11,11774126278528;14,119858145618842;21,712859824710105;22,0853172026878
2023-12-10;15,9;16,697070820312277;14,929772870267383;21,0333346594051;20,46871002109152
2023-12-17;15,0;16,27852245245717;21,25787162319377;35,22018725139843;37,66014072869406
2023-12-24;22,5;24,51183962746067;27,681833370956287;32,00782709184645;33,400777840141686
2023-12-31;14,9;36,88695719917387;39,70961472505675;41,50268670152579;38,02296404992348
2024-01-07;28,0;25,267413839271747;24,846180398256948;38,43251986630053;42,86001267683619
2024-01-14;31,7;43,771440204727504;43,34393237146552;49,93206304344064;54,35023716957648
2024-01-21;28,8;12,624945903596211;22,19486491993485;19,842429921832306;28,341105529531305
2024-01-28;29,4;24,41464614708223;12,413180840860596;20,51955274179693;16,508202214037617
2024-02-04;23,1;23,01809420268941;27,752337840482586;12,664158466068615;17,991728371566374
2024-02-11;17,1;22,515851509944994;21,096691355366783;18,219749319520613;10,424158293263336
2024-02-18;13,1;13,56338706444385;18,278822371478373;18,527089315067744;15,90793240089271
2024-02-25;14,6;12,456477905575325;13,022355912017384;16,4598864506738;16,65931599314583
2024-03-03;10,1;13,655285369137816;11,68400263157803;13,637498145689326;18,423250619951617
2024-03-10;12,3;10,438442076706508;13,302806571264524;13,017376514369817;12,809212547545346
2024-03-17;8,4;11,677041324636612;11,818121228496867;14,657017151553951;14,157076320073733
2024-03-24;5,9;16,790309030339976;19,58808506514871;18,69812613504364;20,853456278032137
2024-03-31;6,0;10,53556549494744;20,20312015021519;22,95605431717742;21,600718661821837
2024-04-07;6,0;1,037287363326148;5,521797609774367;11,741212987710616;14,043561608136468
2024-04-14;4,5;5,694550973491706;2,821252302793724;7,118947878302861;12,348784130257654
2024-04-21;4,2;4,23738123354239;5,394551894547327;2,5431985952091964;5,590929583767752
2024-04-28;6,5;6,429236680368825;7,058226067735932;8,169276143965753;5,289162976472455
2024-05-05;5,9;6,823017088375153;6,671427051237142;6,254107010795302;7,558493273970335
2024-05-12;4,0;5,485215813788404;5,64110651805396;6,006311576199012;6,254910195069998
2024-05-19;4,6;5,260326302752183;5,748093413317551;6,506087287794162;7,828573522246517
2024-05-26;2,4;4,380436036555563;5,077249149617924;6,078126526372474;6,782806082366493
2024-06-02;1,0;2,36851237529943;4,292406047267714;4,777992481636465;5,973657236157038
2024-06-09;1,6;2,4955516096138326;3,850170506190469;5,161569133537835;5,900873270109303
2024-06-16;3,4;1,9036071485080508;2,818757055296538;3,8076966187201657;5,312694797902752
2024-06-23;4,3;4,792716352339804;4,425102350226397;5,324114033260374;5,487520141982378
2024-06-30;2,8;5,814363139118129;6,187588940741931;5,071388876138592;5,990791321413592
2024-07-07;2,8;3,879313013114216;6,276117593908442;6,756946535728561;6,337579793479993
2024-07-14;3,0;4,558209694939835;5,769762024438993;7,458967781351464;8,174513346577413
2024-07-21;1,8;4,685918582299102;6,333869917505563;7,140902157767631;8,925679918154326
2024-07-28;2,0;2,2204933378658493;4,984609552751192;6,170764329524957;7,176029451116758
2024-08-04;0,6;2,3331314847057327;2,6215625635359494;4,558890219591872;5,899564106471313
2024-08-11;1,2;1,674490940322502;3,36749291537725;3,6390456483658498;5,643312708052296
2024-08-18;3,0;3,2190899976748706;3,741959732971434;4,957146862407505;5,487464856968268
2024-08-25;1,4;5,501584990085699;5,787385186946228;6,215469911415819;7,580290416235479
2024-09-01;1,4;1,5216888526365278;5,41277595979416;5,681839083207501;6,351719280319083
2024-09-08;2,4;3,3591350472267685;3,554767886840499;6,24878001780324;6,508891725741218
2024-09-15;2,8;4,410410584005481;5,3826390021552175;5,589249149944736;8,261371582233043
2024-09-22;4,3;5,761438270021823;7,338906994843579;8,067899975769304;8,539946582027783
2024-09-29;5,0;;;;
2024-10-06;6,3;;;;
2024-10-13;7,9;;;;
