truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2023-10-15;FR;2023-W41;88,9;68,45549;20,63857;11,102858;1;92,20500732037394;;;
2023-10-22;FR;2023-W42;86,6;80,53648;16,874287;10,181429;1;83,68101269002997;88,65254169080065;;
2023-10-29;FR;2023-W43;68,5;85,74671;15,217143;10,774285;1;81,74296467988513;76,71010572690906;81,81873738444735;
2023-11-05;FR;2023-W44;76,1;81,78468;13,495714;8,51;1;48,91385114856241;71,73833706677419;66,20309682610821;69,86555704862005
2023-11-12;FR;2023-W45;109,7;84,71136;13,074286;7,3671427;1;88,75140184117461;41,63464035797804;67,87954691696265;62,89342556081982
2023-11-19;FR;2023-W46;127,8;87,25402;13,017143;8,938571;1;131,93128145404614;95,49669535295908;40,94313822295849;66,19063746238514
2023-11-26;FR;2023-W47;169,1;83,451004;10,095714;4,217143;1;125,69105834752216;132,94064880672215;90,77193955421453;38,68463875696612
2023-12-03;FR;2023-W48;189,3;84,056046;6,088572;-0,14;1;192,9943206028857;117,71474200265966;126,0981930983448;85,64119437512038
2023-12-10;FR;2023-W49;224,8;88,07415;10,467143;5,4742856;1;190,3658846117414;196,77092464231663;109,91027862447808;118,08105585864922
2023-12-17;FR;2023-W50;225,5;89,699905;8,86;4,345714;1;233,37846852471452;174,45070707994054;181,88819702785972;98,5855175921612
2023-12-24;FR;2023-W51;226,7;84,79729;11,238571;7,86;1;-3759,601627719612;216,72932120399668;149,1250397722399;156,27456676096145
2023-12-31;FR;2023-W52;175,9;81,97293;11,60375;7,75375;1;213,57345462726397;-3596,6618674690053;188,02372903774443;124,06829949778415
2024-01-07;FR;2024-W01;183,4;84,34603;7,96;4,267143;1;126,02028582603609;191,66133219838173;-3419,6133926309103;157,78222772592338
2024-01-14;FR;2024-W02;196,6;77,87565;1,4099998;-2,8257143;1;180,99036216408447;81,877162082059;158,34185323721664;-2531,700974126847
2024-01-21;FR;2024-W03;248,3;83,82638;5,845714;-1,6685715;1;202,2243937665209;175,92719344577415;61,16770634224183;134,15648941348138
2024-01-28;FR;2024-W04;323,8;85,288734;11,624286;4,4885716;1;270,2124256584727;188,84084908922824;160,43804563938812;50,286145191932825
2024-02-04;FR;2024-W05;328,5;86,994385;10,824286;5,824286;1;353,9324339612713;261,5435205405141;165,22913232181546;140,73096914433668
2024-02-11;FR;2024-W06;288,7;85,913246;11,902857;7,6814284;1;295,723622304732;340,00626858377075;232,9433483065036;137,38613781403097
2024-02-18;FR;2024-W07;209,7;84,342354;13,395715;7,002857;1;235,6625419040347;247,85969346750372;299,9583448090432;196,16098735928503
2024-02-25;FR;2024-W08;158,8;85,46061;10,338572;4,9028573;1;141,35013524182114;186,5556197339229;200,59310044639244;250,38068996315465
2024-03-03;FR;2024-W09;108,0;86,849915;10,110001;3,6100001;1;123,68965700502302;93,34824547247456;145,9475448706171;159,39158215270027
2024-03-10;FR;2024-W10;91,3;81,392876;11,667144;3,7885716;1;66,47199646520156;95,51686778413558;60,263070858212224;111,14109718835272
2024-03-17;FR;2024-W11;76,4;84,51173;15,124285;8,717143;1;90,99044163767384;46,61539979027191;82,78121469607031;48,77823629163997
2024-03-24;FR;2024-W12;61,7;80,069336;15,317143;5,4528575;1;58,83078912044116;83,68609585640057;30,526739453849107;68,52736995356081
2024-03-31;FR;2024-W13;53,3;78,73176;12,845714;6,2885714;1;56,41933782956372;51,26891488288666;79,63945746661976;25,5380864067782
2024-04-07;FR;2024-W14;48,3;77,09933;18,367144;10,809999;1;49,404826306608825;54,77144811346157;48,79692211311569;75,84371441299122
2024-04-14;FR;2024-W15;46,0;75,95391;17,988571;8,531428;1;45,22803048546282;47,161750851732094;53,21191504831055;47,67076725692321
2024-04-21;FR;2024-W16;52,4;72,94845;11,531428;4,2242856;1;42,58181578439758;43,430795807061095;45,62304391567221;51,36342090122216
2024-08-04;FR;2024-W31;39,5;74,893135;27,974287;17,802856;0;53,71169303598754;59,28885954298857;39,33365459504815;41,4439574657869
2024-08-11;FR;2024-W32;35,2;65,8557;28,38857;17,117144;0;30,127231945326724;52,55030618812311;52,83663393437956;36,07244163245637
2024-08-18;FR;2024-W33;31,3;73,263;24,502857;16,63857;0;46,99702721536126;34,49005596921252;59,50093489145112;57,30444523089864
2024-08-25;FR;2024-W34;40,6;70,779724;24,017141;13,445715;0;21,59374170304215;50,074830755168;33,388154688493685;56,73591392843469
2024-09-01;FR;2024-W35;41,6;74,57296;25,945713;15,402858;0;54,89896716204756;21,80963901345419;56,34825966720991;38,801241727073936
2024-09-08;FR;2024-W36;51,1;80,68742;21,13143;14,152857;0;42,50195903048821;64,2681385005393;27,572558453852736;62,820832146124175
2024-09-15;FR;2024-W37;85,8;76,16131;17,231428;8,581429;0;51,84443823238198;37,08903972245994;62,15486656881861;26,62302349685337
2024-09-22;FR;2024-W38;139,4;77,226746;21,931429;13,445715;0;115,4213105935709;56,40089769421506;39,74148918295288;64,27526202603639
2024-09-29;FR;2024-W39;139,2;82,62749;16,667143;10,567143;0;169,82699958350017;128,1730811074663;60,213540689840855;44,47241309404497
2024-10-06;FR;2024-W40;129,0;80,48336;16,367144;9,238571;0;118,49894882560262;171,39688227078415;123,29783675785838;58,04357229644193
2024-10-13;FR;2024-W41;128,6;85,185036;16,035;9,626667;0;118,8881065858253;100,91262202081414;162,00224049670518;114,98293350657676
