truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2023-10-15;BE;2023-W41;1182,7;77,17224;18,200214;10,550215;1;1231,9265395711543;;;
2023-10-22;BE;2023-W42;1291,1;81,58094;15,628786;9,9145;1;1146,2461187375725;1199,3163046163054;;
2023-10-29;BE;2023-W43;1118,2;86,92018;13,907357;9,385928;1;1284,678706643972;1125,016594352995;1176,3985606219098;
2023-11-05;BE;2023-W44;990,6;84,014595;12,393072;8,385929;1;1028,0366330835875;1217,2067727007743;1059,6012759723426;1110,379921896311
2023-11-12;BE;2023-W45;1532,3;87,18748;10,9645;6,085929;1;959,9452010901364;999,4416702868724;1192,0659448920042;1039,1262464853576
2023-11-19;BE;2023-W46;1222,1;88,751595;11,428786;6,8073573;1;1571,328347607162;937,0803184081471;977,047807562716;1162,8273712449754
2023-11-26;BE;2023-W47;1313,0;88,279366;8,793071;4,1359286;1;1145,7065373952123;1530,632836509958;885,5215931515808;921,0043515750504
2023-12-03;BE;2023-W48;1534,4;88,101006;3,4716427;-0,9997857;1;1237,2961218816868;1042,825151317398;1446,204131735137;818,4238816468942
2023-12-10;BE;2023-W49;1715,7;86,343834;8,7287855;3,9859283;1;1545,1882952545795;1224,999365486377;1027,348054150987;1420,234649276863
2023-12-17;BE;2023-W50;1668,5;89,98573;8,321643;4,328786;1;1707,3613937640057;1525,367011724852;1201,664329090694;1010,3903548561324
2023-12-24;BE;2023-W51;1765,8;87,7154;10,507358;7,443072;1;1605,747672916041;1637,4124733050085;1463,3210079925084;1155,0534592094878
2023-12-31;BE;2023-W52;1505,9;82,4;10,75825;6,4395;1;1700,8056069588442;1519,4455970385109;1544,5288149214748;1384,0143021321255
2024-01-07;BE;2024-W01;1185,9;85,559204;7,157357;3,4287856;1;1430,8238561420856;1648,0399618637057;1457,492273496483;1475,8239296667184
2024-01-14;BE;2024-W02;1298,4;74,441895;1,5002143;-2,6497858;1;974,7464523998796;1259,4473691931769;1485,2644233228316;1291,8124138083897
2024-01-21;BE;2024-W03;1462,0;84,57513;3,0145001;-2,2426429;1;1363,592694833551;1012,4847287546012;1294,925286875122;1519,3648510341618
2024-01-28;BE;2024-W04;1789,7;82,87024;11,1645;3,371643;1;1493,795947240079;1386,8217878386838;1033,1871289376545;1303,1836114715993
2024-02-04;BE;2024-W05;2021,0;85,503685;10,007357;6,1645;1;1753,7829474827522;1442,3922219237088;1318,0211427445065;978,759681262842
2024-02-11;BE;2024-W06;1575,0;86,7505;11,4930725;5,771643;1;2038,426405655738;1742,6139385175384;1428,3008511978178;1307,4999741226889
2024-02-18;BE;2024-W07;1288,3;84,77647;12,528786;7,4645004;1;1463,2140450543052;1977,9392158622345;1672,0521791068472;1375,8458095269937
2024-02-25;BE;2024-W08;1502,8;84,731255;9,657357;4,8430715;1;1172,582194331158;1368,8477933106035;1891,7523778630584;1592,2951873005331
2024-03-03;BE;2024-W09;1160,4;85,7573;10,028786;3,7073572;1;1505,726025458157;1138,016099072702;1336,6320038077731;1844,6256579881624
2024-03-10;BE;2024-W10;1178,4;78,06512;11,028786;3,9430714;1;1053,7660976603456;1412,5181692425615;1051,3500620821403;1247,9488474769662
2024-03-17;BE;2024-W11;1015,0;83,771355;13,757358;7,9145;1;1186,8815628039677;1055,75658016968;1406,7771535827285;1064,412494946832
2024-03-24;BE;2024-W12;1064,9;83,338844;12,900215;5,478786;1;969,9844479312212;1159,8375769061174;1022,0075139743128;1363,3171411084645
2024-03-31;BE;2024-W13;1169,2;74,64496;13,157357;6,2359285;1;975,2281143927336;875,7522305770588;1060,3200805733209;936,2322334220964
2024-04-07;BE;2024-W14;942,6;75,72602;17,671642;10,928786;1;1190,3443634987996;981,1241303576868;880,6943638325874;1060,6815287901782
2024-04-14;BE;2024-W15;888,3;73,75836;16,164501;8,985929;1;876,7926937883557;1142,0916107674102;934,0453178579024;837,5018924831904
2024-04-21;BE;2024-W16;844,4;76,93209;10,171644;3,6359286;1;838,6367845249432;824,2438997142269;1087,0288933068152;888,6192079800386
2024-04-28;BE;2024-W17;945,4;76,22951;12,750215;4,7645;1;838,0952869239827;831,301736305802;825,3524917097383;1075,6874839909742
2024-05-05;BE;2024-W18;892,2;79,2292;18,5645;9,750215;1;986,9537337980082;870,3310247650077;862,1588080169398;869,0839091213346
2024-05-12;BE;2024-W19;759,5;79,04391;20,207357;9,9645;1;879,5647764113263;982,3134784891768;864,1862444747466;855,7516568523056
2024-05-19;BE;2024-W20;791,5;82,92424;19,628786;12,028786;1;725,8220986339893;858,7453310717858;963,4700143428446;852,522121313497
2024-05-26;BE;2024-W21;873,5;82,81208;18,300215;11,543071;1;762,0553086553907;690,284522292149;824,2321508413168;926,9209993661532
