truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2023-10-15;LV;2023-W41;11,3;78,29667;12,456429;7,1349998;1;27,51663766223031;;;
2023-10-22;LV;2023-W42;8,6;83,114;6,8921432;2,6207142;1;7,02849136043789;28,060539470569275;;
2023-10-29;LV;2023-W43;11,3;82,380066;5,0064282;0,8421429;1;12,647116799642006;10,76885536117132;31,80754650467333;
2023-11-05;LV;2023-W44;15,3;86,40421;10,442143;4,863571;1;19,88966464572956;21,829212744928668;20,028282810506152;35,65000469999804
2023-11-12;LV;2023-W45;23,5;92,61639;7,970714;4,656429;1;17,958863406830545;24,0017120401103;25,89256803686928;24,68048927196765
2023-11-19;LV;2023-W46;26,4;85,2798;1,4992857;-1,6435715;1;28,78945771314992;21,675569264095348;27,83924709591309;29,233981379003318
2023-11-26;LV;2023-W47;23,6;85,07762;-0,7221428;-4,9435716;1;33,936470972207914;37,15868454241372;29,99615922090737;34,70230562149845
2023-12-03;LV;2023-W48;18,4;90,43286;-2,8864286;-8,029285;1;28,32903804595378;41,99444035475609;45,346754582310936;39,94552324118523
2023-12-10;LV;2023-W49;21,2;89,91191;-3,9792857;-7,4364285;1;16,77860048397511;29,69133741553183;43,58927390338366;46,28819029446212
2023-12-17;LV;2023-W50;43,0;92,7757;1,9564285;-1,8149999;1;28,361951781750268;22,827190059565844;35,70545038838587;46,38086565519525
2023-12-24;LV;2023-W51;47,1;91,504585;2,8778572;-0,050714254;1;52,065998080702165;33,13461216000616;27,7141465494785;37,27248003348794
2023-12-31;LV;2023-W52;62,2;88,969215;2,60375;-1,69;1;50,56428650872345;57,06450426242945;38,07991124825961;34,36356002383664
2024-01-07;LV;2024-W01;77,6;68,19779;-10,143571;-17,09357;1;63,192648027737214;48,5503861325593;55,0883073338851;41,0280964090264
2024-01-14;LV;2024-W02;153,9;84,08788;0,042142846;-5,0435715;1;85,12219068731767;67,63978450942147;52,67500778221421;57,60525644130098
2024-01-21;LV;2024-W03;256,5;86,14768;-2,0292857;-7,8650002;1;172,07060289572345;84,22424583453477;66,7526802917648;55,78226596649363
2024-01-28;LV;2024-W04;442,3;89,30706;2,4492857;-1,0078571;1;272,3027457696362;162,7393415000623;74,49261637031555;62,20168725863324
2024-02-04;LV;2024-W05;479,7;84,51093;3,9064286;-0,43642855;1;470,0704439933323;244,02439320338544;134,32965475239598;68,44342541070922
2024-02-11;LV;2024-W06;519,9;83,19142;-1,3435715;-4,886429;1;445,228513208163;432,04297815578434;202,0852895397709;119,6448221069767
2024-02-18;LV;2024-W07;530,7;90,455124;3,3278573;-1,0721428;1;465,3410361545577;365,1058139714141;351,1816157430871;176,02090571978974
2024-02-25;LV;2024-W08;467,2;85,99925;5,8707147;0,84928566;1;499,89993562274486;411,0089736521647;305,5308197071082;294,2461703412652
2024-03-03;LV;2024-W09;442,0;88,429184;6,6064286;0,4564286;1;375,2891808095165;419,0318208742842;324,1103045895754;240,38103534745156
2024-03-10;LV;2024-W10;330,0;76,2784;3,385;-3,3792858;1;380,7025110906678;290,3680134878982;336,42912365706025;258,49801296443127
2024-03-17;LV;2024-W11;253,8;76,058365;7,5350003;1,6778572;1;250,22056809611655;317,98909035740166;222,28022128944505;259,1556604893078
2024-03-31;LV;2024-W13;144,5;76,950005;14,249286;4,299286;1;176,2678125783979;171,367546275188;243,1509852688088;164,48948313280664
2024-04-07;LV;2024-W14;110,3;80,35859;11,399285;2,8707144;1;90,52834259809552;132,65072554508964;127,28079084717996;186,36537287520284
2024-04-14;LV;2024-W15;64,0;78,347466;14,620714;6,8635716;1;58,44059548524576;31,740549393593284;76,50112335275495;71,73099750399899
2024-04-21;LV;2024-W16;106,26667;77,38517;6,335;0,12071429;1;42,20879285363647;34,988655112100346;6,475428300810691;42,369228488239976
2024-04-28;LV;2024-W17;87,15;78,7757;12,949286;2,792143;1;99,68451587642814;14,667688554679245;6,962991581284641;-16,279662011154414
2024-05-05;LV;2024-W18;39,8;66,32311;17,177856;8,099286;1;63,536983687045904;80,32262676294484;-8,40225228985993;-14,710270650764734
2024-05-12;LV;2024-W19;9,25;71,71208;10,342143;4,570714;1;0,8281448341828295;32,136119406915256;49,77984195880278;-21,821524749234257
2024-05-19;LV;2024-W20;9,25;69,08984;21,149286;8,899286;1;7,805682746767658;-3,253538865590357;29,43542964366742;44,0732347683967
2024-10-06;LV;2024-W40;15,6;83,64136;11,627858;4,3849998;0;-11,58155066823253;-13,711492193937625;-25,46876815859457;0,247183026795227
2024-10-13;LV;2024-W41;2,9;84,8749;14,568334;6,443333;0;22,703039041160952;-12,987325383278453;-15,252615864657088;-24,465738852524595
