location;model;prediction_window;mape;nrmse
SI;seasonal_naive;1_week;74,08222647237834;0,2348422144848015
SI;seasonal_naive;2_week;76,57285530058623;0,24483460038111307
SI;seasonal_naive;3_week;76,49505754177994;0,23611718403165763
SI;seasonal_naive;4_week;77,98223783160088;0,22314538946142806
DK;seasonal_naive;1_week;27,758920927128823;0,2925479761227611
DK;seasonal_naive;2_week;28,217499394086893;0,2975550362973093
DK;seasonal_naive;3_week;30,09956373632904;0,319336858078879
DK;seasonal_naive;4_week;31,93226691275248;0,3350221680540774
EE;seasonal_naive;1_week;26,047136255248382;0,24939120037495516
EE;seasonal_naive;2_week;28,26936380109673;0,27455191890201885
EE;seasonal_naive;3_week;35,01433772505045;0,29781572137263695
EE;seasonal_naive;4_week;39,41276868242158;0,32168694712794543
PL;seasonal_naive;1_week;30,59603077317878;0,2205466545593822
PL;seasonal_naive;2_week;35,503794164043775;0,2393917856337421
PL;seasonal_naive;3_week;40,47794188419713;0,25481246074224717
PL;seasonal_naive;4_week;45,35066509736277;0,26703926053292554
FR;seasonal_naive;1_week;31,051194779694253;0,23679393746887883
FR;seasonal_naive;2_week;36,946349236624535;0,2659533329846941
FR;seasonal_naive;3_week;48,21342055459583;0,2937722713519712
FR;seasonal_naive;4_week;58,562709468952335;0,30480577250501545
AT;seasonal_naive;1_week;40,17408397463636;0,6011507096263937
AT;seasonal_naive;2_week;45,6578928384239;0,6123674070286663
AT;seasonal_naive;3_week;48,72289257898138;0,6635796402569667
AT;seasonal_naive;4_week;46,99113148677081;0,680704386281893
HR;seasonal_naive;1_week;78,68705411551967;0,2591397734553168
HR;seasonal_naive;2_week;464,55999099177114;0,27178806900741853
HR;seasonal_naive;3_week;687,4301424086822;0,3168872480621766
HR;seasonal_naive;4_week;1038,4941676559904;0,3761528514919473
RO;seasonal_naive;1_week;36,56087771832397;0,20321890859748723
RO;seasonal_naive;2_week;36,8521483298361;0,1856073978380387
RO;seasonal_naive;3_week;40,70291946619985;0,17963560710863646
RO;seasonal_naive;4_week;35,88262343703275;0,19573888611482113
GR;seasonal_naive;1_week;24,092613564327518;0,1172584773979369
GR;seasonal_naive;2_week;23,912591943559192;0,13718023298104254
GR;seasonal_naive;3_week;27,336529466552957;0,17655492337699452
GR;seasonal_naive;4_week;33,726361205976104;0,20365549623662918
HU;seasonal_naive;1_week;28,937429673644242;0,18119776875682564
HU;seasonal_naive;2_week;48,51317857176161;0,259914503650777
HU;seasonal_naive;3_week;71,99242163005978;0,3364558480831042
HU;seasonal_naive;4_week;96,36943108709063;0,4054963654354817
IE;seasonal_naive;1_week;115,87418714529629;0,6942495693456572
IE;seasonal_naive;2_week;110,66795928260822;0,686586505380639
IE;seasonal_naive;3_week;112,43963089030163;0,6696472723402721
IE;seasonal_naive;4_week;111,1400554020889;0,6644870829505265
LV;seasonal_naive;1_week;197,04324861770607;0,47685047680748094
LV;seasonal_naive;2_week;150,22279373055528;0,43926547572815833
LV;seasonal_naive;3_week;119,12720011181084;0,3891190409271585
LV;seasonal_naive;4_week;79,30786258700977;0,3173444943632273
BE;seasonal_naive;1_week;56,72983339662695;0,19385748842072947
BE;seasonal_naive;2_week;73,12285396331045;0,22768909102716006
BE;seasonal_naive;3_week;80,42247689447318;0,2533029228072267
BE;seasonal_naive;4_week;94,61340851134406;0,24766523699768303
LU;seasonal_naive;1_week;78,24701989427054;0,2754106608005889
LU;seasonal_naive;2_week;93,49831635327442;0,2964444367737463
LU;seasonal_naive;3_week;96,80991823286514;0,28889881083484426
LU;seasonal_naive;4_week;99,45447127582769;0,3104776837815882
LT;seasonal_naive;1_week;115,7927493492295;0,3929746158110097
LT;seasonal_naive;2_week;124,86380982814778;0,39622659499705176
LT;seasonal_naive;3_week;142,4871233295925;0,3885482650786633
LT;seasonal_naive;4_week;162,7600149392433;0,3594182667837414
NL;seasonal_naive;1_week;45,15280601489079;0,2233873286316521
NL;seasonal_naive;2_week;47,19370814997284;0,22518979758248533
NL;seasonal_naive;3_week;39,75260927304627;0,20355212486777413
NL;seasonal_naive;4_week;42,120711779392565;0,17954186798829205
CZ;seasonal_naive;1_week;56,55636942429908;0,23561605169986596
CZ;seasonal_naive;2_week;64,97495307756567;0,23340760922359885
CZ;seasonal_naive;3_week;71,95823364404977;0,22017675648319573
CZ;seasonal_naive;4_week;76,84511377456009;0,19671518086839254
NO;seasonal_naive;1_week;49,246624430262166;0,4820915826677888
NO;seasonal_naive;2_week;60,71579885760199;0,5224666989586365
NO;seasonal_naive;3_week;71,16801764479754;0,5443385383107618
NO;seasonal_naive;4_week;81,80347108412171;0,5679980298987858
MT;seasonal_naive;1_week;24,41498501980563;0,22537227418076644
MT;seasonal_naive;2_week;29,41486470467474;0,2475334139542436
MT;seasonal_naive;3_week;32,992861483894146;0,25732379123893506
MT;seasonal_naive;4_week;34,818087883546085;0,2554112265151626
