location;model;prediction_window;mape;nrmse
CZ;naive;1_week;9,685044951808518;0,1109801017980343
CZ;naive;2_week;15,534529861173002;0,16089690308622748
CZ;naive;3_week;20,473091377754308;0,20133944836733528
CZ;naive;4_week;24,437464648548108;0,2364711253029148
SI;naive;1_week;17,37134728012727;0,13032052086014886
SI;naive;2_week;24,30815720725847;0,1802796033934258
SI;naive;3_week;28,35006643522243;0,22298617395986275
SI;naive;4_week;32,460651852199064;0,2540221794519786
LU;naive;1_week;26,42911528443576;0,1833887416615217
LU;naive;2_week;28,205259469547357;0,22136004947647406
LU;naive;3_week;30,074869110301766;0,21003349111150654
LU;naive;4_week;32,28502074784414;0,22051420881361194
EE;naive;1_week;16,524112859101844;0,12713614775270957
EE;naive;2_week;23,227868100963796;0,17614032224158155
EE;naive;3_week;29,10694778485108;0,21930906913886394
EE;naive;4_week;33,96303225557709;0,25919574725557426
BG;naive;1_week;14,896339626685895;0,10864447332864367
BG;naive;2_week;22,234894094814;0,16067144043121234
BG;naive;3_week;26,35046205119388;0,19066051214650107
BG;naive;4_week;31,588783832814464;0,22525329986752748
RO;naive;1_week;15,562221986993777;0,17562070065179342
RO;naive;2_week;21,494914510834466;0,25507373134702843
RO;naive;3_week;23,551753891843685;0,27932942611231315
RO;naive;4_week;24,6970106529352;0,28835950881659517
LV;naive;1_week;10,091120492551907;0,2569087119688133
LV;naive;2_week;14,706597643129275;0,3365903830826522
LV;naive;3_week;18,89686769935315;0,4196210369189089
LV;naive;4_week;22,232825224529083;0,48177877717755374
BE;naive;1_week;14,965822557050668;0,11051897585441112
BE;naive;2_week;20,26794442579948;0,1504924511518485
BE;naive;3_week;24,202120856418617;0,17996672843575734
BE;naive;4_week;30,33767297639187;0,2089392370830577
LT;naive;1_week;13,240794884692095;0,1371904767685772
LT;naive;2_week;20,783711110857826;0,1971082314261913
LT;naive;3_week;25,06223415398432;0,23921440263131596
LT;naive;4_week;28,810907117602568;0,2751386918982829
DE;naive;1_week;13,921865382318849;0,14811140675873702
DE;naive;2_week;19,36808571325202;0,19099592475447333
DE;naive;3_week;23,718604483057593;0,21532178587006887
DE;naive;4_week;28,51272896519274;0,24845264631341113
FR;naive;1_week;14,982043934487319;0,1127502589302356
FR;naive;2_week;27,617943672055002;0,19284064834260256
FR;naive;3_week;39,062318621785984;0,26375523587642313
FR;naive;4_week;48,953677825159964;0,31401595836708573
ES;naive;1_week;9,744122981397343;0,09393538057321817
ES;naive;2_week;13,664659313024984;0,1363606143329372
ES;naive;3_week;18,738919329151834;0,17721037050892013
ES;naive;4_week;24,2880952871517;0,2140176726914244
HU;naive;1_week;15,210992168687717;0,2046157352317331
HU;naive;2_week;25,28791243819319;0,3165175151189261
HU;naive;3_week;32,13734035425023;0,3870499520936152
HU;naive;4_week;33,845082018975376;0,42786048373980345
