location;model;prediction_window;mape;nrmse
CZ;seasonal_naive;1_week;8,903174401842882;0,09061154612484415
CZ;seasonal_naive;2_week;11,592813419753593;0,11300390660625424
CZ;seasonal_naive;3_week;13,389407785390642;0,12903703351973791
CZ;seasonal_naive;4_week;15,134212081819268;0,15613232275170835
SI;seasonal_naive;1_week;15,843864196082958;0,12045150359518918
SI;seasonal_naive;2_week;17,916640521697737;0,13304976553380976
SI;seasonal_naive;3_week;19,758763087577137;0,14433900677707184
SI;seasonal_naive;4_week;19,129438926186754;0,15116358621386483
LU;seasonal_naive;1_week;17,4888356508274;0,1525704925651318
LU;seasonal_naive;2_week;18,780246759787524;0,15715468552135142
LU;seasonal_naive;3_week;20,959260913599824;0,15626521892493933
LU;seasonal_naive;4_week;24,27525115617785;0,16731268793818074
EE;seasonal_naive;1_week;18,33667860155397;0,13256970264254034
EE;seasonal_naive;2_week;24,57668655537807;0,1692162976786916
EE;seasonal_naive;3_week;31,591914614600107;0,21791416170822425
EE;seasonal_naive;4_week;36,37697975581526;0,24641998254153805
BG;seasonal_naive;1_week;11,318429789101407;0,06206656658792569
BG;seasonal_naive;2_week;14,796710992641115;0,08105660620653857
BG;seasonal_naive;3_week;15,981908505110127;0,09338783157356316
BG;seasonal_naive;4_week;17,081144735398045;0,09416989370080868
RO;seasonal_naive;1_week;17,101621049299702;0,17358472960448199
RO;seasonal_naive;2_week;19,9868229225008;0,20232065050244497
RO;seasonal_naive;3_week;19,958574241440495;0,2022959403408179
RO;seasonal_naive;4_week;18,096937562935796;0,19275223617782436
LV;seasonal_naive;1_week;13,439258954750688;0,3256801562105502
LV;seasonal_naive;2_week;21,12767732396694;0,4536748492270986
LV;seasonal_naive;3_week;28,841409787248633;0,5820001029399039
LV;seasonal_naive;4_week;33,106832561388096;0,67721626577822
BE;seasonal_naive;1_week;12,751162705825013;0,08932263964833846
BE;seasonal_naive;2_week;14,236107223110361;0,09989667794138467
BE;seasonal_naive;3_week;16,191038753447344;0,10006962772712126
BE;seasonal_naive;4_week;17,55704325718553;0,11072088059561794
LT;seasonal_naive;1_week;19,064411851867717;0,20335040420845146
LT;seasonal_naive;2_week;24,336970342261623;0,2541112689341546
LT;seasonal_naive;3_week;29,529572208046424;0,2991491986199656
LT;seasonal_naive;4_week;30,227486171780864;0,3101230048850949
DE;seasonal_naive;1_week;11,45252644718228;0,11143990086333057
DE;seasonal_naive;2_week;13,876222501939672;0,12113043990192744
DE;seasonal_naive;3_week;15,64402667208954;0,12808893021249074
DE;seasonal_naive;4_week;15,382134386086928;0,1230256362480621
FR;seasonal_naive;1_week;20,056567986960935;0,15645404836042903
FR;seasonal_naive;2_week;28,225608691360804;0,20450623893647346
FR;seasonal_naive;3_week;37,304037806178904;0,25480561496631005
FR;seasonal_naive;4_week;42,54951242261462;0,26929911534124357
ES;seasonal_naive;1_week;40,57669933539952;0,31089305529555444
ES;seasonal_naive;2_week;52,844916673814225;0,4246530270693311
ES;seasonal_naive;3_week;63,78177828645485;0,5276136974517479
ES;seasonal_naive;4_week;66,59182797715563;0,5562547466713293
HU;seasonal_naive;1_week;14,336566484354355;0,19580604428935594
HU;seasonal_naive;2_week;16,432999737326607;0,20645521515734389
HU;seasonal_naive;3_week;18,796905993232514;0,2220801523530624
HU;seasonal_naive;4_week;17,014271342606275;0,21203086422856535
