location;model;prediction_window;mape;nrmse
SI;rnn;1_week;72,2650469248184;0,2580997920818492
SI;rnn;2_week;76,25770772429003;0,25922440037841155
SI;rnn;3_week;65,61947577399;0,26394771408035483
SI;rnn;4_week;53,595615679295165;0,2704414465204163
DK;rnn;1_week;43,6137814438498;0,46500163714015275
DK;rnn;2_week;46,98218448343755;0,49103919078894215
DK;rnn;3_week;47,203101543024395;0,49361090261571366
DK;rnn;4_week;42,786350062565745;0,46688696430156895
EE;rnn;1_week;65,76981204725486;0,5736720802586186
EE;rnn;2_week;77,81425560029777;0,6422687395311675
EE;rnn;3_week;71,97983517815302;0,6138332214315056
EE;rnn;4_week;53,34280525425329;0,5180561225330365
PL;rnn;1_week;42,36137680882951;0,22387957489225688
PL;rnn;2_week;45,29911090467574;0,21334765847316897
PL;rnn;3_week;43,3411172183794;0,23348802340765254
PL;rnn;4_week;46,80378734658259;0,21787448121220215
FR;rnn;1_week;84,54258310102027;0,47787161889496826
FR;rnn;2_week;79,05839579908273;0,4696406587397214
FR;rnn;3_week;54,714811450264776;0,3269104185913803
FR;rnn;4_week;56,02233419493545;0,3296068246018316
AT;rnn;1_week;49,371306386255675;0,6426578728523393
AT;rnn;2_week;22,799412422307437;0,36283522918759187
AT;rnn;3_week;77,25189441429487;0,9219204229245778
AT;rnn;4_week;20,159386942442346;0,2891337154405374
HR;rnn;1_week;284,97425363329444;0,2729766580031306
HR;rnn;2_week;820,8463453163853;0,6008982440614105
HR;rnn;3_week;306,0769675606392;0,2933288661950189
HR;rnn;4_week;452,98385348951956;0,3915830267072862
RO;rnn;1_week;58,30814017012018;0,2572577062816555
RO;rnn;2_week;63,11128910283775;0,25770252376295666
RO;rnn;3_week;67,77388947333175;0,2565152191814458
RO;rnn;4_week;61,105785482884414;0,25979352535413386
GR;rnn;1_week;57,558998147851185;0,30952813292761155
GR;rnn;2_week;67,5132650894703;0,3367300677639184
GR;rnn;3_week;52,42546558320294;0,30057535288649767
GR;rnn;4_week;52,314529519604555;0,30209069537881184
HU;rnn;1_week;53,76420151691228;0,3620820077712263
HU;rnn;2_week;51,79143710654947;0,37313217565589657
HU;rnn;3_week;48,60869913491509;0,39311646985285487
HU;rnn;4_week;50,03203472137475;0,39663632299087553
IE;rnn;1_week;254,4484049253779;0,2849067341175626
IE;rnn;2_week;258,3599132323357;0,28682025349577395
IE;rnn;3_week;443,86478779080073;0,4421469297628907
IE;rnn;4_week;322,2601440223065;0,3294880316981738
LV;rnn;1_week;48,32146897458297;0,39861920690630637
LV;rnn;2_week;81,22887193365462;0,33614320016179255
LV;rnn;3_week;109,41124550652437;0,4067843770682044
LV;rnn;4_week;201,2473255855627;0,3712199395366697
BE;rnn;1_week;157,62889732117299;0,2370572777450231
BE;rnn;2_week;235,66310413033182;0,2781712128725163
BE;rnn;3_week;79,62039985439212;0,2564634969564641
BE;rnn;4_week;124,1300121654079;0,24079311002329842
LU;rnn;1_week;58,58108296971941;0,29439833962469786
LU;rnn;2_week;59,01739051507124;0,29844846144231607
LU;rnn;3_week;60,30132414719729;0,2931424700800541
LU;rnn;4_week;57,96212667808162;0,3051528685444487
LT;rnn;1_week;1626,2770477482736;0,2539189923961806
LT;rnn;2_week;509,5799351883817;0,25957216287645907
LT;rnn;3_week;356,9177609099442;0,26776128053428405
LT;rnn;4_week;974,129966753769;0,2532719608330648
NL;rnn;1_week;139,34153937719987;0,2857241466934849
NL;rnn;2_week;154,97075068247548;0,2909044831385472
NL;rnn;3_week;149,98376369914172;0,2911750058796228
NL;rnn;4_week;120,82413311232938;0,296262925281427
CZ;rnn;1_week;198,11956044594982;0,2309898820392654
CZ;rnn;2_week;154,89579570432463;0,23599510482339003
CZ;rnn;3_week;302,1254725108985;0,24002954635274404
CZ;rnn;4_week;112,15552483479605;0,24747894639252793
NO;rnn;1_week;104,12775121219704;0,3468332273193592
NO;rnn;2_week;86,23290302590435;0,33028568646814216
NO;rnn;3_week;71,87503185202229;0,3373265495632803
NO;rnn;4_week;45,486715083618655;0,44997943524755596
MT;rnn;1_week;46,954259284353014;0,4604455788771433
MT;rnn;2_week;45,379675417003476;0,4210253088851374
MT;rnn;3_week;50,75664291490705;0,490653665658274
MT;rnn;4_week;49,83149033547997;0,4716604560212706
