location;model;prediction_window;mape;nrmse
CZ;seasonal_naive;1_week;16,88698445634847;0,18469633353052137
CZ;seasonal_naive;2_week;20,247084522506693;0,2217372257253264
CZ;seasonal_naive;3_week;23,385271961027076;0,247534854504645
CZ;seasonal_naive;4_week;25,186338649918977;0,24725619730318968
SI;seasonal_naive;1_week;22,323563721835544;0,19647530653823847
SI;seasonal_naive;2_week;26,485014795134965;0,2208879945057343
SI;seasonal_naive;3_week;27,228714952377974;0,22495848823695697
SI;seasonal_naive;4_week;28,73296067274608;0,23003205500345542
LU;seasonal_naive;1_week;24,527234768027967;0,1703685467749074
LU;seasonal_naive;2_week;24,829209270229775;0,17940404216706954
LU;seasonal_naive;3_week;30,683764132540958;0,21256035605477488
LU;seasonal_naive;4_week;27,340075596844386;0,2069672735084779
EE;seasonal_naive;1_week;32,17787912603689;0,20189393714348977
EE;seasonal_naive;2_week;35,983434862593455;0,22227760527698617
EE;seasonal_naive;3_week;40,118599331967594;0,25629299951085827
EE;seasonal_naive;4_week;45,67433893639665;0,2967283967626396
BG;seasonal_naive;1_week;21,709130805664902;0,10014102407071666
BG;seasonal_naive;2_week;26,267383086617723;0,1170005955789152
BG;seasonal_naive;3_week;30,051026704088883;0,15825628294130217
BG;seasonal_naive;4_week;33,41238096339579;0,20215033800695414
RO;seasonal_naive;1_week;19,723078509535775;0,20391494253022793
RO;seasonal_naive;2_week;19,74464797935597;0,21564629868843233
RO;seasonal_naive;3_week;22,233135017255698;0,23941327405897986
RO;seasonal_naive;4_week;24,73215982976089;0,2577843198475882
LV;seasonal_naive;1_week;71,37943344330374;1,3589921322841987
LV;seasonal_naive;2_week;70,91319566090591;1,3681865621607139
LV;seasonal_naive;3_week;70,92675675450624;1,3805102938681701
LV;seasonal_naive;4_week;72,17443088262411;1,505933916708769
BE;seasonal_naive;1_week;21,529535725069184;0,15545620490091686
BE;seasonal_naive;2_week;20,84486957293349;0,1701811064935053
BE;seasonal_naive;3_week;23,914007427654727;0,19184923254940006
BE;seasonal_naive;4_week;28,74104819358007;0,21733568082838595
LT;seasonal_naive;1_week;27,61834109084483;0,28691216798168784
LT;seasonal_naive;2_week;29,644614470211998;0,30611968953072266
LT;seasonal_naive;3_week;33,366880616139085;0,33375426203851866
LT;seasonal_naive;4_week;36,300781851734335;0,35320387731063907
DE;seasonal_naive;1_week;21,232630708344452;0,19438983384661881
DE;seasonal_naive;2_week;26,57598217840106;0,25335658676735323
DE;seasonal_naive;3_week;31,36427570753827;0,29649378067884896
DE;seasonal_naive;4_week;36,48839294311168;0,3343773422623987
FR;seasonal_naive;1_week;22,449285701835493;0,21996168039694333
FR;seasonal_naive;2_week;25,21966353588672;0,25567857944216993
FR;seasonal_naive;3_week;32,81813454736467;0,2939285722497917
FR;seasonal_naive;4_week;42,7277638687206;0,3168109311447994
ES;seasonal_naive;1_week;40,06600313050983;0,32723428941856153
ES;seasonal_naive;2_week;37,97651524107778;0,3224664011968954
ES;seasonal_naive;3_week;36,651172396428514;0,31497516031627665
ES;seasonal_naive;4_week;37,744097025747145;0,31709288234762417
HU;seasonal_naive;1_week;10,952054191246791;0,13876456386951094
HU;seasonal_naive;2_week;19,57703399953244;0,2540308017696913
HU;seasonal_naive;3_week;27,530924360075925;0,3432734563625288
HU;seasonal_naive;4_week;34,13800556920988;0,40900994339373936
