location;model;prediction_window;mape;nrmse
LT;SARIMAX;4_week;381,2670186353963;0,2652104452300348
NL;SARIMAX;1_week;35,37087510625588;0,1115204051149393
NL;SARIMAX;2_week;59,74181812811486;0,20729514993757445
NL;SARIMAX;3_week;74,68245645103762;0,24950626148363694
NL;SARIMAX;4_week;93,84143506758139;0,26191239177844605
CZ;SARIMAX;1_week;28,91097896699962;0,05714702365625313
CZ;SARIMAX;2_week;48,5154373933451;0,18678054281845932
CZ;SARIMAX;3_week;73,68903037277131;0,2612712799556508
CZ;SARIMAX;4_week;92,91532000184445;0,2750543757523623
NO;SARIMAX;1_week;20,636279835802238;0,13732018087465409
NO;SARIMAX;2_week;33,01336026705336;0,17084516918747306
NO;SARIMAX;3_week;46,75446771220273;0,22087021721989353
NO;SARIMAX;4_week;58,09773401695764;0,2520160325018518
MT;SARIMAX;1_week;27,17803034260437;0,19213760292891396
MT;SARIMAX;2_week;37,52620340074443;0,2828700023027877
MT;SARIMAX;3_week;54,139467613720925;0,36657721419060263
MT;SARIMAX;4_week;62,840003856078056;0,385064917146871
SI;ARIMAX;1_week;34,86958150603123;0,089077614630876
SI;ARIMAX;2_week;56,30640621701929;0,20438168779322194
SI;ARIMAX;3_week;77,1162440112705;0,2721657358440045
SI;ARIMAX;4_week;85,11265896654746;0,29903398430415423
DK;ARIMAX;1_week;19,287581497682254;0,18295114178443345
DK;ARIMAX;2_week;19,949166110119783;0,22624545369407828
DK;ARIMAX;3_week;26,36143846171054;0,28394372846486754
DK;ARIMAX;4_week;28,192303501175882;0,319982714238932
EE;ARIMAX;1_week;12,700785497551792;0,10721443960066186
EE;ARIMAX;2_week;21,222716388693456;0,1915346002729931
EE;ARIMAX;3_week;28,380744770401307;0,251871389090588
EE;ARIMAX;4_week;31,088377000381662;0,27797670425159565
PL;ARIMAX;1_week;14,114202765715433;0,11668558885226997
PL;ARIMAX;2_week;26,283143956281464;0,17004271465561163
PL;ARIMAX;3_week;31,582120606359414;0,19550504744295075
PL;ARIMAX;4_week;35,757900545147926;0,21072500537998753
FR;ARIMAX;1_week;61,62178547591222;2,149215866500074
FR;ARIMAX;2_week;89,35717557866667;2,1025591428437047
FR;ARIMAX;3_week;90,52972850929076;2,1085783022900184
FR;ARIMAX;4_week;84,8736852421455;1,7057517348308906
AT;ARIMAX;1_week;18,233091775801885;0,3285609219149568
AT;ARIMAX;2_week;22,57864707321527;0,3442182235671518
AT;ARIMAX;3_week;28,596771124352394;0,41984696134576893
AT;ARIMAX;4_week;29,900650757784014;0,4291771610759218
HR;ARIMAX;1_week;41,8628594081822;0,07250304802263195
HR;ARIMAX;2_week;83,82007488434903;0,20729864255284344
HR;ARIMAX;3_week;141,53581109211106;0,2858333872356786
HR;ARIMAX;4_week;164,8336125655656;0,3082604587923357
RO;ARIMAX;1_week;33,52628589564572;0,1033899482588269
RO;ARIMAX;2_week;67,91183304402344;0,23213106499731284
RO;ARIMAX;3_week;99,8492442575281;0,29619816155005624
RO;ARIMAX;4_week;104,62981259854087;0,3157815025833281
GR;ARIMAX;1_week;16,86731531115435;0,13308926647558966
GR;ARIMAX;2_week;28,953985870297327;0,2132829587938774
GR;ARIMAX;3_week;30,500940144091903;0,23541583550609294
GR;ARIMAX;4_week;32,372583224408466;0,24971464066745228
HU;ARIMAX;1_week;20,01968542667831;0,10945315117757709
HU;ARIMAX;2_week;39,72906407472467;0,24261019349083995
HU;ARIMAX;3_week;52,26317865592603;0,35528390743311866
