location;model;prediction_window;mape;nrmse
SI;ARIMA;1_week;18,30239618632907;0,1309848267335252
SI;ARIMA;2_week;27,946629280845997;0,22462014512127718
SI;ARIMA;3_week;36,70702894622811;0,28221457359739016
SI;ARIMA;4_week;40,662428738276105;0,3129621957234332
DK;ARIMA;1_week;19,5570780506958;0,1875828131256108
DK;ARIMA;2_week;20,532020124985625;0,24187942129101767
DK;ARIMA;3_week;27,028949249469903;0,3072582068033501
DK;ARIMA;4_week;27,960166733687657;0,35001724959812436
EE;ARIMA;1_week;14,949813681138735;0,11872583727626439
EE;ARIMA;2_week;28,13294072719851;0,21253275162410534
EE;ARIMA;3_week;37,511827289386105;0,29259458384332404
EE;ARIMA;4_week;43,69854886292263;0,3438982430862485
PL;ARIMA;1_week;14,457048458387728;0,12494684892953242
PL;ARIMA;2_week;27,03608947775032;0,19125259195127273
PL;ARIMA;3_week;32,56720983321323;0,21517933094335198
PL;ARIMA;4_week;36,94781593208293;0,2243322148535312
FR;ARIMA;1_week;14,688677421865966;0,0970760921776242
FR;ARIMA;2_week;36,95499789798431;0,24266261501458417
FR;ARIMA;3_week;59,077705168726894;0,3370399714333745
FR;ARIMA;4_week;75,80332876101285;0,3744539738701202
AT;ARIMA;1_week;17,404105795884295;0,2815837203594398
AT;ARIMA;2_week;23,599960365063435;0,3517298931943457
AT;ARIMA;3_week;30,47501400837171;0,42983048350999564
AT;ARIMA;4_week;31,149133823400245;0,44179904336226805
HR;ARIMA;1_week;15,198718041955232;0,0677726753044018
HR;ARIMA;2_week;48,54258218135649;0,20991189494090276
HR;ARIMA;3_week;94,66375489704293;0,29943193301035376
HR;ARIMA;4_week;113,86055963851265;0,32974032766865063
RO;ARIMA;1_week;15,014086293349783;0,1743762168777324
RO;ARIMA;2_week;22,51090284829423;0,27819616262571617
RO;ARIMA;3_week;26,201038115732374;0,3091230199527897
RO;ARIMA;4_week;22,452543160516935;0,28877783862811707
GR;ARIMA;1_week;16,40262407351783;0,1358269965334493
GR;ARIMA;2_week;29,299383046044227;0,2182814392954203
GR;ARIMA;3_week;32,80258420489978;0,24370209143354657
GR;ARIMA;4_week;36,12226659259349;0,26267030512040807
HU;ARIMA;1_week;17,74682543307525;0,267588589460697
HU;ARIMA;2_week;40,83116881094275;0,5338959812383592
HU;ARIMA;3_week;54,92145118317225;0,7623397506649441
HU;ARIMA;4_week;74,41832749276092;0,9997713759446448
IE;ARIMA;1_week;69,32918371027772;0,12138008915511912
IE;ARIMA;2_week;136,21950301455047;0,18667687567677985
IE;ARIMA;3_week;188,13449344353984;0,2407336267070013
IE;ARIMA;4_week;233,57114625108073;0,2818693756614715
LV;ARIMA;1_week;9,112251494867987;0,21984096015627194
LV;ARIMA;2_week;18,694420899255753;0,41402591738152605
LV;ARIMA;3_week;22,99091704233022;0,5251324922827842
LV;ARIMA;4_week;23,24583189488192;0,5210466790212986
BE;ARIMA;1_week;14,749312029081313;0,11118605873957636
BE;ARIMA;2_week;22,881512691575594;0,17955421426227697
BE;ARIMA;3_week;31,9557087569344;0,22368359870255297
BE;ARIMA;4_week;36,548814158297496;0,24588696148068337
LU;ARIMA;1_week;23,850138090005057;0,16684451065783118
LU;ARIMA;2_week;28,366326437915696;0,1845324759775139
LU;ARIMA;3_week;32,30071006374137;0,20911256750786678
LU;ARIMA;4_week;32,33199542210531;0,20014544597848424
LT;ARIMA;1_week;13,531306974895276;0,1414954660088022
LT;ARIMA;2_week;24,421318062622543;0,2477114572616114
LT;ARIMA;3_week;29,46237335061061;0,304076923547411
LT;ARIMA;4_week;31,120081783576232;0,29341330441598834
NL;ARIMA;1_week;34,882479180258265;0,10712309073195919
NL;ARIMA;2_week;50,45999122221856;0,18638840989787497
NL;ARIMA;3_week;61,066160233215925;0,2356034230338896
NL;ARIMA;4_week;81,28103009001015;0,27328967279155575
CZ;ARIMA;1_week;9,326579583218852;0,10556891870971342
CZ;ARIMA;2_week;20,009818150435486;0,20187095561827864
CZ;ARIMA;3_week;26,452020894647276;0,27576213018700724
CZ;ARIMA;4_week;30,492779322558494;0,2904976453169791
NO;ARIMA;1_week;16,227433580245133;0,1383437440441033
NO;ARIMA;2_week;26,76720683987515;0,17779132821436064
NO;ARIMA;3_week;35,73652000564473;0,2380454291700753
NO;ARIMA;4_week;44,622053943145964;0,2949640064706179
MT;ARIMA;1_week;23,212149256172665;0,17799366028501368
MT;ARIMA;2_week;31,14259137515966;0,23095579567734717
MT;ARIMA;3_week;47,26939174243606;0,317679570041763
MT;ARIMA;4_week;57,545740864231476;0,3454763318176473
