location;model;prediction_window;mape;nrmse
CZ;seasonal_naive;1_week;6,156109236453769;0,07118881349660694
CZ;seasonal_naive;2_week;10,701782424613151;0,12798586485982028
CZ;seasonal_naive;3_week;14,095768165788488;0,17161666607210904
CZ;seasonal_naive;4_week;16,260214218497264;0,18097636615432092
SI;seasonal_naive;1_week;15,668610931318552;0,11450326596873557
SI;seasonal_naive;2_week;20,46161060353646;0,16991020214650884
SI;seasonal_naive;3_week;22,37377173701756;0,1845291782777229
SI;seasonal_naive;4_week;19,05670079814678;0,16970280542552887
LU;seasonal_naive;1_week;25,18689091892105;0,17726911103192042
LU;seasonal_naive;2_week;24,997498678957637;0,17835493435186647
LU;seasonal_naive;3_week;27,26568807802367;0,19126371552495
LU;seasonal_naive;4_week;24,638598125552235;0,16013872154555703
EE;seasonal_naive;1_week;14,8229750368581;0,10996979707368351
EE;seasonal_naive;2_week;21,34284042274889;0,17577045635539065
EE;seasonal_naive;3_week;28,26960446121015;0,23662884293365133
EE;seasonal_naive;4_week;41,06812518193797;0,32337015515104145
BG;seasonal_naive;1_week;11,129443649810645;0,08079110712548546
BG;seasonal_naive;2_week;14,246588891260844;0,10409867220104886
BG;seasonal_naive;3_week;16,17541143024649;0,1273276291802951
BG;seasonal_naive;4_week;17,435620143924616;0,1404215257694444
RO;seasonal_naive;1_week;14,477311093861958;0,14957392735155056
RO;seasonal_naive;2_week;17,593893798284167;0,20158995141896524
RO;seasonal_naive;3_week;19,60908372833569;0,21391533619719533
RO;seasonal_naive;4_week;18,68352567522832;0,20566070276194212
LV;seasonal_naive;1_week;8,784879331818278;0,23161752346798875
LV;seasonal_naive;2_week;14,004510666302957;0,353446396027152
LV;seasonal_naive;3_week;16,255824671120234;0,40845689204493224
LV;seasonal_naive;4_week;13,985142008519173;0,3551831572126527
BE;seasonal_naive;1_week;13,19441657239921;0,09152935684233107
BE;seasonal_naive;2_week;14,481365227597024;0,10151596857157823
BE;seasonal_naive;3_week;18,547194816455242;0,11020897908390224
BE;seasonal_naive;4_week;22,118462710136235;0,13752389557650965
LT;seasonal_naive;1_week;10,0949504622941;0,10899853141432188
LT;seasonal_naive;2_week;15,00426840988363;0,15816802645846217
LT;seasonal_naive;3_week;17,33948099037748;0,18209287143150557
LT;seasonal_naive;4_week;17,913459272451917;0,17175080232418496
DE;seasonal_naive;1_week;10,767765882223241;0,09703730617699317
DE;seasonal_naive;2_week;14,016192311696162;0,12669324744297475
DE;seasonal_naive;3_week;18,356818234895268;0,17984601044333712
DE;seasonal_naive;4_week;22,038725315685237;0,20377121392876918
FR;seasonal_naive;1_week;12,92551463631657;0,09390382892839312
FR;seasonal_naive;2_week;27,383279863423088;0,17886885867566088
FR;seasonal_naive;3_week;41,19537869823991;0,2464393450402489
FR;seasonal_naive;4_week;49,233951024209674;0,2630968144715166
ES;seasonal_naive;1_week;9,162252811272005;0,09969730322158646
ES;seasonal_naive;2_week;15,174227601271753;0,14238107156190824
ES;seasonal_naive;3_week;22,983539823105893;0,2392937240762567
ES;seasonal_naive;4_week;27,046697735853215;0,25978721119370723
HU;seasonal_naive;1_week;14,465815260587192;0,19931069103106772
HU;seasonal_naive;2_week;27,23542765860556;0,3833555177568082
HU;seasonal_naive;3_week;40,24573000911785;0,5313476551031431
HU;seasonal_naive;4_week;50,41683457429465;0,6140477080515158
