prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
700.2512799723792,726.0957196497839,756.1928792392058,749.1720152564027,742.3
723.4866817628769,765.7689165988493,806.4318527527637,804.5832358017628,902.0
856.1083934220811,888.3342839263429,910.1339259734502,871.9042313652037,666.0
757.6654432538733,846.0718262952166,881.3903993927129,939.0051350602099,714.0
761.836189665454,857.2635026077087,930.6271463973508,982.0847898973188,653.5
818.1645701475982,878.1452073664286,995.933694579097,1035.052083358831,643.6
778.2497293917116,899.4670417078414,1030.2919239146502,1079.006133287188,740.3
913.3136649866533,1061.8434982326153,1243.3078262440517,1211.7668991967457,774.0
987.7041361993132,1199.4267704756603,1270.4342310528227,1246.026391934834,896.7
1207.211647202039,1316.2955865570857,1302.4489419090671,1270.3445152688569,1191.1
1379.1373584553114,1535.0452927327235,1433.99963128552,1456.8552170811765,1079.0
1385.5889214854935,1527.8324632849929,1436.5369147232186,1341.2643424777846,2272.2
1487.1649146928225,1452.255148484488,1267.0349442850752,1075.1735755804154,2205.8
1562.6758363267095,1371.668923895623,1246.8316918814414,1067.6931652226826,1250.7
1289.8295902574487,1117.0644648159803,1064.589702036286,956.1297900866888,1087.5
1070.4256959615493,1042.7520090590813,1073.973618286738,962.2717349761203,711.2
879.1858129483838,1007.399457375682,988.2632064087879,946.3140845910824,894.1
1039.901192214239,907.543664367761,894.6590134104401,738.9559874379187,964.2
952.2967350503725,942.4262600499407,896.9688720749031,826.392929014236,975.8
964.7592465604752,895.0004672357119,797.7549523294292,738.1811435769124,798.2
829.9538500450376,772.8032616910739,711.0577670663969,621.9455787023212,696.1
689.9285254172562,625.648884509845,605.7526859967975,607.3888981452066,702.0
631.2073273692354,586.2807497720428,558.2595224207375,505.4907848235995,640.0
599.8368433809427,550.6069745842079,536.4418879520038,472.3020605015074,799.8
697.9614395531546,644.4795510298106,624.2764515625814,559.4883817514392,885.0
744.3526972347441,695.1763559592767,680.0143074523326,639.8297060024018,890.0
756.1588977517022,715.4222212109694,705.0325369128523,655.1245366908784,891.9
764.5206732138978,724.0470298372957,721.1939140868661,653.2636087396711,794.8
739.9589372746904,723.7454896486728,683.9548027699789,626.8462122853443,462.6
518.4317721593037,476.69084707911605,495.12100754026375,484.16260191246795,639.4
571.043193224523,543.9128882583191,481.83461224471205,483.91194945872775,561.4
564.5438573015001,537.7280759415454,487.92140931180916,453.86816660102994,508.9
463.548305076599,449.11672068832036,411.8527624300727,407.214216398096,472.1
430.88245399014886,397.65095996899095,389.3194650656104,353.6458926143949,472.7
404.41462517729235,363.5610040688782,366.6374007386842,355.63135188644674,409.8
373.25809512004867,354.161141898341,381.179367209009,371.0478734873211,394.7
356.421943166642,360.15009246643405,370.9459529788744,380.0205302661109,388.0
351.62231510171426,346.89765195988855,361.60688941415015,379.94408867239594,379.5
351.62979295888005,344.39270119464214,348.2352473465284,343.30191315558864,380.8
359.3975772179991,354.65956244615955,358.88760351727376,378.9908876527453,394.1
366.63160337426655,392.1549528075351,399.1557210151264,392.04448160525726,412.0
376.4582491813537,385.4091124442294,389.30193264517555,358.6700429840996,599.8
516.4936454591599,531.1174811649566,486.4343904083326,462.8448831983296,421.3
445.11459208839653,395.2589829452783,392.60377874932834,362.2810668161263,467.4
367.1029384454999,331.3004425825118,316.6807247005479,360.4563205560655,545.3
461.911855572322,517.6158805060555,432.5236811631657,436.32288273947614,464.2
434.7509668715643,412.32858087660776,446.07158276327834,516.5629443385111,494.3
403.36884046518225,424.533104843715,485.9416758650524,585.8399886396197,339.5
378.74150419842937,451.82887035624174,550.5342592126758,601.0158974481117,337.0
420.7606054585472,493.7949107114096,562.7272264307117,632.1551612314055,577.4
564.0550963798399,618.2865237073445,656.552144265826,695.9929022726081,578.6
655.7770315569919,708.5885063838654,741.7875151628407,739.6367670887593,603.6
657.5622197645879,693.8061811950927,730.7225545834987,731.4892612104923,614.3
