prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
532.2541434124587,567.8329188496821,604.671409975394,635.5284576539162,632.2
573.0197515300463,576.8465254951933,749.3894950176095,966.7910904540835,625.5
563.5893024707657,648.3060166952512,914.3607949579432,989.0584789827411,581.4
671.7946436369662,930.9862563643956,1010.0591977303354,1073.776847152798,748.1
868.5044021809953,994.2843992741178,1075.1365671895785,1068.6825920654148,852.4
895.8140811937775,980.124270893601,1050.1976828359711,1023.4550828880016,874.1
924.8764122787143,980.6579723490557,1032.3701279207087,1012.9143309338299,1011.8
1033.2575822776591,984.6816933736367,979.8046745475232,872.9315379713149,996.8
1028.8689286840258,1013.4398214736528,909.6258647627233,673.267620706104,1030.0
1069.992938752762,1011.3088904974517,764.0626984332795,840.67430714132,1212.9
1066.2560021821773,905.3433905601498,1099.441252549646,1254.0542050372526,1033.2
800.5455064601589,906.6498277684161,1092.0190135302823,1208.9843156949605,498.2
917.571338323683,1172.9784392089546,1205.4230731498171,1457.3325159317787,1178.5
1248.1094204729782,1439.2136334272573,1491.8730695516028,1535.4061619607216,1488.9
1560.7295332767546,1708.7350591669247,1498.0850348988754,1292.7917299054577,1593.8
1743.041615932007,1555.9615032405334,1296.1526835303534,1187.739563264308,1972.0
1651.915939991267,1353.9358311425456,1176.1905526957441,1157.320568986604,1771.5
1300.7952649015242,1071.968022752888,1025.2298563949041,996.5119505442142,1322.2
1161.0986753295897,1051.8592295403248,1050.1517878518018,1052.4209762891396,1141.7
1067.155445752407,1091.6425422163575,1077.4819027285312,975.6113936407464,989.3
1018.8303038917808,1059.7813488377435,1015.1003059365117,870.8808318182323,909.7
955.1784126580554,1012.962155073144,892.1813239581232,752.5898116161862,724.8
842.9231173801425,860.4620741049123,661.1515765040637,481.59121540727284,906.4
804.9871157372628,734.5713340696999,538.9818110122027,503.4129906643737,863.8
758.2924008249132,637.9095924898418,573.9725161855024,498.08226486321803,757.2
531.3801698941552,517.8271805380275,482.7857272303223,456.48324240231494,574.8
508.8675677357612,504.88402935672957,444.6860395071395,439.8874709172228,586.1
498.83580454813557,448.9273495713989,434.8341220730995,441.7249595785734,630.5
456.64404616340363,434.8291791443542,443.1722354937481,432.40395788067906,395.3
399.44146978139133,400.3149032719778,389.970627521512,352.7647911500475,511.7
441.6225615311552,395.62809382491645,395.96716846248825,376.4695807156583,566.9
398.4830949569345,389.24866701080276,381.36830015361124,372.4223402394515,501.2
390.98200727765504,362.08744257660527,347.05818725988627,333.12071447925865,450.2
382.62022014468727,364.98057531276305,324.5788292553617,304.1596615250638,436.7
376.8341926432024,334.40718748700203,300.43025302782377,284.4123354248244,368.4
336.0083864025084,311.7508440980015,284.2889234715404,255.59792595855907,360.1
317.19721131373194,294.2146877999092,263.4233279255156,238.891298787827,348.1
305.1620441732254,270.34661191998987,246.04798858764366,237.037491455751,322.5
282.2271709105324,258.5726696707675,244.47296784479792,237.80385248283272,317.1
289.9938804205939,266.74151551359824,247.24450298135514,236.5432381043316,308.5
288.3514374002426,268.70760029391647,251.8273549039656,243.25362660634661,315.4
293.2593273600018,273.19704602480346,249.6020028057731,241.5599789197447,320.6
286.81401587907095,262.6954047497643,246.81741138932335,245.44653688897426,334.9
300.03344429763916,273.00445491106603,253.3377661382612,267.9038548562432,366.5
302.1381328501928,278.5601128956937,293.0398981839396,333.2984143638361,363.7
305.7707928600859,299.47411608429564,309.5248098165738,412.7524800040301,313.8
330.00844262262393,366.41829251412184,455.60427370701325,563.6745536038753,389.0
375.090227435211,475.44334882277536,580.499814430431,600.9040142623691,436.5
413.8520524819142,479.1548572305262,562.820128570708,614.6214269823114,524.3
546.1203065643663,585.9814951763301,627.7503273415806,618.1692198760619,644.8
571.8473422144071,586.2694350519854,639.677912110009,741.9708050685546,656.9
