prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
833.3105773838588,793.5303263193766,719.5809575322169,688.2513128599137,1021.1
845.0632937716531,773.670181608654,689.3715784239691,669.443863145253,1084.0
862.5432298987253,747.0399278611685,692.3995859810665,679.8790099213617,1097.8
856.2268575025287,747.5313733153569,692.9922298082325,707.4608851117328,648.8
660.3104082975841,653.3883484119234,681.9317230965149,699.4112313868209,927.0
820.8133173443022,755.1083217097694,718.0355473721216,733.9323074170068,1034.0
957.5270299279347,828.9587489516249,786.864869292343,801.6205429642084,1205.0
1132.7830482125664,1028.2550268365774,929.1635314087638,890.7813011718022,1358.5
1174.0049916796002,1118.2711416982017,982.5487367755402,853.6703819372993,1431.6
1084.12412667992,957.5139494596214,789.023355222248,749.7244535811892,1473.6
944.7481494765509,753.8752339575633,716.0675403455098,750.2508353560917,1348.9
885.4340710311162,743.6261394558865,730.4372315039858,834.5268476128958,749.7
782.8528243500239,771.0380185876276,860.1013107379732,911.9630122360957,947.9
959.7471937829879,1049.0887055151804,995.26048278082,844.1296855948311,1088.6
1015.2042050036478,1052.3985785406205,944.3151767322606,863.7729495126628,1167.7
1134.7533077218195,1012.7593413565498,855.999268843757,748.2838849332297,1403.6
983.5827419004894,818.1469211433049,675.3520617245264,678.325632952796,1541.0
910.3056965422852,756.4370960566205,681.1568154547554,659.7627221311537,1578.4
882.3405037939888,772.2172321958997,681.205403359186,665.7236457374211,1251.9
846.3877358572823,725.1269812407721,664.8090265303111,656.1989573881967,1224.6
863.7828514146348,728.3286069557554,654.1769489604405,617.6988121744791,1128.0
835.9680818274362,724.5791245738437,639.5502246562413,597.8804046527923,1064.3
822.1688711312917,752.7041049554008,672.4180940827869,611.9215656138826,985.6
810.6707882806692,738.6330374999275,660.6689197231474,588.7002617698547,1201.2
845.4144445201326,732.2642643603369,640.7527725543976,571.8734020735723,1191.3
789.5026431343445,649.7748462520781,548.649545971946,541.3866217410374,799.6
655.0149570988245,600.2567063394578,517.1545513174877,511.2048261123839,919.5
656.4479372529528,585.7478742706661,497.3216552067105,530.6112949513631,927.1
672.3419313794091,579.0959595404125,519.1799982980093,514.2651756835212,1018.6
677.1075874077933,571.384325146448,494.58127924537655,532.3450577232119,841.3
647.3766052300587,568.2803513698276,473.10266532362067,471.32539506191665,911.4
658.2067135002499,555.7705534789676,481.93127982793555,497.2126630927796,928.2
670.6272206380931,554.7131418246315,455.8873798601968,449.6605131060886,845.3
640.185212567647,533.1702224957302,429.7128337945484,413.11266507812866,753.7
572.1818169920786,510.6203472457159,419.870936135156,394.14883010107377,662.2
547.8375249381294,478.9852847261582,427.49030954197474,390.1146009930312,662.7
522.7365917948769,466.26459216908074,411.7983051076618,376.7424738475861,608.2
513.3877399658929,425.76927172124965,391.92469676008704,365.0964516171157,455.2
432.4894023025149,385.35328106707624,359.0436123273942,365.7082363554333,470.3
427.789246118818,373.4818295794841,366.26258293751323,361.699886082301,449.9
411.06627188994395,373.4534249320257,358.4037503649698,340.20515710303897,418.1
391.5085246899924,365.1209509012133,353.93802192772773,338.67924268222987,405.1
379.309505494799,349.32902507902537,339.50774651712095,334.71941276786436,411.4
393.38609747756504,359.65935167899966,365.7670773052037,365.0996852506661,416.8
381.7408798018565,371.19893979154307,368.0992093736558,418.87821129263017,375.0
357.4546738551913,350.0978475832258,375.33547595923295,721.1901571846006,436.8
471.11641886671765,537.4981318846202,827.1924030015127,905.9297277535936,474.3
535.6313192581297,738.8069003797254,844.1223771103145,861.9429828629268,518.6
650.025197004046,747.274751016823,805.2169733775909,884.7651214843023,761.2
736.0588364203315,798.8199857566466,859.7233733105127,860.4930373524259,953.2
862.0692773989721,797.8395738267446,801.6960921486747,810.969259364174,1078.5
898.7626880756563,824.7141547753471,793.3185497553993,755.3354969156658,1094.5
855.9082051260813,795.479228485834,714.089580425293,652.3152017351181,1137.3
