prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
10.032070275665747,10.302308374807948,11.804353122196973,14.706572657535942,11.3
8.389828634728987,10.43958157106382,19.023837580972728,26.36958191183966,8.6
10.19165957683609,17.20751567270594,23.821064943333468,33.35093006571181,11.3
13.867110734694059,20.30535354933474,26.3940070014,33.878339503282604,15.3
22.72458107946459,23.510164283819616,33.834946138465945,44.49357537467329,23.5
27.800733337077347,39.9855272445414,55.024167412154746,90.76611167822564,26.4
44.15981583510409,81.40700786959273,122.82502741934,178.628710064502,23.6
76.52269731958285,125.41538832823717,195.86483546748306,274.49854194156995,18.4
92.37794580398482,182.47180199344388,262.6534596147776,390.76285488361134,21.2
127.27767753467623,209.39843677475545,283.29196233842174,304.9820910759256,43.0
140.42668442606217,224.7335219701841,272.02227513153,259.1910906055419,47.1
147.5453649608053,205.14395011076758,223.09765029544855,208.8022613435378,62.2
151.5456462330421,177.3652220078054,211.9156619844788,232.7304529735805,77.6
163.74217348108786,233.81719420488193,274.98816901407776,279.0695120311776,153.9
235.98331131980532,318.19266421944957,340.942565144694,317.2948324100232,256.5
343.53681246665167,358.8789051982572,304.00151977969057,230.92623903226792,442.3
321.18486085283183,258.18835647095005,174.33904208975935,123.53225797794546,479.7
319.05970127566366,231.54862761584917,158.27403402291026,150.16781484750902,519.9
271.669529245331,197.6650250938534,173.3569727954859,144.52429518335111,530.7
254.34147104129713,188.26482899946825,143.97601350913928,109.77075381038394,467.2
241.9847029361243,184.3925788684156,124.23633496119297,86.6515436430545,442.0
225.55068531529872,149.0683548377582,110.26241661493272,69.54824870810197,330.0
181.30124619353006,112.61492327805736,89.05758643923487,62.27518474896323,253.8
163.5552261843832,110.49511217419307,67.37162164010886,49.76536531681391,144.5
112.0712296357836,77.54819489751777,50.74072306985941,38.82267732608318,110.3
72.34536708682684,53.57172054659138,37.86391212530932,28.978902538432006,64.0
47.66923021512656,32.53908244857476,23.790373678839863,31.357913453144693,106.26667
63.0109208983112,63.95126199416035,54.19799493988969,39.70835154874316,87.15
73.49506860479099,62.553862258004294,49.599851579908375,41.971154135127854,39.8
52.87630595765606,35.77662705561022,34.45523858089911,19.95294768237263,9.25
20.1663126241877,17.65942951327492,12.765415109592466,10.546524259021593,9.25
12.78231377083678,9.487856850105144,10.360294106054873,14.560783951310885,15.6
12.833243903337966,11.211917117853018,13.743495222978645,17.83209087687731,2.9
