prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
1172.1976964749776,1329.317011434556,1442.5677358344742,1437.3029987547923,1522.9
1492.5127786043229,1655.2920657412708,1632.9859338702672,1668.2727662400905,1554.9
1626.3068790942964,1712.0647441505125,1669.874702143434,1763.365398517895,1638.0
1669.4052601613678,1798.8517877348618,1725.0804667643076,1866.8032238849958,1471.0
1655.036808084052,1738.7711801820637,1690.942588133247,1915.652899809039,1800.0
1766.0930700228937,1823.3235459497685,1737.9666807471085,1877.7209246532555,1915.0
1918.2665587035735,1974.7069301520219,2016.3341011547368,2194.6715866487402,2068.0
2418.8726927345347,2446.234239254465,2218.9790141717817,1783.9807667674934,2073.9
2313.781540761311,2018.277834983,1865.1147463834247,1459.8041866819085,2318.9
2087.728352482366,1836.4759086473255,1678.738105613699,1452.6244525193426,2529.0
2085.368737876222,1715.2736347307482,1619.1894375483052,1511.0328017678357,2229.0
1837.911471742388,1560.9592044872238,1542.805253545852,1496.1568186149918,962.0
1419.134796710449,1495.562239802978,1529.994193519108,1680.242041831365,1646.0
1674.6619731870712,1807.4464497930132,1773.2187270771597,1919.2528254070764,1637.0
1722.695146680141,1815.7058522625878,2028.20856390284,2037.1423168208528,1768.9
1847.3304670353673,1900.8118640400342,1898.7334602144526,1875.835895250933,2028.9
1906.4735794974958,1800.5266787473256,1742.5139697339976,1748.9334052759502,2168.0
1953.2224707226094,1767.0122780366667,1702.6856610913978,1689.865328631759,2068.0
1891.8411867757914,1735.6839720818107,1643.4291928009231,1587.6243540846679,1768.0
1669.068764064492,1560.1964360698125,1571.039929526701,1650.4544487267317,1800.9
1613.3974129004866,1558.4948211388528,1619.7726559477192,1631.6644416184768,1537.9
1617.5311490759473,1638.6207863499283,1672.1991131056484,1549.7689284426788,1427.0
1491.6547726500667,1593.344697313555,1504.9834573009618,1253.9902127270827,1433.0
1460.1797263428055,1508.3718135671807,1396.1103974846205,1195.7085830368173,1370.9
1325.265964492185,1296.0718403468222,1254.1168041560538,1158.072817652259,1020.9
1065.3335831463294,1026.1879413037457,899.6032951931426,943.4800793551948,1131.0
1069.9563633951534,1089.617152211309,893.1326044645764,936.4304626368743,1168.0
1092.4902180028403,1059.5351937907715,1001.0160028941644,944.4129054231192,1140.0
1092.752699700926,1070.559829200778,974.0592361237057,943.5523697466738,1282.9
1120.22183679448,1017.3619669971574,998.6896997042801,954.6209425268702,1004.9
963.5888663571891,940.6374270224618,905.5197058271723,862.7139743872211,829.0
917.3223919363036,829.4828050037602,800.3809444119022,825.6290111816546,1094.9
894.3011934420159,967.8778396904136,923.4117299705933,951.8544290569923,837.0
879.0317870486845,867.8766016444725,889.2668137294224,983.1674701504642,763.9
821.3873437501769,795.8589027087743,739.1246393868448,828.163134127705,907.0
854.4251680610853,835.2861002307822,767.7388386549017,766.252406084186,1027.9
914.9927965716481,989.8058184374065,911.7796850260065,936.8465224854215,1016.9
1061.7961559191504,1085.1967815579765,1105.195516797835,1064.0610450271777,960.9
1051.1288484246115,1014.7907480524814,980.9514428690553,979.6431732790678,1050.9
1015.2442302909727,1117.5003233515533,1008.1363929157349,980.277753949556,972.9
998.1914530055441,950.3471766899956,979.6691514689129,959.1422396053736,861.0
849.160093765985,859.4997114930583,830.5940619454226,862.0243092411811,741.0
767.477952963087,777.0838545119674,719.6348367054759,807.3394979260511,691.0
710.7427305455171,669.9517495408006,689.8916602513128,691.5623221379491,701.9
668.032390189288,628.0080886668336,658.1322786165756,739.4818212362611,691.9
669.7146642054677,659.739289699959,747.4779958371444,886.5331462783261,803.9
776.5562662464929,848.7619597288275,1062.910351647279,1223.1539273387477,847.9
888.6783716808505,991.3661324781033,1183.8985928323302,1315.3270122688052,920.0
1018.527517315577,1159.2188230995841,1355.1151302649303,1508.0390240290074,1095.9
1120.6581910098173,1220.1477463334577,1385.7363736513755,1549.543808977576,1517.0
1384.8693531089098,1571.7444926960698,1582.154005386344,1539.699890817106,1477.9
1570.7718412449913,1692.6094140473306,1657.5535170496075,1623.9699835602278,1362.0
1478.3306962268352,1509.7420189744764,1538.0678822362586,1574.5015495739665,1913.0
