prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
1320.7606993807235,1414.0773844868495,1527.1025511823389,1555.8087300957577,1247.1
1318.1076549399243,1365.4243785703147,1521.507631485349,1607.114641975645,1440.4
1554.609255528768,1615.6120069880408,1646.9853107045494,1697.1220929051958,1481.5
1619.4025958634634,1642.0959243282744,1709.5090626496815,1779.0750128431775,812.1
1423.679261872549,1480.4521651676728,1606.425604478927,1649.4701059737436,1254.6
1411.5215253724607,1571.0154078231085,1664.403739195324,1736.9531498053416,1592.2
1648.0141650729108,1805.2345052366716,1790.4468290823074,1815.9389044937861,1870.1
1825.7156094993602,1971.6886783534458,1923.1454036700538,1859.1840804828473,2135.4
2199.5245443655344,2211.3947397286556,2279.30381697252,2038.093358087449,2286.2
2263.2942808920243,2229.608042672272,2202.321023076375,2051.2758973831906,2299.6
2263.7018930044023,2233.2270620407826,2209.211216186523,2092.7238926205105,2485.4
2423.875312726945,2169.722904732114,2224.035930354285,1924.9329306025427,1492.9
2043.4353341582769,2101.3093936406685,2118.648464221773,2099.313003165351,1636.4
1818.3162033341307,1987.1918421362009,2109.8225471431183,1954.8600482932204,2194.4
2208.954607969739,2281.319235068521,2190.0246415848505,2107.5858771667486,2692.7
2690.768676414855,2913.7053103809662,2796.6854054332916,2379.731022761753,2904.8
3154.162540048873,3017.7623872467543,2453.4953583492706,1964.708213019235,2932.0
2955.26600166321,2301.5929326956607,1902.3803547864643,1724.4705027820528,2291.3
2378.2053780067076,1876.37702373977,1669.8162631661557,1692.1629216097874,2174.5
1960.3345520191494,1769.0336173829592,1633.286846321227,1699.555502520608,1863.5
1750.9661368555958,1696.7345218207954,1544.4691453026662,1614.0335903032094,1656.2
1644.2743019004702,1537.2324146341427,1554.3555759301566,1605.488963589623,1434.9
1538.1849262724381,1472.0372693452384,1489.0933418012353,1383.8703565252395,1516.0
1455.3102243664457,1419.642008959816,1387.0825231897265,1344.1447226729617,1474.6
1443.6812166580928,1341.066698170011,1262.213706666977,1273.749591570718,1387.2
1331.5039152105426,1195.2802539124264,1097.4249564588033,1084.4433353900004,1165.9
1105.1167615794834,1069.6502173293582,1028.3085123811754,985.1095447168507,1283.9
1166.8554145300734,1118.9381862065147,1156.412689693512,1097.9685325222317,1290.8
1288.4528485514322,1217.5702013593398,1162.5490753355484,1136.858964840359,1295.3
1248.9941589265852,1189.0703609448385,1147.6706900140673,1129.4496992495096,630.1
1028.3560270767823,1002.1412048178169,983.4883753918234,1008.6098943096347,1102.7
1056.3982288964899,980.2490660286553,1054.9322590302968,1021.3413935867798,1005.8
991.072377827478,1015.1986260971793,1036.2918802751815,951.5029713341848,946.2
980.6719939312408,981.5325082738965,879.4701193854925,891.7546651163252,1057.0
1009.8988646455795,937.6930300529114,919.2532687239877,929.5590885210187,1039.9
996.4022427953086,956.656583724975,961.6806246930075,916.1050225966927,953.8
937.0789050787065,906.5565813576833,873.3407371735348,871.4192422571332,892.4
851.1380710908192,826.2624234041484,791.0410352198286,754.8390306355309,926.6
862.0025994563028,857.0972331477569,749.1094727511937,728.8585898018489,989.7
871.7279874950588,903.3311664951866,892.5285258640107,826.696743479774,1152.1
933.9818474392364,1036.75821946789,1022.7461907336412,1011.9866350510611,1114.8
1011.9838478613077,1040.4803687104725,1060.1696754250793,1145.079606559148,814.4
908.4946955519174,942.6412450921197,956.0063641589935,961.9550181301062,815.5
867.34271509661,899.3805766826812,900.5274197129752,941.8250290435914,589.1
713.4486051131358,752.5026636377971,788.3009046363829,944.6321527312142,684.7
620.1060617521985,659.9286310381209,702.5327246573311,1135.7068104791792,729.9
733.4474006195067,832.6208387382143,1195.6289382981804,1312.3493135448632,1097.1
947.3780793431929,1153.3879138477869,1417.5749826825465,1512.1995173230855,976.3
1115.7221429396131,1424.0879761534188,1620.2193509256267,1712.1789284026133,1429.0
1626.613982721965,1762.4522230953644,1754.8068598594064,1736.6528906199144,1539.9
1817.3619659340877,1774.3210806187221,1748.6461661340625,1864.1168918258427,1817.1
1793.0880475449333,1785.314501543318,1807.3396913815452,1786.063200064886,1623.8
1685.2211120273655,1687.662692401704,1656.282703809708,1749.267940026057,1748.7
