prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
21.837357563245266,22.963264184659245,25.748895269221823,27.035474956992505,22.3
23.240917224814464,24.838213910527255,27.305711212033206,29.38355155563359,26.1
26.743990309532297,29.257314106193004,31.03452693932424,36.13279308975174,27.7
29.73099933563978,32.76172248770192,36.70175328092142,41.17864381138909,31.2
34.852690397095564,40.184546036862116,40.27023673139679,45.071424901380624,36.3
40.47752193628023,43.85404392852646,45.699302624070214,54.88748738665537,37.7
41.08039584507977,47.448061869671434,53.16950912548054,74.62927906134973,44.3
47.11502736467683,56.72531140711932,82.90253030903817,105.35206263110817,49.1
63.41184727817475,83.18672369321659,102.16582122488646,128.8861998996212,56.5
84.80945829442118,95.0148094328637,120.6802200679185,136.2649937717518,64.8
90.15104331257113,106.1873574802178,131.2060554647533,142.38929626581805,63.3
94.5678131778668,106.15693617944989,131.83029184482203,140.78389387051442,32.9
70.60337724612705,97.08777473365505,107.51227424562859,112.72805623747357,67.0
88.26978164943279,96.39049983091274,112.27425427665688,131.81143509144252,65.2
86.58427784053521,98.55139759971556,124.14158645602166,131.09778190597845,60.7
87.64001545756166,95.3704413063267,113.17505584705049,117.33101981372431,62.4
80.41085782231775,81.60799589450079,90.98752423370752,100.1098536428986,57.8
77.11603163689425,77.9871466456447,88.82691258283104,108.7814996738402,55.9
76.50620159261813,79.52889423092545,102.18599568934465,110.13265913801861,55.5
76.37649087154426,78.48724089097828,90.55361166069501,94.91591646510872,54.6
69.91746123329308,68.84432321937965,72.67603041004527,76.16520479214981,51.0
64.21112092553918,65.03687470855574,65.78943313707066,62.95248984968721,40.9
52.566907444012806,59.54331256436028,58.479162684126536,51.08633108286235,36.3
45.50335193158517,52.2449807161917,49.31519963199262,46.23578374713131,36.4
41.639920424422684,46.93109087773385,42.038194306450464,38.40593426483917,12.1
31.8828536749436,31.488813037760934,32.981275013748515,35.51672832859127,23.1
25.20995922254391,27.306297392211224,30.30892034545005,29.49784580473298,22.7
24.977772283887408,26.89796141656143,28.041075561453187,28.056072927875,19.7
23.02362325824213,23.54022271977523,23.579259774246204,24.266626744205112,18.4
20.947146855139845,20.52408920447635,20.240940940640243,20.592739847583047,15.4
18.113054532867107,16.82661627860606,17.68484329389872,17.07480482476549,12.5
13.24691155262211,13.907120245718781,13.04644059974242,13.52141696296683,11.0
11.513520761745827,12.038167018216756,11.758209515739411,12.234257743031018,11.5
11.385715575562905,12.059524978771757,11.750673390468853,12.009835791081187,11.7
12.0149845292683,12.724457253979296,12.540202609527618,12.406997833388484,11.3
11.686586519826369,12.825886042263841,12.465729693670564,12.967956027791676,12.2
11.80484515360339,12.5950420688571,12.165060349174254,13.024752494910405,12.0
12.065028580907255,12.556975282006348,12.41107665657335,12.673981091269683,10.4
10.765745833999995,11.246672654519248,11.597627705095798,12.877644630984184,10.5
10.114288629234718,10.674661198573054,11.43928769886883,12.790039329561049,9.2
9.810958908245436,10.511019289496346,11.86507182956128,12.728394262224475,9.7
10.055343127720453,11.195454820922427,12.260019141697498,14.162280217279669,9.7
10.328077930798909,11.432793384438448,13.051234620526756,14.724344742219069,10.2
10.957173792754949,12.23748988925344,14.1777502588934,16.260368914524033,11.3
12.49059261932654,15.0683055955243,16.36528362148616,17.18545332235273,11.3
13.746068390261035,16.09941496216185,17.253535118006404,17.676023478260234,15.0
16.658602974027534,18.49959489005782,19.22761281346876,18.785316247397375,18.2
18.27754097061189,19.513646410784805,19.942847540071426,20.245969803879525,21.4
19.70126596730926,20.90332533571548,21.01807666523585,20.849229224456746,19.8
20.412631725898724,20.553951191500236,20.838768538011838,22.9202533370927,19.6
20.460088335252333,20.867687361404997,22.752267762416835,24.761055036785756,21.1
21.019753659677633,21.953430375179504,24.5218900652594,26.010123555187914,17.7
21.105923931849166,22.62665942814392,25.472617041484344,27.292031727401234,20.6
