prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
214.80848390306747,220.42515387015953,214.4766214810877,232.46033411039753,165.5
213.3336480259366,220.71389693774955,215.3566568313725,244.97802306861095,148.1
211.77562333191224,223.70384784622132,213.2373548090896,249.29789860495302,186.4
216.06072642674536,230.61857568251227,233.92793807417524,239.09467592746626,245.5
233.61804381046056,245.66068401630335,257.037182662478,258.4519285462669,417.2
369.2261889048077,366.04504101392945,342.15391015080326,372.78718682423846,324.3
358.31444817803407,357.91730526916564,348.69654915764096,358.9296436985106,401.5
389.101272661432,420.42517633168677,405.79852742077054,421.7331704398377,501.2
444.4647096224589,465.698149892017,446.78843238727904,458.9864324414863,463.7
473.9191107307313,501.74152699182355,491.66899946918187,434.8523760485404,516.4
458.68242560787127,447.78280943794874,434.3013590395118,368.52765279293817,382.8
441.51198522124525,392.8289415302373,387.5248532440851,332.68140364609803,266.2
344.5829672005972,327.2500765181345,312.6838184948876,335.5218017777941,238.2
293.58157362013554,313.6359407559548,342.07680522346504,370.7542558934466,261.4
292.61540349333626,327.9364558417988,369.6376191271978,393.17316176706305,216.0
273.3358916712785,321.2734934597924,347.62220477403093,382.0696251906631,215.7
259.1500481736086,286.91267217002826,325.8919271492746,355.7130129113954,208.8
231.56577521666978,267.9200360734845,283.86291394106553,309.15709256348526,213.8
242.8996145976606,266.32766370125427,277.89863026098226,315.3185215248532,222.3
232.8912156097817,257.31292689712467,275.38633636394667,302.1624282751463,234.3
248.40775724447354,257.9358147033626,284.04781599414036,298.5517826909868,217.4
233.61422442743927,251.77242004008585,262.4982684172098,270.7352224968199,192.1
233.64637739745342,245.16469932716794,231.018372984154,238.90516105548915,192.7
226.39752184165474,233.4116112244242,226.65277057843252,238.3900308137319,197.8
226.9699209974269,235.8905868760373,233.05992645052436,230.48750964690976,180.5
218.50422430207445,213.88724922651033,197.07277030387755,205.55940286011574,208.0
221.41552917737806,210.08215252566026,200.36491252776835,190.58244821662348,207.1
214.85848935107168,209.9213212418942,200.34533301065832,191.51077058666885,182.9
206.3051828119047,191.1171230208251,190.57703951094172,180.03586617115567,161.8
173.5264541255406,166.2904321113768,159.97261666874513,164.47484350858767,133.3
154.02715965971257,150.8167343305785,148.21632762625165,141.39076868139264,140.6
135.75995458681143,135.7621359326499,130.2915701481584,116.87815099645175,177.2
137.92193621499197,123.31382283043482,119.15571900382871,99.5131505477184,132.2
130.10316698007736,124.20074800405739,109.89314101914,96.76153499345929,101.1
109.72676763174265,93.67069708385985,94.98685640643615,86.99883872529713,110.7
96.94749175244287,95.77063348174131,91.10708023282322,90.03077638214353,95.0
83.57101383023037,82.12769397521059,75.09873659463982,72.18521022566745,89.8
89.16444678803096,87.1718800769499,85.28327706434617,94.20704156849324,83.0
88.92808664126485,87.8557335766005,108.2872444800801,147.5960102765406,101.4
105.2743664751204,109.51613261571009,137.71979175526755,176.21596903916006,113.1
133.77768829504376,163.58617156588087,194.07923754434964,210.90047759143886,165.2
175.18802747700119,198.98497352634914,211.76431015388786,227.7831919155423,153.3
188.34814263432543,210.68003779141864,214.9980276185771,224.0461758671869,213.9
214.5908552236102,244.1958949414662,232.86392577107745,240.097274981635,214.9
240.02000832445668,264.48923542691443,246.71928770236636,241.85184617469423,293.1
