prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
3096.142830698713,3362.2354949788773,3519.98009115068,3541.55979020979,3400.0
3209.6918363499244,3373.029475426534,3918.4633743707263,3251.098650042768,3900.0
3218.1788285244174,3652.439708403912,3875.551427330839,3373.7419178044174,1600.0
2901.3724154930037,3018.065501315851,3209.9606400135813,3198.9676354691064,3000.0
3326.4355259936156,3268.42468510162,3618.180358938448,3898.017830535477,5200.0
3930.55343129093,4509.85663101948,4794.907587755382,4767.233821325734,7200.0
4991.401358690332,5779.8544740390325,5236.007980418274,6091.067736185383,4800.0
6297.7547924297905,6265.952565734916,7403.62057909411,7345.864341051107,5500.0
6507.322342934847,7244.195587174265,6257.835763827676,6403.644866317892,7900.0
7710.250015262519,7239.033494283494,5858.333263223705,5465.166385003887,10400.0
7975.6587010212,6544.172592603474,6204.00493803582,5933.342538017541,5100.0
6629.619460686372,5734.319063942594,5978.224413739855,5600.0206466778845,13400.0
6928.569837107339,6447.916856019798,6253.3966726900535,6022.754824999563,1200.0
5156.07518037518,5578.606074725927,6137.159413788826,5919.338691863693,12600.0
5895.221804584303,7320.873890488597,6924.852396296516,6824.550651219267,8700.0
7116.484123186754,7051.838152370506,6063.735245799952,5533.193339993341,11900.0
8292.617736799662,6820.06121239871,5876.32797929195,5159.455020379519,8900.0
7175.186555884774,5889.160564435566,5058.579715709128,5043.086304300275,8100.0
6902.64417220636,5973.837289018174,5404.882310336722,5462.319759819643,11200.0
6759.866933432066,6002.73282820121,5597.117141681847,5506.533266488413,6400.0
6425.503813145919,6153.701044706926,5049.236192402369,5409.706271832739,4500.0
5827.786187423688,5363.876008631891,5307.473389927065,5475.518238460883,4000.0
4927.319738594737,4432.6486641626325,4521.843166147579,4452.553149383297,3300.0
3949.5512071262074,3791.9940775727537,3690.511477583304,3503.4209755973293,3200.0
3723.4310120435125,3234.344532591592,2998.512262329175,3117.5999326696688,2900.0
2661.693876548289,2579.460973812909,2046.3418304090128,2321.82349831541,0.0
2170.140570132481,1796.341478782655,1824.2869215923406,1791.2551143301143,1600.0
1786.1592379842377,1489.2173810451673,1478.3903860200696,1808.6384476634473,2900.0
2078.3270285270287,2294.371687235194,2013.448807174078,2296.505367181838,2000.0
1998.9868686868688,2107.2946099609017,2299.987631241307,1926.020437650585,1100.0
1541.8808007352125,1459.777287500081,1414.9616579498938,1692.9277104431512,500.0
1406.7290323238851,1190.0240445957554,1268.2591583425178,1283.294632246838,0.0
1192.451350283703,1134.7705715981647,1068.2574552081905,1009.6951814997867,800.0
1272.900635475635,1234.5393322363907,1225.1290649709774,1130.0791472416474,0.0
1191.0121656121655,1185.5892717576542,1155.7659911167268,1049.096380451334,1000.0
1226.480586080586,1250.0682477653065,1201.4954505461862,1068.957789724895,0.0
1067.6673897997425,1149.0812431033019,1069.9325648208003,1123.5681058535542,2300.0
1467.509610324316,1537.0896162660872,1628.153985883398,1429.3155946392787,3200.0
2192.968190607122,2139.3575663715364,2377.993272740332,2008.8655862927926,4800.0
2776.3794786096255,3103.6583881804486,2950.1605885944127,2623.34339998237,2100.0
2766.309096703949,2549.360752478515,2597.639332236391,2488.925872003813,1100.0
2044.906145707577,1959.8044432691488,2154.5076411333766,1974.4775245179653,900.0
1576.9777088666406,1547.7401924099288,1542.4296136053492,1576.9461545807128,600.0
1375.6542739682063,1283.8824578199578,1271.5146797646803,1537.9688797313793,1200.0
1183.5166849232642,1328.7563665093078,1423.4721252603608,1511.5161609632203,3300.0
1902.7019718585507,2057.194685869686,2128.2373165233457,1842.5173713541358,1600.0
1673.7355547230552,2072.43494005994,2108.7974663408486,2585.4556762681755,1100.0
1958.0712833477153,1805.1465487127252,2187.246554834054,2875.5973609723605,0.0
1634.4395194416863,2035.4254539449205,2249.8537407037406,2245.6938151717554,600.0
1473.8961685373456,1829.4469240726592,1650.1072774447778,2057.730408480408,3000.0
2172.780799919035,2286.4732983519743,2571.9820128401007,2432.0222541347543,3200.0
2541.0413697413696,3020.47237362311,3316.300249342162,2655.7437784437784,4300.0
3114.0494093324974,3358.6228568000633,3727.0048176496703,3166.065946471828,3600.0
