prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
179.3004962298892,189.27794124382962,181.72304069399874,190.55059440646102,198.3
192.34815835061218,199.70866592660167,181.85898200415474,190.10103913381508,145.1
178.17322093068876,164.56989682444458,167.7038922869949,176.0321973771712,194.8
194.25277381275413,200.29657489568407,193.96889650932204,198.3839625763928,220.6
226.69139458738522,218.52576445061814,222.51557539033257,198.58881885212602,295.3
255.9073745465426,284.6956286055852,260.81241781845625,277.45720118604385,309.0
317.4441689352005,330.49362449806443,325.86325087533675,356.466515458136,300.4
346.79977464954425,384.9819174405657,421.9482636964131,411.632253024419,345.1
391.0932066153873,415.07970089337175,432.2869301654422,416.83808904411677,339.9
425.47100519592044,443.09845497258493,430.98411796382106,410.15253006904845,395.7
432.25434901149697,439.08049045175204,414.31254757960147,395.9699220922258,325.3
405.4488775449177,404.78082774104763,395.35604258295365,402.65182155896736,306.4
357.51661151684647,357.9685201218923,365.9562425142801,380.37336892653127,352.8
393.47006377277677,391.3975220418355,383.9852009359419,383.1645552294429,312.4
348.02220670079436,367.1596541873992,382.00351344614194,366.61987711873,295.3
359.18744254504315,380.947136169373,385.23876182471395,328.97418919744814,288.4
322.84019638891067,326.14845542308257,309.4789928011527,308.64702650457576,318.4
315.5284367420862,299.268664448844,288.9210187831386,305.83440769355866,293.6
322.76399248802846,326.0093295431894,313.84381136399344,280.38398349036726,289.3
287.3037730206081,246.48498014721048,260.41049414232987,237.9031116372366,302.1
258.7807570517253,245.93706254727374,257.94581648868416,222.4088172493284,271.2
257.72913240868706,261.95722351205785,230.72323526349675,221.74716113468966,231.8
252.49994169300209,213.73719882262702,205.13472418410208,187.6175172985512,178.5
189.5209170989905,182.60288260188116,184.15392131987068,161.78648958015276,218.0
183.06097930955562,182.988233883449,169.3725194906065,166.5871569049816,212.0
191.2543302467038,177.78426568920025,162.42674185308232,143.05093619231576,219.7
186.8630595046344,180.74990694663632,151.35440846487072,133.2018948176702,206.9
179.15681643299183,172.17611944709154,144.13330006560477,136.04688926427468,212.0
179.1413924884548,167.0750342113555,150.00631860642613,128.7605484824862,214.6
168.29175278047413,157.46318091206732,130.47718789105463,128.77544897242956,210.3
169.96159910582412,158.92380843449047,137.4705866615232,136.88299030258543,169.1
153.54124906793152,135.38298541031597,122.8050312546803,124.70076119635392,148.5
132.56723278732673,124.89711318103848,121.28853487124033,115.50362585877618,117.6
128.132942633171,117.11598578234478,123.57762721393223,98.11321899454936,136.5
121.16259703359479,112.29934021189254,101.93355087023357,84.77824736573001,141.6
123.77281011398098,108.27429563194532,91.47840399324754,76.43623354748868,102.1
101.96029232559445,90.72835402446559,75.72333128388807,67.6482988908085,85.0
89.3032601581989,84.59609940730496,81.59934961592324,74.07735548707338,88.4
80.82156765713864,82.45075602648605,86.75054026321159,76.93376460768623,94.4
88.49698023772727,86.40829889893152,84.51260136498335,86.53646615231311,98.7
100.13925178577588,102.43941820345273,118.5582995002738,133.91847590374766,113.3
108.43542924565834,125.99487411573747,129.41573972752533,155.24862259889164,157.9
154.45514416022527,158.47141984876,154.99547219894046,181.1944141270678,214.6
196.92114440592394,189.92325750104348,191.39147523649913,191.2004387524923,230.0
201.42615621886776,193.71618343082437,188.42998433794298,189.9831128547305,236.0
