prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
247.17866624830577,272.23803231036754,286.0915225313031,296.04760061126154,274.9
280.6604805395507,292.288654956526,299.68491773289503,291.27763209054086,316.9
302.07929239203423,299.9374043300095,315.0519972008587,325.21789459852187,332.3
296.0812014442915,303.84181067387067,320.6721704101398,350.64131180055773,301.9
303.31316187902075,298.6188923752581,306.29284656084144,336.9618783807907,339.8
322.69165882253435,349.18148476977314,363.6263609565555,401.1217337577945,355.3
370.177269173783,401.1254922934858,439.04255928031967,494.70617189734344,385.7
413.88088181818915,432.3165144991346,496.3865103695433,553.1346454665945,786.6
570.9883165075058,640.7939311710593,689.9394084598612,641.9533434230624,491.5
623.206972897385,640.180217244293,575.8410172989769,534.915927290473,504.7
561.1381695351399,533.2173775978982,478.30176838032736,474.89558889891725,344.5
433.65156583534707,380.6661226411663,380.9464725181489,399.0531200711214,323.5
341.2843578212602,352.79993257999274,391.730947136372,441.13928486506086,383.4
393.4615578235708,412.4307126173676,479.54089110355045,513.4815911506657,445.8
455.9089155445319,495.96176460014686,575.6835815760994,571.009382275816,456.6
487.01133817904315,531.998968925384,535.8973508991107,509.498003930389,474.8
485.20401141486104,498.7655370252994,484.57768297850356,483.0851325622917,512.0
493.99508603930894,514.8095164417803,486.49253794806356,478.3153133308608,498.1
505.80893946456905,490.1570443388924,432.7320702864629,405.59765027730435,389.1
419.1144173372661,375.2161553943768,332.6704021898086,356.2839963191977,347.7
343.62098870431663,306.9084605287867,302.48157155860883,301.56165836898197,318.2
300.87366868091357,311.6959959470509,320.88693758757154,298.89169613956824,322.9
306.7713484456542,307.31993905255575,298.9627673770071,252.9740348530146,328.7
304.0711196382352,297.59162361684207,275.9081959726559,241.05986797468523,322.6
274.6392497552912,264.25961421186827,241.51133004709286,210.06108358517432,322.0
263.9066978349686,232.62208823452838,209.11862322818368,195.77046227168205,239.1
233.8047597918875,213.8084294518997,191.15605348997272,181.60362736221555,243.0
227.8996484779679,207.77848330167603,199.74363790796116,196.19809779997138,239.2
212.3920240122986,204.74385018215492,193.93645196567198,198.71306084752771,249.2
195.05820024273885,184.39255924328103,179.59175502650697,174.23933618275453,150.5
168.61600688011694,163.49080516686038,158.2311589101148,149.50799172823528,212.5
173.07126899346852,168.87879847944416,151.2113728930747,150.2887898995414,191.0
171.52016602011022,157.0604755798577,148.35758740358307,139.79415122918135,172.0
148.55118747053726,143.77071475945343,131.08677588514365,114.16919048694095,143.5
145.0385816038979,128.10891561293985,120.05364321443385,107.9865048810615,157.5
140.03228783065552,127.59683620036216,124.75313678095071,104.78448988806184,154.0
137.957075700036,127.02029169742647,106.05520428663311,90.48308975318118,154.7
135.12408027929385,111.70492848307343,93.90635455635267,83.40167801949612,117.3
104.39518412567861,92.40840214832245,81.10304994815289,79.11559594115451,136.3
109.65347753980353,88.01522815095429,85.90388828722294,78.46519233764471,115.9
91.69723907244914,87.74582540686998,78.90553947098432,72.88135005949384,103.8
88.18241420604458,79.87766868229481,75.8369748011386,72.06409220466801,96.8
83.17359033948279,77.88401637884789,73.41545827744878,86.77509609984654,112.7
90.54767563332058,80.19530767265547,78.54345011666841,96.35731043000825,119.0
94.03850811169548,88.06967624151348,91.1303648058119,109.0829509377404,105.4
93.03213155682649,89.25439590432917,101.47017307163523,180.9985297791942,121.0
105.75525832702904,120.96935777694087,214.12802405181014,245.3011293937103,176.8
133.07323327619895,193.21814767889188,222.5021453515576,254.49715654390772,167.4
178.4395069216904,204.3877724292316,234.1915505035908,266.8724202409645,231.1
211.09207941159613,240.37052257710408,267.04804881274305,277.5214182588334,319.9
272.3596169778568,276.44611886911196,298.0121564038194,299.7925607366108,367.5
313.9949532544425,317.02936032912845,318.99225715068025,315.17188440923866,365.4
329.9772166950286,319.3869058505165,317.47738951975896,298.4942784609898,367.5
