prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
1367.3569704323431,1483.0821115034798,1467.3634241818625,1526.235960595378,976.5
1244.8715130232008,1408.5495210352758,1503.5913559310131,1570.886269934639,1249.6
1322.95185360197,1494.6365148704165,1554.454055979592,1598.4196555852736,1153.6
1279.8706574231207,1373.5908439059901,1481.214437716596,1566.5318883648613,1079.3
1224.961124349564,1362.4830255435872,1516.0637352496142,1631.4459225127212,1032.3
1180.1907119643524,1432.0857905547903,1612.350511994002,1713.2522972800853,1179.2
1305.029208743636,1497.0078246259154,1682.5215070258234,1786.9421271355034,1205.5
1344.75902701977,1534.0661082812117,1738.5543259793228,1730.4515770124406,1205.3
1325.2292736276295,1567.8463592023097,1727.2099185355044,1781.9067850550089,1514.7
1605.8354903128486,1674.2110307229661,1725.8143360945792,1845.2253826200704,1519.0
1589.9240631130153,1605.0310737244142,1684.509429905856,1779.644829025148,1357.7
1437.1535141647578,1513.305796118601,1605.2761407321748,1729.0352232768287,1100.7
1286.2934010426352,1404.7140804919288,1596.4178023426111,1807.1304388360359,1016.2
1258.5186181155007,1448.2547570357556,1683.824877311707,1828.3353375675704,1128.5
1329.3902031604716,1570.2912240369833,1763.6037946498814,1917.972241745294,1246.3
1458.6620535846068,1660.1945778813447,1709.839202701629,1815.3019387669642,1346.2
1458.4293756398995,1522.7664132896298,1581.712603053501,1570.5282915202545,1419.6
1510.0996675662088,1524.5822270174895,1685.3038731724137,1660.3661311044846,1412.7
1500.5965431826155,1576.163774525961,1605.5949756244474,1593.4197164810423,1413.3
1436.9102872980502,1448.781254672999,1470.9658840594818,1462.624168501596,1419.6
1440.5998876810775,1425.6245166980257,1394.1797793156456,1337.1110703111074,1340.1
1374.109200927966,1354.1699895223533,1386.8192975850177,1289.5855404110146,1297.6
1321.0857172402057,1359.2032513209094,1306.2030362939988,1201.007430798485,1097.0
1208.1592144923907,1186.9688719702717,1205.5494600517634,1180.5974430559163,899.2
1046.2883086582367,1149.2914807489783,1195.7790398021655,1218.9849661811102,932.7
1017.894537052457,1114.3382866182972,1123.7684578763347,1156.7826037949317,1003.8
978.793564039932,1059.1032296743128,1084.417914897798,1184.2835887280419,945.23334
935.255749177495,1022.4830093612063,1041.7283105911383,1106.7963651821385,968.25
838.4301468002955,889.8727481671284,919.1650627267627,1392.1237278595581,1219.7
974.2455882239952,1011.2522561558317,1187.94263837893,1321.7069193101913,1496.75
1210.001239010765,1196.378570024972,1187.624776085142,1383.9272226957892,1496.75
1606.1533415816778,1490.936176396698,1537.9671869322544,1578.5350988577475,1435.6
1513.2058803909554,1490.6566653013788,1509.4612677615942,1570.673661112225,1557.9
