prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks,value
0.13412738436699978,0.07390357299444691,0.06267083433487763,0.07869166818385324,0.2
0.1325107177546514,0.07654226356707808,0.06291785810834595,0.10019464460223737,0.2
0.11857381268661646,0.07101845385230308,0.061111905720350995,0.09836488250133002,0.3
0.13188809889634803,0.08562321612836113,0.08002381086278527,0.1162982157256366,0.2
0.12938452712047316,0.14016428842608422,0.15323274018145389,0.5101767861212471,0.2
0.16253809863116053,0.16966151083630343,0.34016409020122906,0.6761333321144006,0.2
0.2676773846109235,0.6916377069147097,2.793713698403776,5.316307083829706,0.3
0.9760482201287669,3.1954886930857658,6.796977369786287,17.415061301236378,0.4
2.2515791641730996,6.38260115318812,10.695351475756762,32.633974404281155,0.9
3.8603821192203713,11.606992154640855,26.978519953689414,47.825104913668575,2.7
6.913085624376757,18.848773665675004,39.71190863309627,61.39273341014427,8.0
12.136603427394602,32.77424192268829,51.08568022185033,81.15871364206039,10.6
25.387801894527094,43.699323895541994,67.76256203662541,79.34718037190946,18.3
36.07110781296129,53.53285014523011,72.81283798365733,92.52010819209167,28.2
51.09486186572433,67.86258153772312,98.59651982501076,120.4164884976362,54.3
87.86775975234035,110.1117279392492,135.76660556825112,145.2577642541443,75.9
103.48603844630875,118.79485995947744,128.9868090234257,125.7496818147179,86.7
87.45217525059836,93.81968701979471,96.23816463769488,74.81068347496786,85.5
62.028475015356456,67.57867621840357,59.220607565163135,50.74536355091172,46.0
38.15164643271008,31.7610793722593,27.0317852536761,12.531373258773327,22.4
24.568913331720527,19.168685797418693,11.654025640405358,5.076786321178566,11.1
14.618203637964395,7.193419096326544,5.201470275897443,3.5548807861072027,5.0
4.9060541754404285,2.590258353119598,1.2499190561253393,1.2747436617872128,4.2
3.7726190447913757,1.920109530600734,1.3004666731286614,1.1540257960229614,0.6
2.4611833362435656,1.5177690567419475,0.9749218301089806,0.8241051666230439,1.1
1.2260103195561831,0.824070044897556,0.7151619068231612,0.5614829442831613,0.5
0.5320853231735232,0.5431515897871658,0.326995638155881,0.24091111432756523,0.5
0.5449188517495132,0.48038869226777114,0.44129246287466223,0.45996369423504385,0.5
0.6137541710691348,0.6733837259378695,0.3606882943312473,0.16676885151765528,0.6
0.5157488133462499,0.49373571690934737,0.5982059545260188,0.6162047715114785,0.6
0.584475200614611,0.20399166917317493,0.11206666787429938,0.13036428779093107,0.5
0.20592738428995724,0.11191785907155521,0.061185120470644457,0.10307321663803995,0.4
0.19001805962588164,0.11251190708585027,0.08498571573401842,0.12170535962186048,0.2
0.12453809821570204,0.08929881127469891,0.06238571536620813,0.057567262928666804,0.2
0.11705000276934531,0.09320297789523405,0.07054047733660611,0.05062976273991876,0.3
0.1479452417853865,0.12413869276042616,0.11038988277551137,0.11330357372255198,0.2
0.14652024140705666,0.10638869244688089,0.12559762117062645,0.11194762118670737,1.4
0.3264946464144935,0.17495893128565151,0.16845059865478076,0.20203035966808072,0.3
0.2135321473344451,0.15495774150533337,0.13967262140022854,0.12301349459870875,0.1
0.14776845564852872,0.09817500148456366,0.11198452558066872,0.11099682786828642,0.1
0.06067262010693197,0.08824523943582813,0.07683234252400757,0.08040039860748405,0.1
0.07162262030735257,0.09443809685412619,0.08943928720287624,0.09586349417906373,0.3
0.12690833653616054,0.11225000196423324,0.091257342779935,0.10308135118875063,0.1
0.08562023968648699,0.0726773821797133,0.08327519980012366,0.0944420652996069,0.3
0.13111666984962564,0.10327797802425329,0.09479603332748253,0.10203135135005571,0.1
0.09758095419078712,0.07057500118669122,0.08471269977808235,0.09256904965324239,0.2
0.1288428599698735,0.094573811209258,0.0932626999514325,0.10295238328410226,0.0
0.07908095376920843,0.06304762008178624,0.08097103308297933,0.09814881171255063,0.2
0.12194405072075978,0.08595595412331793,0.07887936641929286,0.10000238297006028,0.2
0.12892262257218715,0.08697976365658854,0.08962797762227379,0.10904762100512605,0.3
0.14575119451362462,0.09776369260094826,0.11036666872973244,0.09736012051170251,0.2
0.12426071796796861,0.10742004204835626,0.07725833430957225,0.12270833478557565,0.5
