location,model,prediction_window,mae,rmse
SI,seasonal_naive,1_week,3730340016034643.5,34.59225850888373
SI,seasonal_naive,2_week,6605279238728368.0,30.85157742385238
SI,seasonal_naive,3_week,8233755054941945.0,32.49333731385746
SI,seasonal_naive,4_week,1.6745202241098106e+16,37.63054540695388
SI,naive,1_week,807248999941333.1,14.35124064376465
SI,naive,2_week,701522272361866.5,24.44693657374219
SI,naive,3_week,1121484638354814.6,34.2577175015754
SI,naive,4_week,1657324682199697.2,41.67198415946383
DK,seasonal_naive,1_week,0.27758920729922415,49.996449310675445
DK,seasonal_naive,2_week,0.3325630321015584,60.13601967882006
DK,seasonal_naive,3_week,0.347314505495236,62.08001319207924
DK,seasonal_naive,4_week,0.3750006718485913,62.89308018324756
DK,naive,1_week,0.21132313357254162,32.77561879364826
DK,naive,2_week,0.2108306788693327,37.10773624876731
DK,naive,3_week,0.2235273255442592,39.97779607211934
DK,naive,4_week,0.24593908520151228,43.54789574407235
EE,seasonal_naive,1_week,0.26047136428460554,77.48584634904785
EE,seasonal_naive,2_week,0.4109215792993885,104.20993555650249
EE,seasonal_naive,3_week,0.47264080079297854,112.94458632820619
EE,seasonal_naive,4_week,0.5307279588850821,117.76179709454415
EE,naive,1_week,0.12586666825834644,32.58877266515078
EE,naive,2_week,0.1884709903851424,47.867852009024965
EE,naive,3_week,0.22336404639091587,58.79220448275711
EE,naive,4_week,0.2707532305290976,68.32615205802739
PL,seasonal_naive,1_week,0.30596030209154007,152.13308031793937
PL,seasonal_naive,2_week,0.4752174561523339,184.3209661176457
PL,seasonal_naive,3_week,0.5332982287516359,192.80158421183694
PL,seasonal_naive,4_week,0.5780098675981052,187.88448604171515
PL,naive,1_week,0.1465175425836996,81.864363069256
PL,naive,2_week,0.20124849118242907,97.88352323168967
PL,naive,3_week,0.267884018930943,120.54937965584111
PL,naive,4_week,0.3072478919197776,132.93460945778276
FR,seasonal_naive,1_week,0.3105119525667373,70.37515845480961
FR,seasonal_naive,2_week,0.6481947769797209,86.78932702911142
FR,seasonal_naive,3_week,0.6904939598507907,81.07845321929967
FR,seasonal_naive,4_week,0.7318037952546294,73.4150476375577
FR,naive,1_week,0.1767890304127542,30.558904487710127
FR,naive,2_week,0.3300043764917559,54.58584461492657
FR,naive,3_week,0.47517995020735615,75.01014906738206
FR,naive,4_week,0.6020287979031721,89.60118790162662
AT,seasonal_naive,1_week,0.40174084505968044,1182.2831036346568
AT,seasonal_naive,2_week,0.4863989198214104,1425.6604884205758
