truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2023-10-15;LV;2023-W41;11,3;78,29667;12,456429;7,1349998;1;21,077657175489545;;;
2023-10-22;LV;2023-W42;8,6;83,114;6,8921432;2,6207142;1;1,7572492267569508;14,733948156497158;;
2023-10-29;LV;2023-W43;11,3;82,380066;5,0064282;0,8421429;1;9,624988241052634;0,5432307117446544;13,817524991925984;
2023-11-05;LV;2023-W44;15,3;86,40421;10,442143;4,863571;1;11,498184033428076;9,272041897474786;-0,01786565832408793;10,29374353138348
2023-11-12;LV;2023-W45;23,5;92,61639;7,970714;4,656429;1;14,035671870318916;8,985921039706549;6,707946988604615;-0,508075523075767
2023-11-19;LV;2023-W46;26,4;85,2798;1,4992857;-1,6435715;1;25,322574762637785;12,747438904173823;7,581468853342984;5,811182739385373
2023-11-26;LV;2023-W47;23,6;85,07762;-0,7221428;-4,9435716;1;24,23047299284914;22,79815601494341;9,937125450461464;5,924992494908203
2023-12-03;LV;2023-W48;18,4;90,43286;-2,8864286;-8,029285;1;19,032121584463177;19,871094340886405;18,405399711903033;8,41449108433704
2023-12-10;LV;2023-W49;21,2;89,91191;-3,9792857;-7,4364285;1;15,045623721296488;15,885262422847461;16,743376153329617;15,603687909080762
2023-12-17;LV;2023-W50;43,0;92,7757;1,9564285;-1,8149999;1;20,171144721075077;11,991137616693601;12,84948172859523;13,515975980287813
2023-12-24;LV;2023-W51;47,1;91,504585;2,8778572;-0,050714254;1;48,440755276277876;18,093040449047713;9,725396010120235;10,391577270138473
2023-12-31;LV;2023-W52;62,2;88,969215;2,60375;-1,69;1;43,38666617047472;45,16890715910453;14,122716627860958;7,622785496036419
2024-01-07;LV;2024-W01;77,6;68,19779;-10,143571;-17,09357;1;59,179778017239734;34,16965869496266;35,992516898045565;11,871350724955654
2024-01-14;LV;2024-W02;153,9;84,08788;0,042142846;-5,0435715;1;79,75231697274495;55,255864443872824;29,658346664293656;31,074591422425804
2024-01-21;LV;2024-W03;256,5;86,14768;-2,0292857;-7,8650002;1;167,27099307971338;68,47632939595108;43,3899318594748;23,489608859639603
2024-01-28;LV;2024-W04;442,3;89,30706;2,4492857;-1,0078571;1;278,1804196764435;158,30275610078579;56,92689653717906;37,40142776727029
2024-02-04;LV;2024-W05;479,7;84,51093;3,9064286;-0,43642855;1;475,27239172216497;249,96439546626982;126,22249569637005;47,181344149408076
2024-02-11;LV;2024-W06;519,9;83,19142;-1,3435715;-4,886429;1;450,7504542865462;444,5866161387476;207,2948797250457;109,96784450029122
2024-02-18;LV;2024-W07;530,7;90,455124;3,3278573;-1,0721428;1;471,13356291682857;374,7565244950733;368,1652634039662;176,4708110401551
2024-02-25;LV;2024-W08;467,2;85,99925;5,8707147;0,84928566;1;512,9221045492507;429,8685262023522;325,6713953256691;320,24794969934396
2024-03-03;LV;2024-W09;442,0;88,429184;6,6064286;0,4564286;1;381,16563111187634;445,0529393321631;354,18721470566373;267,14290125726956
2024-03-10;LV;2024-W10;330,0;76,2784;3,385;-3,3792858;1;396,89069182702747;312,316707425349;382,05728342926;304,17020770029717
2024-03-17;LV;2024-W11;253,8;76,058365;7,5350003;1,6778572;1;261,19374102703387;353,63510495601827;261,58938532110363;321,8178815937639
2024-03-31;LV;2024-W13;144,5;76,950005;14,249286;4,299286;1;178,6348598585883;188,82685952325582;289,757128148528;210,230967546878
2024-04-07;LV;2024-W14;110,3;80,35859;11,399285;2,8707144;1;100,35929337414566;147,4281447029289;158,58967226838092;245,94097229875885
2024-04-14;LV;2024-W15;64,0;78,347466;14,620714;6,8635716;1;68,73157618271395;55,01530521331323;106,36306892259226;116,00403021399323
2024-04-21;LV;2024-W16;106,26667;77,38517;6,335;0,12071429;1;46,39106835742825;52,85045125648575;37,92887572492086;81,71053883678505
2024-04-28;LV;2024-W17;87,15;78,7757;12,949286;2,792143;1;103,29506068381765;21,31136944993023;28,32056611653619;15,688529953429438
2024-05-05;LV;2024-W18;39,8;66,32311;17,177856;8,099286;1;77,6111267549382;99,73657491264449;11,280894313923739;17,139027374805345
2024-05-12;LV;2024-W19;9,25;71,71208;10,342143;4,570714;1;-1,7588560274872336;49,72015913755226;73,55781629235037;-0,34102129903143563
2024-05-19;LV;2024-W20;9,25;69,08984;21,149286;8,899286;1;4,084635451997477;-10,882950006959708;44,097491812114164;63,98607921375296
2024-10-06;LV;2024-W40;15,6;83,64136;11,627858;4,3849998;0;7,048749025889865;0,05551583055131726;-15,929238355870918;29,407060670733145
2024-10-13;LV;2024-W41;2,9;84,8749;14,568334;6,443333;0;13,5159079578757;1,9032591090032671;-5,5540583153897165;-18,733965763047124
