location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
FR;2023-W41;192,7;68,45549;20,63857;11,102858;1;261,29998779296875;261,29998779296875;261,29998779296875;261,29998779296875
FR;2023-W42;187,6;80,53648;16,874287;10,181429;1;192,6999969482422;192,6999969482422;192,6999969482422;192,6999969482422
FR;2023-W43;160,2;85,74671;15,217143;10,774285;1;187,60000610351562;187,60000610351562;187,60000610351562;187,60000610351562
FR;2023-W44;165,5;81,78468;13,495714;8,51;1;160,1999969482422;160,1999969482422;160,1999969482422;160,1999969482422
FR;2023-W45;228,8;84,71136;13,074286;7,3671427;1;165,5;165,5;165,5;165,5
FR;2023-W46;260,0;87,25402;13,017143;8,938571;1;228,8000030517578;228,8000030517578;228,8000030517578;228,8000030517578
FR;2023-W47;342,9;83,451004;10,095714;4,217143;1;260,0;260,0;260,0;260,0
FR;2023-W48;376,8;84,056046;6,088572;-0,14;1;342,8999938964844;342,8999938964844;342,8999938964844;342,8999938964844
FR;2023-W49;437,0;88,07415;10,467143;5,4742856;1;376,79998779296875;376,79998779296875;376,79998779296875;376,79998779296875
FR;2023-W50;428,4;89,699905;8,86;4,345714;1;437,0;437,0;437,0;437,0
FR;2023-W51;428,5;84,79729;11,238571;7,86;1;428,3999938964844;428,3999938964844;428,3999938964844;428,3999938964844
FR;2023-W52;312,1;81,97293;11,60375;7,75375;1;428,5;428,5;428,5;428,5
FR;2024-W01;315,5;84,34603;7,96;4,267143;1;312,1000061035156;312,1000061035156;312,1000061035156;312,1000061035156
FR;2024-W02;339,0;77,87565;1,4099998;-2,8257143;1;315,5;315,5;315,5;315,5
FR;2024-W03;395,6;83,82638;5,845714;-1,6685715;1;339,0;339,0;339,0;339,0
FR;2024-W04;474,8;85,288734;11,624286;4,4885716;1;395,6000061035156;395,6000061035156;395,6000061035156;395,6000061035156
FR;2024-W05;457,5;86,994385;10,824286;5,824286;1;474,79998779296875;474,79998779296875;474,79998779296875;474,79998779296875
FR;2024-W06;401,7;85,913246;11,902857;7,6814284;1;457,5;457,5;457,5;457,5
FR;2024-W07;299,1;84,342354;13,395715;7,002857;1;401,70001220703125;401,70001220703125;401,70001220703125;401,70001220703125
FR;2024-W08;241,3;85,46061;10,338572;4,9028573;1;299,1000061035156;299,1000061035156;299,1000061035156;299,1000061035156
FR;2024-W09;177,5;86,849915;10,110001;3,6100001;1;241,3000030517578;241,3000030517578;241,3000030517578;241,3000030517578
FR;2024-W10;164,7;81,392876;11,667144;3,7885716;1;177,5;177,5;177,5;177,5
FR;2024-W11;147,3;84,51173;15,124285;8,717143;1;164,6999969482422;164,6999969482422;164,6999969482422;164,6999969482422
FR;2024-W12;133,6;80,069336;15,317143;5,4528575;1;147,3000030517578;147,3000030517578;147,3000030517578;147,3000030517578
FR;2024-W13;130,4;78,73176;12,845714;6,2885714;1;133,60000610351562;133,60000610351562;133,60000610351562;133,60000610351562
FR;2024-W14;122,8;77,09933;18,367144;10,809999;1;130,39999389648438;130,39999389648438;130,39999389648438;130,39999389648438
FR;2024-W15;121,7;75,95391;17,988571;8,531428;1;122,80000305175781;122,80000305175781;122,80000305175781;122,80000305175781
FR;2024-W16;125,6;72,94845;11,531428;4,2242856;1;121,69999694824219;121,69999694824219;121,69999694824219;121,69999694824219
FR;2024-W31;88,9;74,893135;27,974287;17,802856;0;125,5999984741211;125,5999984741211;125,5999984741211;125,5999984741211
FR;2024-W32;78,0;65,8557;28,38857;17,117144;0;88,9000015258789;88,9000015258789;88,9000015258789;88,9000015258789
FR;2024-W33;64,9;73,263;24,502857;16,63857;0;78,0;78,0;78,0;78,0
FR;2024-W34;83,3;70,779724;24,017141;13,445715;0;64,9000015258789;64,9000015258789;64,9000015258789;64,9000015258789
FR;2024-W35;86,5;74,57296;25,945713;15,402858;0;83,30000305175781;83,30000305175781;83,30000305175781;83,30000305175781
FR;2024-W36;104,9;80,68742;21,13143;14,152857;0;86,5;86,5;86,5;86,5
FR;2024-W37;173,8;76,16131;17,231428;8,581429;0;104,9000015258789;104,9000015258789;104,9000015258789;104,9000015258789
FR;2024-W38;262,4;77,226746;21,931429;13,445715;0;173,8000030517578;173,8000030517578;173,8000030517578;173,8000030517578
FR;2024-W39;250,7;82,62749;16,667143;10,567143;0;262,3999938964844;262,3999938964844;262,3999938964844;262,3999938964844
FR;2024-W40;243,8;80,48336;16,367144;9,238571;0;250,6999969482422;250,6999969482422;250,6999969482422;250,6999969482422
FR;2024-W41;261,3;85,185036;16,035;9,626667;0;243,8000030517578;243,8000030517578;243,8000030517578;243,8000030517578
