location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
MT;2023-W41;5300,0;71,22579;27,794071;21,201216;1;6600,0;;;
MT;2023-W42;5900,0;64,48537;29,172644;22,458357;1;6400,0;6400,0;;
MT;2023-W43;5100,0;74,52575;26,544071;21,544071;1;5900,0;5900,0;5900,0;
MT;2023-W44;5300,0;68,146736;25,922644;20,322643;1;6100,0;6100,0;6100,0;6100,0
MT;2023-W45;8900,0;70,56925;24,051214;19,394072;1;8300,0;8300,0;8300,0;8300,0
MT;2023-W46;9500,0;65,809395;22,794071;18,536928;1;6800,0;6800,0;6800,0;6800,0
MT;2023-W47;9200,0;66,915764;19,001215;14,779785;1;5300,0;5300,0;5300,0;5300,0
MT;2023-W48;9300,0;65,97148;20,672642;16,68693;1;5300,0;5300,0;5300,0;5300,0
MT;2023-W49;8300,0;66,650955;17,9155;13,808357;1;6500,0;6500,0;6500,0;6500,0
MT;2023-W50;9000,0;73,50411;18,329786;13,815499;1;5500,0;5500,0;5500,0;5500,0
MT;2023-W51;7000,0;71,803085;17,229786;14,629786;1;6600,0;6600,0;6600,0;6600,0
MT;2023-W52;11100,0;75,872215;17,853;13,65925;1;9400,0;9400,0;9400,0;9400,0
MT;2024-W01;10500,0;72,748024;17,544071;12,4655;1;9900,0;9900,0;9900,0;9900,0
MT;2024-W02;8700,0;70,686295;15,901215;11,822642;1;8200,0;8200,0;8200,0;8200,0
MT;2024-W03;10600,0;75,75396;18,101215;12,5155;1;7300,0;7300,0;7300,0;7300,0
MT;2024-W04;10000,0;72,72248;16,594072;11,508356;1;8500,0;8500,0;8500,0;8500,0
MT;2024-W05;7900,0;67,12208;16,051214;11,336928;1;7300,0;7300,0;7300,0;7300,0
MT;2024-W06;9900,0;71,60905;18,494074;12,672643;1;5200,0;5200,0;5200,0;5200,0
MT;2024-W07;8900,0;71,9667;17,029787;11,3654995;1;5400,0;5400,0;5400,0;5400,0
MT;2024-W08;8400,0;77,887596;16,58693;12,322642;1;6300,0;6300,0;6300,0;6300,0
MT;2024-W09;7300,0;75,57996;17,1155;11,786928;1;5300,0;5300,0;5300,0;5300,0
MT;2024-W10;9700,0;71,63552;18,351213;13,229785;1;7400,0;7400,0;7400,0;7400,0
MT;2024-W11;7200,0;73,15388;17,779787;12,1154995;1;4900,0;4900,0;4900,0;4900,0
MT;2024-W12;5000,0;75,24581;19,822645;13,358357;1;3800,0;3800,0;3800,0;3800,0
MT;2024-W13;4900,0;64,69168;24,215502;15,451215;1;5300,0;5300,0;5300,0;5300,0
MT;2024-W14;1900,0;63,940533;21,772644;13,6655;1;4900,0;4900,0;4900,0;4900,0
MT;2024-W15;3900,0;74,395386;21,151215;16,1655;1;4400,0;4400,0;4400,0;4400,0
MT;2024-W16;2700,0;67,82491;19,08693;14,644072;1;;;;
MT;2024-W17;2000,0;70,91561;19,015501;14,065499;1;2300,0;2300,0;2300,0;2300,0
MT;2024-W18;4500,0;71,980804;21,322643;15,251214;1;3000,0;3000,0;3000,0;3000,0
MT;2024-W19;3000,0;79,66893;21,3655;15,829786;1;3000,0;3000,0;3000,0;3000,0
MT;2024-W20;3100,0;67,32916;27,329786;19,272644;1;2900,0;2900,0;2900,0;2900,0
MT;2024-W40;4400,0;62,59211;26,729786;20,844072;0;4100,0;4100,0;4100,0;4100,0
MT;2024-W41;4600,0;66,957344;27,473833;21,515501;0;5300,0;5300,0;5300,0;5300,0
