location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
BE;2024-W06;701,2;86,7505;11,4930725;5,771643;1;732,2999877929688;732,2999877929688;732,2999877929688;732,2999877929688
BE;2024-W07;350,4;84,77647;12,528786;7,4645004;1;701,2000122070312;701,2000122070312;701,2000122070312;701,2000122070312
BE;2024-W08;416,2;84,731255;9,657357;4,8430715;1;350,3999938964844;350,3999938964844;350,3999938964844;350,3999938964844
BE;2024-W09;287,1;85,7573;10,028786;3,7073572;1;416,20001220703125;416,20001220703125;416,20001220703125;416,20001220703125
BE;2024-W10;154,0;78,06512;11,028786;3,9430714;1;287,1000061035156;287,1000061035156;287,1000061035156;287,1000061035156
BE;2024-W11;191,4;83,771355;13,757358;7,9145;1;154,0;154,0;154,0;154,0
BE;2024-W12;93,9;83,338844;12,900215;5,478786;1;191,39999389648438;191,39999389648438;191,39999389648438;191,39999389648438
BE;2024-W13;118,1;74,64496;13,157357;6,2359285;1;93,9000015258789;93,9000015258789;93,9000015258789;93,9000015258789
BE;2024-W14;120,6;75,72602;17,671642;10,928786;1;118,0999984741211;118,0999984741211;118,0999984741211;118,0999984741211
BE;2024-W15;72,0;73,75836;16,164501;8,985929;1;120,5999984741211;120,5999984741211;120,5999984741211;120,5999984741211
BE;2024-W16;67,3;76,93209;10,171644;3,6359286;1;72,0;72,0;72,0;72,0
BE;2024-W17;25,7;76,22951;12,750215;4,7645;1;67,30000305175781;67,30000305175781;67,30000305175781;67,30000305175781
BE;2024-W18;44,1;79,2292;18,5645;9,750215;1;25,700000762939453;25,700000762939453;25,700000762939453;25,700000762939453
BE;2024-W19;23,9;79,04391;20,207357;9,9645;1;44,099998474121094;44,099998474121094;44,099998474121094;44,099998474121094
BE;2024-W20;38,6;82,92424;19,628786;12,028786;1;23,899999618530273;23,899999618530273;23,899999618530273;23,899999618530273
BE;2024-W21;64,4;82,81208;18,300215;11,543071;1;38,599998474121094;38,599998474121094;38,599998474121094;38,599998474121094
BE;2024-W22;27,5;82,16917;17,350216;10,6645;0;64,4000015258789;64,4000015258789;64,4000015258789;64,4000015258789
BE;2024-W23;56,6;73,121796;17,178785;8,821643;0;27,5;27,5;27,5;27,5
BE;2024-W24;68,8;76,86529;17,414501;10,100214;0;56,599998474121094;56,599998474121094;56,599998474121094;56,599998474121094
BE;2024-W25;96,0;81,49684;20,700214;12,935929;0;68,80000305175781;68,80000305175781;68,80000305175781;68,80000305175781
BE;2024-W26;103,7;73,52007;24,185928;14,185928;0;96,0;96,0;96,0;96,0
BE;2024-W27;116,3;74,221054;18,778788;12,343072;0;103,69999694824219;103,69999694824219;103,69999694824219;103,69999694824219
BE;2024-W28;66,5;76,99409;22,085928;12,9645;0;116,30000305175781;116,30000305175781;116,30000305175781;116,30000305175781
BE;2024-W29;120,3;76,00987;24,593073;16,3145;0;66,5;66,5;66,5;66,5
BE;2024-W30;72,7;75,55928;23,157358;14,614501;0;120,30000305175781;120,30000305175781;120,30000305175781;120,30000305175781
BE;2024-W31;81,8;78,41599;24,621643;16,971643;0;72,69999694824219;72,69999694824219;72,69999694824219;72,69999694824219
BE;2024-W32;52,7;70,35091;25,914501;16,143072;0;81,80000305175781;81,80000305175781;81,80000305175781;81,80000305175781
BE;2024-W33;78,8;76,24196;24,028788;16,285929;0;52,70000076293945;52,70000076293945;52,70000076293945;52,70000076293945
BE;2024-W34;60,9;71,89936;22,750216;14,143072;0;78,80000305175781;78,80000305175781;78,80000305175781;78,80000305175781
BE;2024-W35;50,5;73,24433;25,757357;15,314501;0;60,900001525878906;60,900001525878906;60,900001525878906;60,900001525878906
BE;2024-W36;82,1;83,573364;21,750214;15,071643;0;50,5;50,5;50,5;50,5
BE;2024-W37;84,6;80,12228;16,550215;8,150214;0;82,0999984741211;82,0999984741211;82,0999984741211;82,0999984741211
BE;2024-W38;194,6;79,679146;22,028788;13,171644;0;84,5999984741211;84,5999984741211;84,5999984741211;84,5999984741211
BE;2024-W39;174,7;80,40825;16,443071;10,043071;0;194,60000610351562;194,60000610351562;194,60000610351562;194,60000610351562
BE;2024-W40;226,6;80,85718;15,843072;7,521643;0;174,6999969482422;174,6999969482422;174,6999969482422;174,6999969482422
BE;2024-W41;240,5;82,94098;14,331166;9,156167;0;226,60000610351562;226,60000610351562;226,60000610351562;226,60000610351562
