location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
BG;2024-W08;989,3;75,86572;12,954286;2,6114287;1;1141,699951171875;1141,699951171875;1141,699951171875;1141,699951171875
BG;2024-W09;909,7;79,31866;13,49;3,9042854;1;989,2999877929688;989,2999877929688;989,2999877929688;989,2999877929688
BG;2024-W10;724,8;79,9688;11,775714;2,49;1;909,7000122070312;909,7000122070312;909,7000122070312;909,7000122070312
BG;2024-W11;906,4;76,52321;12,825714;3,1399999;1;724,7999877929688;724,7999877929688;724,7999877929688;724,7999877929688
BG;2024-W12;863,8;60,94449;13,54;1,4542857;1;906,4000244140625;906,4000244140625;906,4000244140625;906,4000244140625
BG;2024-W13;757,2;63,276913;21,747143;6,5471425;1;863,7999877929688;863,7999877929688;863,7999877929688;863,7999877929688
BG;2024-W15;574,8;49,06237;25,197144;9,218572;1;757,2000122070312;757,2000122070312;757,2000122070312;757,2000122070312
BG;2024-W16;586,1;60,530926;16,575714;5,9757147;1;574,7999877929688;574,7999877929688;574,7999877929688;574,7999877929688
BG;2024-W17;630,5;70,55625;17,761429;6,375714;1;586,0999755859375;586,0999755859375;586,0999755859375;586,0999755859375
BG;2024-W18;395,3;71,43528;18,232857;9,29;1;630,5;630,5;630,5;630,5
BG;2024-W19;511,7;68,62468;19,432858;9,832857;1;395,29998779296875;395,29998779296875;395,29998779296875;395,29998779296875
BG;2024-W20;566,9;78,09069;18,232859;10,275714;1;511,70001220703125;511,70001220703125;511,70001220703125;511,70001220703125
BG;2024-W22;501,2;68,74398;24,11857;12,211428;0;566,9000244140625;566,9000244140625;566,9000244140625;566,9000244140625
BG;2024-W23;450,2;64,26882;28,225714;15,747142;0;501,20001220703125;501,20001220703125;501,20001220703125;501,20001220703125
BG;2024-W24;436,7;58,95306;27,925714;16,097141;0;450,20001220703125;450,20001220703125;450,20001220703125;450,20001220703125
BG;2024-W25;368,4;55,577236;32,547146;18,59;0;436,70001220703125;436,70001220703125;436,70001220703125;436,70001220703125
BG;2024-W26;360,1;58,818867;29,09;17,36143;0;368,3999938964844;368,3999938964844;368,3999938964844;368,3999938964844
BG;2024-W27;348,1;53,9699;28,847141;15,747142;0;360,1000061035156;360,1000061035156;360,1000061035156;360,1000061035156
BG;2024-W28;322,5;39,449635;34,232857;20,96857;0;348,1000061035156;348,1000061035156;348,1000061035156;348,1000061035156
BG;2024-W29;317,1;44,281147;33,932858;21,232859;0;322,5;322,5;322,5;322,5
BG;2024-W30;308,5;53,316334;30,497143;17,24;0;317,1000061035156;317,1000061035156;317,1000061035156;317,1000061035156
BG;2024-W31;315,4;41,207886;30,16857;16,947142;0;308,5;308,5;308,5;308,5
BG;2024-W32;320,6;48,46264;31,047144;17,147142;0;315,3999938964844;315,3999938964844;315,3999938964844;315,3999938964844
BG;2024-W33;334,9;43,254673;34,04;19,732859;0;320,6000061035156;320,6000061035156;320,6000061035156;320,6000061035156
BG;2024-W34;366,5;53,707787;29,982859;17,325714;0;334,8999938964844;334,8999938964844;334,8999938964844;334,8999938964844
BG;2024-W35;363,7;58,0057;27,425714;15,882857;0;366,5;366,5;366,5;366,5
BG;2024-W36;313,8;56,748955;28,497143;16,061428;0;363,70001220703125;363,70001220703125;363,70001220703125;363,70001220703125
BG;2024-W37;389,0;71,378136;21,09;11,318571;0;313,79998779296875;313,79998779296875;313,79998779296875;313,79998779296875
BG;2024-W38;436,5;66,42214;20,697144;10,589999;0;389,0;389,0;389,0;389,0
BG;2024-W39;524,3;60,089787;23,511429;12,190001;0;436,5;436,5;436,5;436,5
BG;2024-W40;644,8;64,318886;21,497143;8,554285;0;524,2999877929688;524,2999877929688;524,2999877929688;524,2999877929688
BG;2024-W41;656,9;67,99944;21,923332;9,34;0;644,7999877929688;644,7999877929688;644,7999877929688;644,7999877929688
