;truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
0;2023-10-15;CZ;2023-W41;819,0;70,265884;19,420214;11,141643;1;795,213365239875;;;
1;2023-10-22;CZ;2023-W42;904,5;80,25716;15,3845;5,7630715;1;858,2272167673963;811,9120440367669;;
2;2023-10-29;CZ;2023-W43;908,3;79,10542;15,713072;9,070214;1;838,616948912606;768,4711308036418;730,6827242982764;
3;2023-11-05;CZ;2023-W44;973,3;77,64357;13,255929;7,3130717;1;985,636842844173;904,357268658626;830,296467386402;789,8140174694843
4;2023-11-12;CZ;2023-W45;1016,4;75,69252;10,841643;3,5345;1;960,8161549510836;978,0026919175008;901,1012567622016;829,2213341782267
5;2023-11-19;CZ;2023-W46;978,3;81,31222;10,005929;4,841643;1;978,223561380244;909,0520438840732;926,565513344683;854,1839585278235
6;2023-11-26;CZ;2023-W47;1134,7;78,818184;5,2630715;0,3559286;1;1087,0940458658629;1093,1302779306193;1003,927034528493;1031,1764172861442
7;2023-12-03;CZ;2023-W48;1269,9;88,49458;-0,45121425;-5,0583572;1;1208,4505049887882;1142,2487284051092;1139,430366362214;1047,3608766297873
8;2023-12-10;CZ;2023-W49;1316,9;91,00765;3,0487857;-2,5440712;1;1364,0722676281923;1297,2369747684977;1225,1956095190317;1224,376738817442
9;2023-12-17;CZ;2023-W50;1427,1;85,301;7,6273575;2,8559287;1;1542,948742045636;1532,7139006509078;1487,5710668729855;1414,017342275676
10;2023-12-24;CZ;2023-W51;1332,3;77,296555;7,705929;4,341643;1;1325,229302471846;1516,525478380765;1453,7618431424812;1432,7186702234762
11;2023-12-31;CZ;2023-W52;752,2;77,2977;9,3845005;3,7595;1;1181,5901750721423;1130,2325964549148;1256,33634264102;1243,735753102938
12;2024-01-07;CZ;2024-W01;1072,8;83,660835;4,8773575;0,81307137;1;863,9518435635194;1346,7810881144342;1314,8934301692432;1426,0641386787647
13;2024-01-14;CZ;2024-W02;1126,7;71,078926;0,3202143;-5,108357;1;996,0726957949634;722,9640378094716;1266,451276877613;1233,160730557346
14;2024-01-21;CZ;2024-W03;1205,1;74,04038;3,7130716;-4,0940714;1;1047,360783398703;903,0241294584192;626,5048177529765;1226,0395151737423
15;2024-01-28;CZ;2024-W04;1419,7;76,18722;8,070214;-0,15835722;1;1228,6640613692755;1033,506961017075;884,7484325789586;615,3139677653221
16;2024-02-04;CZ;2024-W05;1601,0;82,84702;7,5773573;2,7416427;1;1473,0877874380994;1232,401243664742;1038,7816616003754;878,7068058741634
17;2024-02-11;CZ;2024-W06;1601,4;83,26222;10,477358;4,5344996;1;1609,0293973625191;1456,1520831750731;1199,7803568910092;1000,602014589371
18;2024-02-18;CZ;2024-W07;1451,8;82,16686;11,370214;3,827357;1;1599,9382307708831;1594,4299629096115;1439,8240332894632;1189,270242337056
19;2024-02-25;CZ;2024-W08;1251,7;77,74081;10,077357;3,277357;1;1423,8452441022223;1629,34749346537;1628,038239063242;1475,587599652962
20;2024-03-03;CZ;2024-W09;1182,9;87,63831;11,463072;2,4773571;1;1164,076095666642;1376,5308798628084;1629,011562565065;1616,5198720849032
21;2024-03-10;CZ;2024-W10;1080,0;79,88826;10,363072;1,977357;1;1159,0448798521206;1144,6202954546693;1352,367927622706;1644,7208010119996
22;2024-03-17;CZ;2024-W11;1027,5;75,76823;12,691643;3,541643;1;1020,7591050764354;1107,1129983107437;1096,8188542516443;1292,785353123376
23;2024-03-24;CZ;2024-W12;1031,3;72,85533;12,570214;1,7702142;1;997,5476316914873;974,1260552628296;1060,2851454592478;1049,657822829971
24;2024-03-31;CZ;2024-W13;871,1;60,43842;19,477356;6,0487857;1;980,3493513942872;928,230284816586;903,1173299552288;990,767701303042
25;2024-04-07;CZ;2024-W14;888,5;64,664604;21,070215;9,648787;1;771,9032862251183;898,8787698995034;841,3761359724459;832,3074510774031
26;2024-04-14;CZ;2024-W15;902,5;64,68207;20,31307;8,913072;1;898,3223550011569;750,1458394299547;863,6773283291003;810,5503910486864
27;2024-04-21;CZ;2024-W16;900,4;68,66731;9,370214;1,4702142;1;935,7563958038922;949,9882934432588;785,1461587255978;879,1212021137422
28;2024-04-28;CZ;2024-W17;892,6;61,0626;16,377356;3,3987858;1;845,4233087728813;864,8869221000978;901,1849872603896;742,8229185768356
29;2024-05-05;CZ;2024-W18;750,3;61,157635;22,5345;12,155929;1;850,9767512942528;795,1493606008128;810,2672033565922;836,2094124383856
30;2024-05-12;CZ;2024-W19;713,9;71,64243;18,71307;8,391643;1;719,8924166206997;814,1707481801277;780,5158796542933;766,3370696018991
31;2024-05-19;CZ;2024-W20;794,5;61,841805;20,841642;11,277357;1;684,2968479609203;689,2975411970996;784,5298660518556;766,0772594461914
32;2024-05-26;CZ;2024-W21;759,0;76,63405;21,41307;12,420215;1;796,4722967254427;679,7526938096254;674,8529981020534;757,9209351127412
33;2024-06-02;CZ;2024-W22;734,1;81,28878;19,677357;12,398787;0;829,2388796042175;866,5963843365199;761,4007780760633;744,1325254369137
34;2024-06-09;CZ;2024-W23;710,0;68,33288;23,213072;13,170215;0;667,3400212190138;783,3215190444605;835,4942188513749;708,8483876722848
35;2024-06-16;CZ;2024-W24;714,5;59,4909;21,577356;11,991643;0;718,4451336134491;647,7149609715776;784,4896985531763;826,5942449970856
36;2024-06-23;CZ;2024-W25;658,3;63,614628;27,25593;15,491643;0;646,8203693307679;669,8884289116469;592,3273229637834;737,7273788045773
