;truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
0;2023-10-15;NO;2023-W41;22,3;77,95943;11,087786;4,4163575;1;20,11466147556866;;;
1;2023-10-22;NO;2023-W42;26,1;76,00124;6,1449285;1,7020714;1;20,92643953109366;19,111008087123366;;
2;2023-10-29;NO;2023-W43;27,7;78,02345;2,966357;0,22350001;1;27,14957604482566;21,877698061448463;20,11687184510757;
3;2023-11-05;NO;2023-W44;31,2;86,92773;3,366357;0,82350004;1;33,19872534727073;32,49046196190561;26,22596740151177;24,80159514780138
4;2023-11-12;NO;2023-W45;36,3;90,52666;3,4806428;0,8163572;1;34,804208363427044;36,57503012943916;35,69020437802759;28,798679775070894
5;2023-11-19;NO;2023-W46;37,7;75,79926;-1,2979286;-4,433643;1;32,67778022186759;30,477014036993065;33,2470711304024;32,54341017915271
6;2023-11-26;NO;2023-W47;44,3;78,18244;1,3592142;-3,719357;1;40,80239686396912;35,88131086890921;34,0813932767033;36,71197736595538
7;2023-12-03;NO;2023-W48;49,1;71,40936;-5,040786;-9,555071;1;43,35427406369115;39,93501218909873;34,18123864349897;32,055470886656195
8;2023-12-10;NO;2023-W49;56,5;84,01214;-2,9979286;-5,7336426;1;52,07548959285478;47,25358353689214;43,303545401706586;37,210140286000815
9;2023-12-17;NO;2023-W50;64,8;88,58727;-0,32650003;-7,105071;1;62,602133065521215;59,141259703136384;52,715622666174745;48,39057101128773
10;2023-12-24;NO;2023-W51;63,3;84,78796;-2,2765;-8,312214;1;62,832073808775554;61,04640638572442;56,93245195012736;50,395850752260095
11;2023-12-31;NO;2023-W52;32,9;84,93045;-3,289;-7,32025;1;61,04211593632429;60,61952300396766;58,47528842058995;53,6794701391367
12;2024-01-07;NO;2024-W01;67,0;79,3312;-11,555071;-18,469357;1;34,81209666402066;61,72880286483605;60,664172239405474;59,11875697391739
13;2024-01-14;NO;2024-W02;65,2;82,78524;-1,9050715;-10,312215;1;60,1661533303739;30,06570775605521;60,60555608937469;58,37103939413779
14;2024-01-21;NO;2024-W03;60,7;82,875694;-5,212214;-13,519357;1;65,61554774712742;60,87358898574772;26,462049303509843;58,45973451379233
15;2024-01-28;NO;2024-W04;62,4;87,277306;2,8235;-5,6479287;1;59,9808273796871;64,78104450266082;59,324575430267934;24,230873136895763
16;2024-02-04;NO;2024-W05;57,8;79,73235;3,7806432;-6,1907854;1;58,7444393877954;56,43471520167488;61,81263489012622;56,09539905736057
17;2024-02-11;NO;2024-W06;55,9;80,333496;-6,4265;-11,49793;1;53,11265479714005;54,07701388234438;51,18541480400704;56,958821366316215
18;2024-02-18;NO;2024-W07;55,5;88,08753;0,93778574;-6,633643;1;57,5701710483478;54,77012852442508;55,89083434333922;53,02164712029148
19;2024-02-25;NO;2024-W08;54,6;94,00957;3,1377857;-1,5979286;1;51,77696911703004;53,78207922468115;50,6065784492567;51,77299011474931
20;2024-03-03;NO;2024-W09;51,0;93,9496;3,7877858;0,37350002;1;50,08104753557309;47,43517898139715;49,69536458726427;46,30881821736956
21;2024-03-10;NO;2024-W10;40,9;81,552986;3,0020714;-3,3907857;1;47,594635041037975;46,76780419374462;43,79029925759977;46,209574544569776
22;2024-03-17;NO;2024-W11;36,3;81,92236;4,216357;-1,8622142;1;38,69906047403771;45,07205258891806;44,13796799252635;41,02759581525539
23;2024-03-24;NO;2024-W12;36,4;84,943375;6,030643;-0,29078573;1;34,72741596041941;37,013939970752816;44,19658065265456;43,22711886362549
24;2024-03-31;NO;2024-W13;12,1;92,91366;7,259214;1,5092143;1;36,18730719296342;34,6107358719241;37,18467710361169;44,67149796599581
25;2024-04-07;NO;2024-W14;23,1;74,25239;5,7020717;-0,28364292;1;4,929939780014518;27,639441240899668;25,89580977495863;28,600554366245007
26;2024-04-14;NO;2024-W15;22,7;81,28297;12,673501;2,7377856;1;22,47593377182413;6,592098421017425;32,284984700432304;30,49739938339946
27;2024-04-21;NO;2024-W16;19,7;61,96593;8,423501;-0,7050714;1;15,852594315217203;15,919477955133676;-2,6799595728252505;24,00253483035172
28;2024-04-28;NO;2024-W17;18,4;75,79453;8,902072;1,7806429;1;22,51361138741377;19,78101368466797;19,80718535095894;0,6187128024095685
29;2024-05-05;NO;2024-W18;15,4;67,13792;17,780643;7,4306436;1;18,242812201083236;23,05475581930644;18,81887100598557;17,955871780559153
30;2024-05-12;NO;2024-W19;12,5;69,096794;17,116358;7,816357;1;15,850075527623416;19,129087487329397;23,95648387498373;20,13589991960412
31;2024-05-19;NO;2024-W20;11,0;50,542255;22,5735;10,616357;1;7,783812122809682;11,0942613796178;14,794444384910436;20,472436595077085
32;2024-05-26;NO;2024-W21;11,5;55,41091;23,759214;13,716357;1;11,092680602481026;8,08750148479464;11,019528720175655;15,654444702951269
33;2024-06-02;NO;2024-W22;11,7;76,01611;21,766357;13,930643;0;22,87559005620365;21,51535998165245;18,358974223165053;24,40224347038553
34;2024-06-09;NO;2024-W23;11,3;74,708374;14,930643;7,652072;0;14,80857258254543;25,727710011511363;24,2452700871122;21,02941237764287
35;2024-06-16;NO;2024-W24;12,2;76,47871;16,902071;10,002072;0;12,407060774351248;15,765756320577664;27,340081803231463;25,826344160376323
36;2024-06-23;NO;2024-W25;12,0;75,45782;19,787785;10,84493;0;13,574751213356317;14,571825298635918;18,509549284033213;30,36413675003084
37;2024-06-30;NO;2024-W26;10,4;74,50495;20,930643;13,2235;0;11,880470565312027;13,080366240993854;14,287230131764185;18,42029162430121
38;2024-07-07;NO;2024-W27;10,5;78,098;17,130644;10,966357;0;12,82672093788558;14,13580749526697;15,411016989821336;16,873309811023056
39;2024-07-14;NO;2024-W28;9,2;81,755684;19,252071;12,7949295;0;13,658374850265805;15,795006028782712;17,190364234569444;17,982591682115668
40;2024-07-21;NO;2024-W29;9,7;82,74186;21,6235;14,309215;0;11,91703479120061;16,26420098107951;18,61808506722217;19,972287391854497
41;2024-07-28;NO;2024-W30;9,7;82,986916;20,166357;13,937785;0;10,70441602457107;12,820651421565575;17,77331232833544;20,214160790205355
42;2024-08-04;NO;2024-W31;10,2;73,754105;21,49493;13,2735;0;9,944745729464604;10,89072740316195;13,308378433390402;18,553849702213576
43;2024-08-11;NO;2024-W32;11,3;77,16612;20,430645;13,194929;0;12,72844474434088;12,486096121670071;13,557721178640673;16,107517453683823
44;2024-08-18;NO;2024-W33;11,3;79,27052;19,437786;12,087786;0;14,704032314052172;16,29751369282163;16,03151442928299;17,15099642459397
45;2024-08-25;NO;2024-W34;15,0;86,58877;17,237787;11,716357;0;15,136889088122665;18,447211959605177;20,194831878553863;19,84975347321145
46;2024-09-01;NO;2024-W35;18,2;79,08002;18,49493;11,380644;0;15,631616592362509;15,73660051267414;19,040508744039307;21,238711535986106
47;2024-09-08;NO;2024-W36;21,4;87,117325;21,137787;14,5306425;0;21,922483223498773;19,47859653018255;19,6120279386924;22,972673759401367
