;truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
0;2023-10-15;LV;2023-W41;11,3;78,29667;12,456429;7,1349998;1;14,609538845643913;;;
1;2023-10-22;LV;2023-W42;8,6;83,114;6,8921432;2,6207142;1;20,25572749680653;24,443943723113986;;
2;2023-10-29;LV;2023-W43;11,3;82,380066;5,0064282;0,8421429;1;12,294002736346124;27,1403423025506;31,142537477401756;
3;2023-11-05;LV;2023-W44;15,3;86,40421;10,442143;4,863571;1;18,983060267518297;19,8441562625962;33,98272472027048;37,42851230075849
4;2023-11-12;LV;2023-W45;23,5;92,61639;7,970714;4,656429;1;22,40939514001296;26,711771905846508;27,791103497050848;39,878200365646734
5;2023-11-19;LV;2023-W46;26,4;85,2798;1,4992857;-1,6435715;1;29,14658353496352;27,75965371469404;31,561384734426557;32,76444507814607
6;2023-11-26;LV;2023-W47;23,6;85,07762;-0,7221428;-4,9435716;1;32,48541073039489;35,98521665598173;34,65793935646708;37,88774801945547
7;2023-12-03;LV;2023-W48;18,4;90,43286;-2,8864286;-8,029285;1;28,702961497931405;40,052845806676245;43,40623940785832;42,27233814680562
8;2023-12-10;LV;2023-W49;21,2;89,91191;-3,9792857;-7,4364285;1;18,842932497480533;31,96450907638565;42,81841214516371;45,66154082349827
9;2023-12-17;LV;2023-W50;43,0;92,7757;1,9564285;-1,8149999;1;26,78854396401051;23,792106567434328;36,33758511760095;45,59532120102858
10;2023-12-24;LV;2023-W51;47,1;91,504585;2,8778572;-0,050714254;1;52,03699180783085;31,40110244711038;28,53403961687125;39,22705539081662
11;2023-12-31;LV;2023-W52;62,2;88,969215;2,60375;-1,69;1;50,01688025623407;56,30840846031889;36,5698313124477;34,13323722969925
12;2024-01-07;LV;2024-W01;77,6;68,19779;-10,143571;-17,09357;1;64,61631502082251;49,02944650160018;55,06261996656591;38,43452645717817
13;2024-01-14;LV;2024-W02;153,9;84,08788;0,042142846;-5,0435715;1;82,35289810754783;66,36703737568429;51,514496461692;56,64757055858944
14;2024-01-21;LV;2024-W03;256,5;86,14768;-2,0292857;-7,8650002;1;171,1422090709845;81,45710612709516;66,108146359359;53,43067992072164
15;2024-01-28;LV;2024-W04;442,3;89,30706;2,4492857;-1,0078571;1;270,1603625226069;161,59634772539945;74,8975568361912;62,0556643945909
16;2024-02-04;LV;2024-W05;479,7;84,51093;3,9064286;-0,43642855;1;471,52459589769086;246,41004900205965;142,27155667941835;68,61892443401653
17;2024-02-11;LV;2024-W06;519,9;83,19142;-1,3435715;-4,886429;1;442,5208499001023;431,7221625846735;211,7975635100064;122,72660823301932
18;2024-02-18;LV;2024-W07;530,7;90,455124;3,3278573;-1,0721428;1;484,2373708343039;381,1082391760536;370,3504240741089;179,0726040154176
19;2024-02-25;LV;2024-W08;467,2;85,99925;5,8707147;0,84928566;1;479,1103415151106;416,15955767772056;312,1803361276413;302,7018609583806
20;2024-03-03;LV;2024-W09;442,0;88,429184;6,6064286;0,4564286;1;394,3292728270204;410,41945523914046;346,0716032967777;252,69665192597355
21;2024-03-10;LV;2024-W10;330,0;76,2784;3,385;-3,3792858;1;384,7376968745224;320,60260952733125;337,10274119130315;278,39136679851737
22;2024-03-17;LV;2024-W11;253,8;76,058365;7,5350003;1,6778572;1;252,50619486784169;325,6266184482614;260,3685366940539;275,51243328553323
23;2024-03-31;LV;2024-W13;144,5;76,950005;14,249286;4,299286;1;200,09705082582823;198,3887869433614;271,8643397124442;212,3807959998832
24;2024-04-07;LV;2024-W14;110,3;80,35859;11,399285;2,8707144;1;88,56464889305136;161,6673972910923;159,9558818631753;226,1270703401927
25;2024-04-14;LV;2024-W15;64,0;78,347466;14,620714;6,8635716;1;88,98436431631706;60,36583035924857;132,9726460646757;131,43358742651787
26;2024-04-21;LV;2024-W16;106,26667;77,38517;6,335;0,12071429;1;44,23700659570855;76,82011791708484;48,438494617055454;112,26184281401724
27;2024-04-28;LV;2024-W17;87,15;78,7757;12,949286;2,792143;1;118,76995134431624;38,16174465422309;70,46017980519342;45,66908917859602
28;2024-05-05;LV;2024-W18;39,8;66,32311;17,177856;8,099286;1;71,51952419623417;112,80917170149192;34,097476491810056;62,624354472603216
29;2024-05-12;LV;2024-W19;9,25;71,71208;10,342143;4,570714;1;27,052915348641783;68,38000714536456;108,5414723179945;39,09460313252717
30;2024-05-19;LV;2024-W20;9,25;69,08984;21,149286;8,899286;1;-1,522719911787867;21,45078118229576;61,85798125891902;98,00697559850023
31;2024-10-06;LV;2024-W40;15,6;83,64136;11,627858;4,3849998;0;-13,530424934884037;-27,03394003049076;-4,547930838198003;28,72795831829418
32;2024-10-13;LV;2024-W41;2,9;84,8749;14,568334;6,443333;0;28,986281672241223;-5,617114732038086;-19,020497402618776;0,5807220333224272
