;truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
0;2023-10-15;BE;2023-W41;168,0;77,17224;18,200214;10,550215;1;174,87086457389;;;
1;2023-10-22;BE;2023-W42;179,6;81,58094;15,628786;9,9145;1;177,61764905799618;187,40907175528076;;
2;2023-10-29;BE;2023-W43;135,6;86,92018;13,907357;9,385928;1;178,92627920198788;173,84713491990578;184,99337117268328;
3;2023-11-05;BE;2023-W44;173,7;84,014595;12,393072;8,385929;1;116,20104439536532;174,36596640377468;169,42710715756405;179,97724493186212
4;2023-11-12;BE;2023-W45;209,2;87,18748;10,9645;6,085929;1;197,61537072141635;118,68503455345468;176,35486717773514;171,80274182487994
5;2023-11-19;BE;2023-W46;206,9;88,751595;11,428786;6,8073573;1;230,5134120074117;214,53026091322167;135,39814233365752;184,15300548626203
6;2023-11-26;BE;2023-W47;252,5;88,279366;8,793071;4,1359286;1;200,92220854769187;232,76118431581244;217,306945256477;148,7713942691106
7;2023-12-03;BE;2023-W48;276,3;88,101006;3,4716427;-0,9997857;1;258,32842296055014;187,49388997043656;218,4609370879568;206,13738763827612
8;2023-12-10;BE;2023-W49;296,7;86,343834;8,7287855;3,9859283;1;292,64713913510525;267,6543275183155;196,8527313442128;224,43908544292407
9;2023-12-17;BE;2023-W50;466,9;89,98573;8,321643;4,328786;1;342,50434522623016;337,9250400953808;311,79290278814995;250,06053319435551
10;2023-12-24;BE;2023-W51;533,4;87,7154;10,507358;7,443072;1;515,1647883275448;345,40823443161264;341,24274010605905;318,043504198301
11;2023-12-31;BE;2023-W52;191,8;82,4;10,75825;6,4395;1;511,3382463125481;486,11610217762274;316,7128527521244;313,2779228987926
12;2024-01-07;BE;2024-W01;264,1;85,559204;7,157357;3,4287856;1;11,86565921312686;448,336106309784;422,86700073275233;278,2127524329561
13;2024-01-14;BE;2024-W02;366,0;74,441895;1,5002143;-2,6497858;1;260,5248333603278;-81,10252944147985;353,1225805351981;330,7616245567069
14;2024-01-21;BE;2024-W03;395,9;84,57513;3,0145001;-2,2426429;1;414,0125991989163;272,36883860530395;-64,46304119408234;307,76242931073034
15;2024-01-28;BE;2024-W04;787,6;82,87024;11,1645;3,371643;1;393,5962028529466;418,0469767204501;279,3085373608424;-5,210903613610924
16;2024-02-04;BE;2024-W05;732,3;85,503685;10,007357;6,1645;1;925,2140122366789;394,8126675309902;419,12461242357807;301,6324017991988
17;2024-02-11;BE;2024-W06;701,2;86,7505;11,4930725;5,771643;1;622,1850215478219;879,4550731984381;355,5481795596252;376,3374048052069
18;2024-02-18;BE;2024-W07;350,4;84,77647;12,528786;7,4645004;1;631,0812913709694;525,3873346614189;777,8605788224289;327,8661008534083
19;2024-02-25;BE;2024-W08;416,2;84,731255;9,657357;4,8430715;1;138,4939441313177;510,2715965180689;404,9650243096705;616,911120685712
20;2024-03-03;BE;2024-W09;287,1;85,7573;10,028786;3,7073572;1;429,4653690425243;68,66221589859833;430,343614539146;339,00404985023164
21;2024-03-10;BE;2024-W10;154,0;78,06512;11,028786;3,9430714;1;214,4789138929281;398,8631388082816;52,02788841879374;358,0048517885159
22;2024-03-17;BE;2024-W11;191,4;83,771355;13,757358;7,9145;1;114,00561379866704;192,84544398090983;369,15322681315234;77,66106979209235
23;2024-03-24;BE;2024-W12;93,9;83,338844;12,900215;5,478786;1;206,35781193373444;106,17867838790453;181,4078509234332;331,03697721041056
24;2024-03-31;BE;2024-W13;118,1;74,64496;13,157357;6,2359285;1;57,142641090939065;201,7441098005897;105,77087397948526;169,22418982520503
25;2024-04-07;BE;2024-W14;120,6;75,72602;17,671642;10,928786;1;140,1854736398272;62,52315564829525;199,78493842608705;118,70279479891074
26;2024-04-14;BE;2024-W15;72,0;73,75836;16,164501;8,985929;1;122,2407706257142;147,73665502163226;73,9656724505754;189,25752973591057
27;2024-04-21;BE;2024-W16;67,3;76,93209;10,171644;3,6359286;1;69,35967325633496;132,98898833198794;158,99650819456775;97,18496120297355
28;2024-04-28;BE;2024-W17;25,7;76,22951;12,750215;4,7645;1;76,32794118472671;78,53586000616419;140,99671672290702;161,61076575451386
29;2024-05-05;BE;2024-W18;44,1;79,2292;18,5645;9,750215;1;42,83757555339369;108,43832654966327;109,85470723853652;164,3274155834401
30;2024-05-12;BE;2024-W19;23,9;79,04391;20,207357;9,9645;1;67,26753194519398;65,80733793090565;128,81187472053583;129,94329827314908
31;2024-05-19;BE;2024-W20;38,6;82,92424;19,628786;12,028786;1;44,21693178144221;100,15187413775804;98,91237514021242;152,36354186996988
32;2024-05-26;BE;2024-W21;64,4;82,81208;18,300215;11,543071;1;65,56301781974943;72,18792807102326;125,87145723489058;125,03946813875169
33;2024-06-02;BE;2024-W22;27,5;82,16917;17,350216;10,6645;0;-16,906213100162077;-12,538623229623042;-9,949616479145265;34,79527989598553
34;2024-06-09;BE;2024-W23;56,6;73,121796;17,178785;8,821643;0;56,14822800836747;-1,2788150190910983;3,574125979658575;4,770469683838172
35;2024-06-16;BE;2024-W24;68,8;76,86529;17,414501;10,100214;0;80,14382412558638;79,45197925324649;24,28473052544668;29,67140940251372
36;2024-06-23;BE;2024-W25;96,0;81,49684;20,700214;12,935929;0;81,09708845124064;96,06500268161376;95,35128059273688;48,58571113032493
37;2024-06-30;BE;2024-W26;103,7;73,52007;24,185928;14,185928;0;96,03037927253484;76,26848889147169;91,03014256090168;90,48623805737836
