;truth_date;location;year_week;value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
0;2023-10-15;NL;2023-W41;21,3;82,72898;16,647358;11,618785;1;18,669014646652425;;;
1;2023-10-22;NL;2023-W42;27,9;85,57638;14,111643;8,383071;1;19,746715809168627;17,29406088814553;;
2;2023-10-29;NL;2023-W43;19,7;90,5021;12,5545;8,797358;1;27,94743868301898;20,364375784837748;18,08274157292139;
3;2023-11-05;NL;2023-W44;35,3;86,3946;11,918786;8,418786;1;21,48030690935849;29,12594059771822;22,09226596618181;19,974178678581502
4;2023-11-12;NL;2023-W45;33,4;86,92617;10,933072;6,3402143;1;32,75528166315597;19,937946417816768;27,04345296757655;20,4903501824033
5;2023-11-19;NL;2023-W46;44,1;87,492874;11,640215;7,0759287;1;32,84619345296183;32,24787982398187;20,34395533232833;26,949182131799347
6;2023-11-26;NL;2023-W47;45,9;83,6171;9,2045;4,7402143;1;42,41376570224419;31,9859846031097;31,4287411015626;20,35987595552833
7;2023-12-03;NL;2023-W48;37,9;89,91352;2,8402143;-1,5455;1;42,3474080447545;39,09645998084093;29,44467956555198;28,92410112234956
8;2023-12-10;NL;2023-W49;49,1;88,437195;7,0902143;2,9259286;1;40,70186986971892;44,79423085694435;41,78118988005493;32,77611861030149
9;2023-12-17;NL;2023-W50;60,3;90,1473;9,3045;5,2116427;1;56,183303558134696;48,31081388523817;52,09513877643337;49,29188649477513
10;2023-12-24;NL;2023-W51;49,5;84,840416;10,768785;7,668786;1;60,76651258045591;56,92071855946448;49,58207644714604;53,0883247522391
11;2023-12-31;NL;2023-W52;27,5;82,587944;10,1545;5,842;1;46,91008663076791;57,37675555470988;53,80682522555384;47,00757418490505
12;2024-01-07;NL;2024-W01;42,7;86,325745;6,3830714;3,2402146;1;35,421744264486065;53,473461347352085;63,25684199110893;59,883508677922464
13;2024-01-14;NL;2024-W02;54,5;79,458084;3,1116428;-1,1097857;1;29,45594385384193;22,80244406426617;39,60144024756082;48,65427782537816
14;2024-01-21;NL;2024-W03;66,9;75,50871;4,8259287;-0,47407144;1;45,61240750041328;22,173578016670938;16,10855993854598;31,682729443244376
15;2024-01-28;NL;2024-W04;73,7;82,13462;9,990214;4,0259285;1;68,78448061262482;48,909265020811794;27,27211861902182;21,64418398699481
16;2024-02-04;NL;2024-W05;73,7;87,0974;9,9545;6,3616433;1;72,31176321168937;67,71187117670755;49,20796831133176;29,186282562082013
17;2024-02-11;NL;2024-W06;68,6;88,273;9,425929;4,6830716;1;70,1881300877035;68,89114632529619;64,59247536951356;47,35271087061324
18;2024-02-18;NL;2024-W07;55,1;89,286156;11,590215;7,2473574;1;69,81623566228876;71,29923095407159;70,08464573272771;66,05533404979444
19;2024-02-25;NL;2024-W08;48,8;87,37774;9,1545;4,547357;1;49,920022696013305;63,618943297874935;65,00614926047669;63,87106402003439
20;2024-03-03;NL;2024-W09;41,4;83,05959;10,240214;4,6473575;1;43,59115537599919;44,63415621232244;57,39970894128371;58,69767384691512
21;2024-03-10;NL;2024-W10;39,7;80,026474;10,340215;3,3259284;1;42,10455805595807;44,13906564056252;45,107651939551005;57,02868176820609
