value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;year;lag_value_1;lag_humidity_1;lag_temp_max_1;lag_temp_min_1;lag_value_2;lag_humidity_2;lag_temp_max_2;lag_temp_min_2;lag_value_3;lag_humidity_3;lag_temp_max_3;lag_temp_min_3;lag_value_4;lag_humidity_4;lag_temp_max_4;lag_temp_min_4;month_sin;month_cos;week_sin;week_cos;week_mas_1;week_mas_2;week_mas_3;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
819,0;70,265884;19,420214;11,141643;1;2023;747,1;64,445465;20,3345;10,563071;558,4;68,57185;24,870213;11,391643;653,4;67,88218;21,94164;12,1345;525,0;67,280846;26,205929;13,898787;-0,8660254037844386;0,5000000000000001;-0,9709418174260521;0,23931566428755738;904,5;908,3;973,3;774,67816;827,73627;841,1143;919,817
904,5;80,25716;15,3845;5,7630715;1;2023;819,0;70,265884;19,420214;11,141643;747,1;64,445465;20,3345;10,563071;558,4;68,57185;24,870213;11,391643;653,4;67,88218;21,94164;12,1345;-0,8660254037844386;0,5000000000000001;-0,9350162426854148;0,35460488704253557;908,3;973,3;1016,4;849,05316;869,4342;893,74884;902,5727
908,3;79,10542;15,713072;9,070214;1;2023;904,5;80,25716;15,3845;5,7630715;819,0;70,265884;19,420214;11,141643;747,1;64,445465;20,3345;10,563071;558,4;68,57185;24,870213;11,391643;-0,8660254037844386;0,5000000000000001;-0,8854560256532101;0,464723172043768;973,3;1016,4;978,3;903,93713;1035,9509;963,25745;918,91016
973,3;77,64357;13,255929;7,3130717;1;2023;908,3;79,10542;15,713072;9,070214;904,5;80,25716;15,3845;5,7630715;819,0;70,265884;19,420214;11,141643;747,1;64,445465;20,3345;10,563071;-0,5000000000000004;0,8660254037844384;-0,822983865893657;0,5680647467311548;1016,4;978,3;1134,7;904,3023;929,8735;976,3439;1041,6974
1016,4;75,69252;10,841643;3,5345;1;2023;973,3;77,64357;13,255929;7,3130717;908,3;79,10542;15,713072;9,070214;904,5;80,25716;15,3845;5,7630715;819,0;70,265884;19,420214;11,141643;-0,5000000000000004;0,8660254037844384;-0,7485107481711011;0,6631226582407952;978,3;1134,7;1269,9;987,7555;945,701;995,9667;1107,3733
978,3;81,31222;10,005929;4,841643;1;2023;1016,4;75,69252;10,841643;3,5345;973,3;77,64357;13,255929;7,3130717;908,3;79,10542;15,713072;9,070214;904,5;80,25716;15,3845;5,7630715;-0,5000000000000004;0,8660254037844384;-0,6631226582407955;0,7485107481711007;1134,7;1269,9;1316,9;1106,0623;1051,849;1156,3627;1142,0056
1134,7;78,818184;5,2630715;0,3559286;1;2023;978,3;81,31222;10,005929;4,841643;1016,4;75,69252;10,841643;3,5345;973,3;77,64357;13,255929;7,3130717;908,3;79,10542;15,713072;9,070214;-0,5000000000000004;0,8660254037844384;-0,5680647467311559;0,8229838658936564;1269,9;1316,9;1427,1;1025,0457;1095,0369;1110,1051;1281,0604
1269,9;88,49458;-0,45121425;-5,0583572;1;2023;1134,7;78,818184;5,2630715;0,3559286;978,3;81,31222;10,005929;4,841643;1016,4;75,69252;10,841643;3,5345;973,3;77,64357;13,255929;7,3130717;-2,4492935982947064e-16;1,0;-0,4647231720437684;0,88545602565321;1316,9;1427,1;1332,3;1211,0822;1212,4796;1455,584;1401,0542
1316,9;91,00765;3,0487857;-2,5440712;1;2023;1269,9;88,49458;-0,45121425;-5,0583572;1134,7;78,818184;5,2630715;0,3559286;978,3;81,31222;10,005929;4,841643;1016,4;75,69252;10,841643;3,5345;-2,4492935982947064e-16;1,0;-0,35460488704253595;0,9350162426854147;1427,1;1332,3;752,2;1413,8127;1410,0526;1416,2426;1161,1731
1427,1;85,301;7,6273575;2,8559287;1;2023;1316,9;91,00765;3,0487857;-2,5440712;1269,9;88,49458;-0,45121425;-5,0583572;1134,7;78,818184;5,2630715;0,3559286;978,3;81,31222;10,005929;4,841643;-2,4492935982947064e-16;1,0;-0,2393156642875578;0,970941817426052;1332,3;752,2;1072,8;1430,4884;1394,4658;1036,5406;1125,7708
1332,3;77,296555;7,705929;4,341643;1;2023;1427,1;85,301;7,6273575;2,8559287;1316,9;91,00765;3,0487857;-2,5440712;1269,9;88,49458;-0,45121425;-5,0583572;1134,7;78,818184;5,2630715;0,3559286;-2,4492935982947064e-16;1,0;-0,12053668025532363;0,992708874098054;752,2;1072,8;1126,7;1513,2362;1216,7677;916,145;1011,15704
752,2;77,2977;9,3845005;3,7595;1;2023;1332,3;77,296555;7,705929;4,341643;1427,1;85,301;7,6273575;2,8559287;1316,9;91,00765;3,0487857;-2,5440712;1269,9;88,49458;-0,45121425;-5,0583572;-2,4492935982947064e-16;1,0;6,432490598706546e-16;1,0;1072,8;1126,7;1205,1;1153,3492;1092,5557;963,3118;1001,17737
1072,8;83,660835;4,8773575;0,81307137;1;2024;752,2;77,2977;9,3845005;3,7595;1332,3;77,296555;7,705929;4,341643;1427,1;85,301;7,6273575;2,8559287;1316,9;91,00765;3,0487857;-2,5440712;0,49999999999999994;0,8660254037844387;0,12053668025532305;0,992708874098054;1126,7;1205,1;1419,7;715,1403;777,46436;899,0504;936,00256
1126,7;71,078926;0,3202143;-5,108357;1;2024;1072,8;83,660835;4,8773575;0,81307137;752,2;77,2977;9,3845005;3,7595;1332,3;77,296555;7,705929;4,341643;1427,1;85,301;7,6273575;2,8559287;0,49999999999999994;0,8660254037844387;0,23931566428755774;0,970941817426052;1205,1;1419,7;1601,0;1100,1493;1145,0098;1167,7744;1213,5204
1205,1;74,04038;3,7130716;-4,0940714;1;2024;1126,7;71,078926;0,3202143;-5,108357;1072,8;83,660835;4,8773575;0,81307137;752,2;77,2977;9,3845005;3,7595;1332,3;77,296555;7,705929;4,341643;0,49999999999999994;0,8660254037844387;0,3546048870425356;0,9350162426854148;1419,7;1601,0;1601,4;1068,1355;1231,3125;1457,8828;1251,3279
1419,7;76,18722;8,070214;-0,15835722;1;2024;1205,1;74,04038;3,7130716;-4,0940714;1126,7;71,078926;0,3202143;-5,108357;1072,8;83,660835;4,8773575;0,81307137;752,2;77,2977;9,3845005;3,7595;0,49999999999999994;0,8660254037844387;0,4647231720437685;0,8854560256532099;1601,0;1601,4;1451,8;1377,8992;1514,195;1298,7485;1232,9823
1601,0;82,84702;7,5773573;2,7416427;1;2024;1419,7;76,18722;8,070214;-0,15835722;1205,1;74,04038;3,7130716;-4,0940714;1126,7;71,078926;0,3202143;-5,108357;1072,8;83,660835;4,8773575;0,81307137;0,8660254037844386;0,5000000000000001;0,5680647467311558;0,8229838658936564;1601,4;1451,8;1251,7;1489,2648;1308,8077;1216,4998;1147,7875
1601,4;83,26222;10,477358;4,5344996;1;2024;1601,0;82,84702;7,5773573;2,7416427;1419,7;76,18722;8,070214;-0,15835722;1205,1;74,04038;3,7130716;-4,0940714;1126,7;71,078926;0,3202143;-5,108357;0,8660254037844386;0,5000000000000001;0,6631226582407952;0,7485107481711011;1451,8;1251,7;1182,9;1512,4585;1340,4342;1263,3967;1130,9977
1451,8;82,16686;11,370214;3,827357;1;2024;1601,4;83,26222;10,477358;4,5344996;1601,0;82,84702;7,5773573;2,7416427;1419,7;76,18722;8,070214;-0,15835722;1205,1;74,04038;3,7130716;-4,0940714;0,8660254037844386;0,5000000000000001;0,7485107481711011;0,6631226582407953;1251,7;1182,9;1080,0;1384,801;1234,8202;1110,7089;1059,8899
