value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;year;lag_value_1;lag_humidity_1;lag_temp_max_1;lag_temp_min_1;lag_value_2;lag_humidity_2;lag_temp_max_2;lag_temp_min_2;lag_value_3;lag_humidity_3;lag_temp_max_3;lag_temp_min_3;lag_value_4;lag_humidity_4;lag_temp_max_4;lag_temp_min_4;month_sin;month_cos;week_sin;week_cos;week_mas_1;week_mas_2;week_mas_3;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
742,3;57,621387;25,497715;16,276285;1;2023;704,9;58,49525;26,912;15,826286;732,6;67,540855;26,33343;18,18343;589,3;50,115753;30,962002;21,012;408,7;50,631695;30,247715;19,354858;-0,8660254037844386;0,5000000000000001;-0,9709418174260521;0,23931566428755738;902,0;666,0;714,0;659,711;665,62396;801,6755;823,7521
902,0;75,97841;24,504856;17,740572;1;2023;742,3;57,621387;25,497715;16,276285;704,9;58,49525;26,912;15,826286;732,6;67,540855;26,33343;18,18343;589,3;50,115753;30,962002;21,012;-0,8660254037844386;0,5000000000000001;-0,9350162426854148;0,35460488704253557;666,0;714,0;653,5;753,5648;867,5468;970,4289;934,8096
666,0;73,67208;25,747715;18,212;1;2023;902,0;75,97841;24,504856;17,740572;742,3;57,621387;25,497715;16,276285;704,9;58,49525;26,912;15,826286;732,6;67,540855;26,33343;18,18343;-0,8660254037844386;0,5000000000000001;-0,8854560256532101;0,464723172043768;714,0;653,5;643,6;1070,334;973,79535;1090,6589;1104,8005
714,0;69,771835;25,33343;17,447714;1;2023;666,0;73,67208;25,747715;18,212;902,0;75,97841;24,504856;17,740572;742,3;57,621387;25,497715;16,276285;704,9;58,49525;26,912;15,826286;-0,5000000000000004;0,8660254037844384;-0,822983865893657;0,5680647467311548;653,5;643,6;740,3;650,98706;713,43054;936,2972;1084,2191
653,5;70,081024;22,676287;14,854857;1;2023;714,0;69,771835;25,33343;17,447714;666,0;73,67208;25,747715;18,212;902,0;75,97841;24,504856;17,740572;742,3;57,621387;25,497715;16,276285;-0,5000000000000004;0,8660254037844384;-0,7485107481711011;0,6631226582407952;643,6;740,3;774,0;771,0381;957,17377;1148,9662;1222,4166
643,6;66,07998;19,404858;11,326286;1;2023;653,5;70,081024;22,676287;14,854857;714,0;69,771835;25,33343;17,447714;666,0;73,67208;25,747715;18,212;902,0;75,97841;24,504856;17,740572;-0,5000000000000004;0,8660254037844384;-0,6631226582407955;0,7485107481711007;740,3;774,0;896,7;733,95526;803,65106;1107,4493;1261,7046
740,3;73,51991;17,526287;10,276285;1;2023;643,6;66,07998;19,404858;11,326286;653,5;70,081024;22,676287;14,854857;714,0;69,771835;25,33343;17,447714;666,0;73,67208;25,747715;18,212;-0,5000000000000004;0,8660254037844384;-0,5680647467311559;0,8229838658936564;774,0;896,7;1191,1;720,4076;947,97986;1155,9064;1288,1256
774,0;73,242546;19,012;12,619143;1;2023;740,3;73,51991;17,526287;10,276285;643,6;66,07998;19,404858;11,326286;653,5;70,081024;22,676287;14,854857;714,0;69,771835;25,33343;17,447714;-2,4492935982947064e-16;1,0;-0,4647231720437684;0,88545602565321;896,7;1191,1;1079,0;880,5642;1239,744;1381,72;1506,7574
896,7;78,93223;14,354857;8,219143;1;2023;774,0;73,242546;19,012;12,619143;740,3;73,51991;17,526287;10,276285;643,6;66,07998;19,404858;11,326286;653,5;70,081024;22,676287;14,854857;-2,4492935982947064e-16;1,0;-0,35460488704253595;0,9350162426854147;1191,1;1079,0;2272,2;831,015;1338,5386;1504,606;1327,4989
1191,1;78,66363;16,026285;9,776285;1;2023;896,7;78,93223;14,354857;8,219143;774,0;73,242546;19,012;12,619143;740,3;73,51991;17,526287;10,276285;643,6;66,07998;19,404858;11,326286;-2,4492935982947064e-16;1,0;-0,2393156642875578;0,970941817426052;1079,0;2272,2;2205,8;1265,5457;1403,3413;1496,741;1556,9622
