value;relative_humidity_2m;temperature_2m_max;temperature_2m_min;covid;year;lag_value_1;lag_humidity_1;lag_temp_max_1;lag_temp_min_1;lag_value_2;lag_humidity_2;lag_temp_max_2;lag_temp_min_2;lag_value_3;lag_humidity_3;lag_temp_max_3;lag_temp_min_3;lag_value_4;lag_humidity_4;lag_temp_max_4;lag_temp_min_4;month_sin;month_cos;week_sin;week_cos;week_mas_1;week_mas_2;week_mas_3;prediction_1_weeks;prediction_2_weeks;prediction_3_weeks;prediction_4_weeks
2,3;77,316734;13,586;6,1860003;1;2023;1,1;75,95909;14,443143;7,943143;1,7;76,88918;20,771713;11,628858;2,0;77,83271;21,864569;13,278857;1,0;72,48585;22,028856;11,807428;-0,8660254037844386;0,5000000000000001;-0,9709418174260521;0,23931566428755738;2,7;3,0;2,6;0,9743812;1,083069;1,7624166;2,390675
2,7;85,32395;7,8574286;3,4717143;1;2023;2,3;77,316734;13,586;6,1860003;1,1;75,95909;14,443143;7,943143;1,7;76,88918;20,771713;11,628858;2,0;77,83271;21,864569;13,278857;-0,8660254037844386;0,5000000000000001;-0,9350162426854148;0,35460488704253557;3,0;2,6;3,4;1,9437401;2,9382305;4,38143;7,383685
3,0;92,48462;7,286;3,0359998;1;2023;2,7;85,32395;7,8574286;3,4717143;2,3;77,316734;13,586;6,1860003;1,1;75,95909;14,443143;7,943143;1,7;76,88918;20,771713;11,628858;-0,8660254037844386;0,5000000000000001;-0,8854560256532101;0,464723172043768;2,6;3,4;5,9;1,9709736;1,547145;4,8803105;8,560986
2,6;84,70204;11,321714;4,886;1;2023;3,0;92,48462;7,286;3,0359998;2,7;85,32395;7,8574286;3,4717143;2,3;77,316734;13,586;6,1860003;1,1;75,95909;14,443143;7,943143;-0,5000000000000004;0,8660254037844384;-0,822983865893657;0,5680647467311548;3,4;5,9;8,3;3,3284495;1,9720298;4,2897453;8,508829
3,4;91,75403;7,693143;4,378857;1;2023;2,6;84,70204;11,321714;4,886;3,0;92,48462;7,286;3,0359998;2,7;85,32395;7,8574286;3,4717143;2,3;77,316734;13,586;6,1860003;-0,5000000000000004;0,8660254037844384;-0,7485107481711011;0,6631226582407952;5,9;8,3;11,2;2,0973523;1,8170934;2,4385798;6,4967127
5,9;87,353966;2,036;-1,4711428;1;2023;3,4;91,75403;7,693143;4,378857;2,6;84,70204;11,321714;4,886;3,0;92,48462;7,286;3,0359998;2,7;85,32395;7,8574286;3,4717143;-0,5000000000000004;0,8660254037844384;-0,6631226582407955;0,7485107481711007;8,3;11,2;20,0;3,7095997;3,2093873;5,5986757;19,873646
8,3;79,13606;-0,3782856;-4,8854284;1;2023;5,9;87,353966;2,036;-1,4711428;3,4;91,75403;7,693143;4,378857;2,6;84,70204;11,321714;4,886;3,0;92,48462;7,286;3,0359998;-0,5000000000000004;0,8660254037844384;-0,5680647467311559;0,8229838658936564;11,2;20,0;33,9;7,196245;14,672177;21,336386;138,14342
11,2;87,25114;-2,9782856;-6,5068574;1;2023;8,3;79,13606;-0,3782856;-4,8854284;5,9;87,353966;2,036;-1,4711428;3,4;91,75403;7,693143;4,378857;2,6;84,70204;11,321714;4,886;-2,4492935982947064e-16;1,0;-0,4647231720437684;0,88545602565321;20,0;33,9;46,3;18,648664;28,320051;61,853325;246,4586
20,0;90,82451;-2,7497144;-6,3854284;1;2023;11,2;87,25114;-2,9782856;-6,5068574;8,3;79,13606;-0,3782856;-4,8854284;5,9;87,353966;2,036;-1,4711428;3,4;91,75403;7,693143;4,378857;-2,4492935982947064e-16;1,0;-0,35460488704253595;0,9350162426854147;33,9;46,3;30,4;33,415035;123,42943;307,47128;276,28635
33,9;95,64129;2,3002858;-0,03542859;1;2023;20,0;90,82451;-2,7497144;-6,3854284;11,2;87,25114;-2,9782856;-6,5068574;8,3;79,13606;-0,3782856;-4,8854284;5,9;87,353966;2,036;-1,4711428;-2,4492935982947064e-16;1,0;-0,2393156642875578;0,970941817426052;46,3;30,4;27,3;27,891104;104,6858;153,9793;121,320885
46,3;93,230774;3,5074286;0,30028576;1;2023;33,9;95,64129;2,3002858;-0,03542859;20,0;90,82451;-2,7497144;-6,3854284;11,2;87,25114;-2,9782856;-6,5068574;8,3;79,13606;-0,3782856;-4,8854284;-2,4492935982947064e-16;1,0;-0,12053668025532363;0,992708874098054;30,4;27,3;45,2;45,7214;60,849533;90,81207;49,610985
30,4;90,50511;4,0235;0,6235;1;2023;46,3;93,230774;3,5074286;0,30028576;33,9;95,64129;2,3002858;-0,03542859;20,0;90,82451;-2,7497144;-6,3854284;11,2;87,25114;-2,9782856;-6,5068574;-2,4492935982947064e-16;1,0;6,432490598706546e-16;1,0;27,3;45,2;93,4;60,351517;57,384815;57,27356;57,683067
