truth_date,location,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min,covid,prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks
2023-10-15,HR,2023-W41,0.2,80.62043,21.049072,10.541928,1,0.03829249167635168,,,
2023-10-22,HR,2023-W42,0.2,79.69725,19.563356,10.4205,1,0.18316992860229916,-0.08206836910906003,,
2023-10-29,HR,2023-W43,0.3,82.03893,19.884787,11.934786,1,0.1831704266059671,0.15556435631052187,-0.16234963470282618,
2023-11-05,HR,2023-W44,0.2,79.027336,17.084787,8.8419285,1,0.34720035807899574,0.15556531945677518,0.12247600107757015,-0.20684195517211218
2023-11-12,HR,2023-W45,0.2,86.379875,12.141929,4.8347855,1,0.11072563754721104,0.3521788463697546,0.12247709932381282,0.08820029926557275
2023-11-19,HR,2023-W46,0.2,82.070206,12.791929,4.434786,1,0.18317189792160474,0.03673335698550895,0.3261512323549653,0.08820109883442086
2023-11-26,HR,2023-W47,0.3,80.16622,7.849071,-0.09378566,1,0.18317238113344128,0.15556816712978225,-0.01996176998214417,0.2798516741230517
2023-12-03,HR,2023-W48,0.4,86.94684,5.5133567,-0.058071442,1,0.3472104329863752,0.15556910121145015,0.12248035092044801,-0.05935534533657137
2023-12-10,HR,2023-W49,0.9,89.41881,4.7633567,-1.1652143,1,0.43879957024433863,0.3522021225973946,0.12248141500047618,0.0882034748974408
2023-12-17,HR,2023-W50,2.7,89.30334,8.506214,1.9490713,1,1.1865555662115599,0.42999331750713293,0.32618588738721416,0.0882042474978028
2023-12-24,HR,2023-W51,8.0,84.38267,8.713357,1.3062142,1,3.7770796890487848,1.294352573210134,0.3874361726913154,0.27989295610178744
2023-12-31,HR,2023-W52,10.6,87.70717,12.908,3.07675,1,11.167627104086321,4.2397411347883995,1.2635615851502684,0.32400600380142586
2024-01-07,HR,2024-W01,18.3,85.28368,8.806214,2.2919288,1,11.59238011522285,12.52359323294474,4.218291397197483,1.1349475923740249
2024-01-14,HR,2024-W02,28.2,71.027534,3.1276429,-4.1580715,1,22.34210736446301,11.336343148793816,12.452695477783475,3.847874120537763
2024-01-21,HR,2024-W03,54.3,86.34939,5.2705,-4.2509284,1,33.009268976970475,23.39331321529327,10.197197837007948,11.3538004757662
2024-01-28,HR,2024-W04,75.9,75.50602,8.5919285,-1.3152143,1,68.71858294653248,33.72336554474611,22.18846989323641,8.51394629910999
2024-02-04,HR,2024-W05,86.7,73.91622,10.506215,-0.14378569,1,85.28774209033293,73.44531798381047,31.40816713386122,19.44983558972436
2024-02-11,HR,2024-W06,85.5,80.72343,14.456214,5.9562144,1,87.33559783056346,85.00508177911101,70.73612939986725,27.090993805802054
2024-02-18,HR,2024-W07,46.0,76.405045,12.699071,2.3490715,1,77.4911827648694,80.519120130451,77.7085011937426,62.85175366030711
2024-02-25,HR,2024-W08,22.4,74.597115,13.399071,4.041929,1,13.269126437274807,65.19480137337698,68.8460844580971,65.91629791569518
2024-03-03,HR,2024-W09,11.1,83.09257,14.306214,4.6847863,1,3.3556154543642265,-11.729326190977563,50.803820348986896,54.61066220210416
2024-03-10,HR,2024-W10,5.0,80.22908,11.7705,4.377643,1,1.9675535479752817,-10.761115459771457,-28.953763854274545,36.08923738041608
2024-03-17,HR,2024-W11,4.2,77.70043,15.149071,5.7205,1,0.15596779746887357,-4.819108048080537,-20.09890730519333,-39.03817236551246
2024-03-24,HR,2024-W12,0.6,69.928024,14.9205,3.4705002,1,3.2644819169471724,-3.367297316158087,-9.32975740070015,-25.17204017091477
2024-03-31,HR,2024-W13,1.1,67.34366,19.999071,7.5490713,1,-2.0589513932439756,2.3100796162811568,-5.634816167892852,-11.808019740066573
2024-04-07,HR,2024-W14,0.5,71.689575,21.520502,8.749071,1,1.368970823323477,-3.810764130935046,1.4228867570259243,-6.800166000299399
2024-04-14,HR,2024-W15,0.5,65.77043,23.377644,10.856215,1,0.022975884390518897,1.4477876137396088,-4.756895187267705,0.6595764797353647
2024-04-21,HR,2024-W16,0.5,67.91119,13.413356,2.7705002,1,0.45762494289560446,-0.32453389952083317,1.3821767174475417,-5.039137963896149
2024-04-28,HR,2024-W17,0.6,75.03422,16.056215,5.8205,1,0.4576259840555983,0.3881435672181805,-0.5487694916186535,1.2175031287220406
