truth_date,location,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min,covid,prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks
2023-10-15,IE,2023-W41,8.6,80.08982,15.282357,8.4895,1,9.231819439840258,,,
2023-10-22,IE,2023-W42,6.2,84.440056,13.5395,8.546643,1,10.388222111401507,10.942652706539894,,
2023-10-29,IE,2023-W43,7.3,87.82769,13.896644,6.9323573,1,7.160159101334872,11.158442046710054,11.518304210605315,
2023-11-05,IE,2023-W44,8.2,88.832436,11.482358,5.4894996,1,9.583253311362718,9.403765073743704,12.15245357092616,12.461901553396025
2023-11-12,IE,2023-W45,9.2,84.57166,10.532357,5.796643,1,9.0304425974252,10.382068970977038,10.20970827733322,12.689135203656825
2023-11-19,IE,2023-W46,10.8,85.22975,12.075215,7.6109285,1,10.788599719686271,10.70305505538327,11.65734963000346,11.466870725951159
2023-11-26,IE,2023-W47,8.7,85.678764,10.382357,5.832357,1,11.423967816745337,11.336258955663789,11.366084665970554,12.239291650815261
2023-12-03,IE,2023-W48,7.5,89.48159,5.3395004,0.075214274,1,9.767675117124481,12.430634704797429,12.20321076955165,12.302120890959642
2023-12-10,IE,2023-W49,15.9,84.33854,9.510928,4.982357,1,8.910766715955491,11.084124376774751,12.871673859618728,12.60666688467606
2023-12-17,IE,2023-W50,15.0,89.48199,10.475214,6.703786,1,16.99585193719283,10.348519278523955,11.82005602018671,13.44520678430493
2023-12-24,IE,2023-W51,22.5,85.893105,11.732358,8.560929,1,13.843322077662549,15.730599576634017,11.271609111789456,12.586907807446497
2023-12-31,IE,2023-W52,14.9,83.49854,8.89575,4.84575,1,23.12125609100015,14.833052128430122,16.104058101291834,12.131093457520898
2024-01-07,IE,2024-W01,28.0,91.016075,7.6109285,3.4895,1,12.10137879065607,19.970607619252682,14.401396051483061,15.514962276481057
2024-01-14,IE,2024-W02,31.7,81.483604,5.646643,2.3323572,1,29.632698941680243,14.678060875711031,19.969726355955444,14.83192492554102
2024-01-21,IE,2024-W03,28.8,84.57874,5.568072,0.21807139,1,25.62006176746495,23.825384970885032,13.495993441300428,18.273353074813215
2024-01-28,IE,2024-W04,29.4,80.16474,11.1037855,6.1823573,1,28.095433541442922,25.233478012110737,23.878701986653887,14.72159957448622
2024-02-04,IE,2024-W05,23.1,85.76009,10.5395,5.3037863,1,25.366940759088955,24.000637456756508,21.956412529067002,20.885260908356805
2024-02-11,IE,2024-W06,17.1,87.93415,8.8537855,3.5252144,1,21.77562931270935,23.89029263842462,23.07535493126834,21.379282646914113
2024-02-18,IE,2024-W07,13.1,88.59361,11.896644,7.268071,1,15.578184147889903,20.19563922089446,21.65056436210655,20.86489853941349
2024-02-25,IE,2024-W08,14.6,82.4386,10.075215,4.525214,1,14.0391037480049,16.320673936071813,19.296457187892035,20.57491879696913
2024-03-03,IE,2024-W09,10.1,82.90637,8.796643,2.4752142,1,14.606067127403215,13.96887106473185,15.603862526736743,18.37075922544327
2024-03-10,IE,2024-W10,12.3,81.82176,9.318071,4.5966425,1,10.397263095540486,14.882286980663958,14.462852511311624,15.910067248875938
2024-03-17,IE,2024-W11,8.4,84.91968,12.696643,6.7323575,1,13.737151200046414,11.925325275546328,14.919055246872183,14.479049537206192
2024-03-24,IE,2024-W12,5.9,77.51524,11.575215,5.8895,1,8.698618599272217,13.567731703144839,12.302327647184562,15.06784940703226
