truth_date,location,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min,covid,prediction_1_weeks,prediction_2_weeks,prediction_3_weeks,prediction_4_weeks
2023-10-15,FR,2023-W41,88.9,68.45549,20.63857,11.102858,1,91.82673853356926,,,
2023-10-22,FR,2023-W42,86.6,80.53648,16.874287,10.181429,1,71.28383027130693,76.49161042105692,,
2023-10-29,FR,2023-W43,68.5,85.74671,15.217143,10.774285,1,83.30381083779778,56.05147594763366,62.1929288798415,
2023-11-05,FR,2023-W44,76.1,81.78468,13.495714,8.51,1,49.86632300920934,76.19710355748168,44.0570036943715,50.097280847458734
2023-11-12,FR,2023-W45,109.7,84.71136,13.074286,7.3671427,1,82.13233906397369,35.49831562229682,66.54756187838984,34.92936222494018
2023-11-19,FR,2023-W46,127.8,87.25402,13.017143,8.938571,1,129.6805580006376,80.62524058893638,25.663689322134722,56.21109477048676
2023-11-26,FR,2023-W47,169.1,83.451004,10.095714,4.217143,1,127.75892107553808,131.10569627311583,73.26696664092994,19.221228940861643
2023-12-03,FR,2023-W48,189.3,84.056046,6.088572,-0.14,1,189.73423155153895,116.11707759958541,120.06361075678998,63.1758647377701
2023-12-10,FR,2023-W49,224.8,88.07415,10.467143,5.4742856,1,185.8005784289956,186.57377586676665,99.63019083590481,103.51222933727166
2023-12-17,FR,2023-W50,225.5,89.699905,8.86,4.345714,1,237.05667174977714,167.5167457128093,168.42999075704063,82.72406832025389
2023-12-24,FR,2023-W51,226.7,84.79729,11.238571,7.86,1,205.08528006164607,225.6958706248317,143.35454121644173,144.25518107583267
2023-12-31,FR,2023-W52,175.9,81.97293,11.60375,7.75375,1,214.6483368741241,176.10913709828728,200.53006115608792,119.05916688867862
2024-01-07,FR,2024-W01,183.4,84.34603,7.96,4.267143,1,123.0673240247406,192.11044241419205,146.4401829799542,170.63622518764774
2024-01-14,FR,2024-W02,196.6,77.87565,1.4099998,-2.8257143,1,190.4326907028961,83.28015496205606,165.10121738912727,119.83935304093811
2024-01-21,FR,2024-W03,248.3,83.82638,5.845714,-1.6685715,1,194.7240054623552,183.76349643209682,57.13555605933962,138.26893710974065
2024-01-28,FR,2024-W04,323.8,85.288734,11.624286,4.4885716,1,274.4753943034949,179.20074993443882,166.2393593425144,40.95442393955329
2024-02-04,FR,2024-W05,328.5,86.994385,10.824286,5.824286,1,357.55458868569116,269.3779976790264,156.6112896698466,143.76503761066678
2024-02-11,FR,2024-W06,288.7,85.913246,11.902857,7.6814284,1,297.1925012888131,349.18148049760725,244.34975110880754,132.4877781641757
2024-02-18,FR,2024-W07,209.7,84.342354,13.395715,7.002857,1,238.5811984233584,253.77202548853313,315.6446428845698,211.19541652417846
2024-02-25,FR,2024-W08,158.8,85.46061,10.338572,4.9028573,1,141.12013803437827,192.81194298029357,210.85753982219293,272.55244185880747
2024-03-03,FR,2024-W09,108.0,86.849915,10.110001,3.6100001,1,125.71889703669021,94.0736440741307,155.5465398235188,173.47722071019797
2024-03-10,FR,2024-W10,91.3,81.392876,11.667144,3.7885716,1,71.19578324027647,102.86740074358315,65.25230590581103,126.41978884081584
2024-03-17,FR,2024-W11,76.4,84.51173,15.124285,8.717143,1,83.92414275634695,48.08870881081137,85.7153695099037,48.32388252117873
2024-03-24,FR,2024-W12,61.7,80.069336,15.317143,5.4528575,1,63.54150289827011,76.9297355212972,34.50654278175685,71.91483055413599
2024-03-31,FR,2024-W13,53.3,78.73176,12.845714,6.2885714,1,49.41611541823311,52.68924935357337,68.51191124540472,26.50818627768077
2024-04-07,FR,2024-W14,48.3,77.09933,18.367144,10.809999,1,46.6850217463745,39.782555128520585,43.64702404693015,59.2905172853452
2024-04-14,FR,2024-W15,46.0,75.95391,17.988571,8.531428,1,43.359805341013995,40.489957179886375,32.34203424914754,36.15862023203093
2024-04-21,FR,2024-W16,52.4,72.94845,11.531428,4.2242856,1,42.661663278482955,37.970553445615515,34.58337066079366,26.538389305429703
2024-08-04,FR,2024-W31,39.5,74.893135,27.974287,17.802856,0,55.33347026302778,38.03035329692068,32.49445184227672,29.150584396933276
2024-08-11,FR,2024-W32,35.2,65.8557,28.38857,17.117144,0,25.10974291842063,53.235829067672675,32.81772213355061,27.3536060080921
2024-08-18,FR,2024-W33,31.3,73.263,24.502857,16.63857,0,32.594414902723315,14.674212761949825,47.85833373248067,27.706339196504015
2024-08-25,FR,2024-W34,40.6,70.779724,24.017141,13.445715,0,27.289516460935143,29.588393277121256,8.449564619825459,41.19752863439378
2024-09-01,FR,2024-W35,41.6,74.57296,25.945713,15.402858,0,46.95900375888829,23.319827895793726,26.031854226752678,5.17499454604746
2024-09-08,FR,2024-W36,51.1,80.68742,21.13143,14.152857,0,38.00050206185567,47.51703658987481,19.630448634137572,22.30679980266853
2024-09-15,FR,2024-W37,85.8,76.16131,17.231428,8.581429,0,55.92520903121071,32.66360999268959,43.889149085429636,16.37053501554781
2024-09-22,FR,2024-W38,139.4,77.226746,21.931429,13.445715,0,107.74472573319949,54.66601586914689,27.224746158299283,38.3016661770338
2024-09-29,FR,2024-W39,139.2,82.62749,16.667143,10.567143,0,168.46743162145583,112.12353622322118,49.48062348233529,22.398900967673686
2024-10-06,FR,2024-W40,129.0,80.48336,16.367144,9.238571,0,119.05724096264163,171.14156404711161,104.54988303167028,42.70165112128238
2024-10-13,FR,2024-W41,128.6,85.185036,16.035,9.626667,0,113.41225160430652,95.73370475119064,157.2746737330282,91.45200894622725
